corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
shot_noise/s5,16256.0,0.1806919127702713,0.1927931696457976,0.21997923061219576,5.253256720683307
shot_noise/s5,16384.0,0.1964598000049591,0.19345982971109968,0.22370510478998223,5.24391474960993
shot_noise/s5,16512.0,0.23633140325546265,0.20125466126462022,0.2233583759337897,5.157027617773304
shot_noise/s5,16640.0,0.24175849556922913,0.2086189947745491,0.24637006983997492,5.07139002349219
shot_noise/s5,16768.0,0.21437108516693115,0.20966482939134584,0.24731178228956996,5.0651398342474705
shot_noise/s5,16896.0,0.2562253475189209,0.21813037814181402,0.2518161517806212,4.993008790242422
shot_noise/s5,17024.0,0.2280474752187729,0.21993348670126106,0.25612279582008524,4.989800547798537
shot_noise/s5,17152.0,0.21724194288253784,0.21944411509785683,0.2556483178630322,5.0064545941619265
shot_noise/s5,17280.0,0.23178723454475403,0.22168831863365632,0.24809928716450913,4.974429719584149
shot_noise/s5,17408.0,0.20818504691123962,0.2192331783204896,0.25027720876301845,5.013023416101881
shot_noise/s5,17536.0,0.26053309440612793,0.22674225397242384,0.26361532156863215,4.911759671034364
shot_noise/s5,17664.0,0.2445754110813141,0.22998464617404024,0.2554986863393322,4.843032033100418
shot_noise/s5,17792.0,0.19317209720611572,0.22329145545259943,0.2337945751527761,4.971091197371401
shot_noise/s5,17920.0,0.21340180933475494,0.22149333797662768,0.22133149245764347,4.999966430611791
shot_noise/s5,18048.0,0.28291547298431396,0.2326609988871161,0.2181537263559431,4.861527772348265
shot_noise/s5,18176.0,0.25503405928611755,0.23672882805057088,0.23901199863497016,4.839827222105658
shot_noise/s5,18304.0,0.25975480675697327,0.24091536963355312,0.24780968503663287,4.7952180122263535
shot_noise/s5,18432.0,0.2606910169124603,0.2445109418660817,0.25266598750386166,4.774025864352463
shot_noise/s5,18560.0,0.23636044561862946,0.243029033457454,0.2657309503125024,4.791381359288548
shot_noise/s5,18688.0,0.275900661945343,0.2490056931825247,0.2633715452505181,4.7195715117335135
shot_noise/s5,18816.0,0.3045431673526764,0.2591034157589159,0.27367227409332207,4.582452000204086
shot_noise/s5,18944.0,0.27809447050094604,0.26255633480292134,0.25551615042610815,4.574473690583456
shot_noise/s5,19072.0,0.30789971351623535,0.27080058547806934,0.2810686626819401,4.508259160780759
shot_noise/s5,19200.0,0.32466378808021545,0.28059389504209586,0.2958496832829516,4.422214925622249
shot_noise/s5,19328.0,0.26364389061927795,0.277512076056129,0.27604400285883535,4.509885957148775
shot_noise/s5,19456.0,0.25118690729141235,0.2727256817352714,0.2571038366245096,4.598328364740024
shot_noise/s5,19584.0,0.2726682424545288,0.2727152382296818,0.2581128988973989,4.574302427703578
shot_noise/s5,19712.0,0.28796452283859253,0.2754878354313019,0.24045161000569676,4.513062848626824
shot_noise/s5,19840.0,0.3082415461540222,0.28144305556270555,0.2273374414087722,4.408333585711544
shot_noise/s5,19968.0,0.31019726395606995,0.28667109345240815,0.254199031025707,4.38466972662915
shot_noise/s5,20096.0,0.28790050745010376,0.286894623270171,0.24480472324861377,4.382951507133774
shot_noise/s5,20224.0,0.28691238164901733,0.28689785206632484,0.23025150895155133,4.398115832140336
shot_noise/s5,20352.0,0.35250863432884216,0.29882708520496437,0.2667386134303773,4.280689915357488
shot_noise/s5,20480.0,0.29829883575439453,0.2987310398503153,0.25913907180050055,4.290689652841405
shot_noise/s5,20608.0,0.3203180432319641,0.3026559495560696,0.2594753290565334,4.213360965089121
shot_noise/s5,20736.0,0.287550687789917,0.29990953832586004,0.25866736903784465,4.242581266400617
shot_noise/s5,20864.0,0.32815319299697876,0.3050447482660634,0.24495501563690422,4.211197714480728
shot_noise/s5,20992.0,0.3276602029800415,0.30915664912315033,0.24791410137677056,4.177112470795551
shot_noise/s5,21120.0,0.3417070508003235,0.31507490397354543,0.24808712571502822,4.09097262674387
shot_noise/s5,21248.0,0.3514665961265564,0.32169157527409287,0.2727380758918784,4.040249160560946
shot_noise/s5,21376.0,0.32293733954429626,0.32191807786867527,0.2721944970846458,4.071246695767022
shot_noise/s5,21504.0,0.3853052258491516,0.3334430138651255,0.30953722532112654,3.9601981391284773
shot_noise/s5,21632.0,0.340290367603302,0.33468798727206667,0.29450425827282023,3.9954522001937782
shot_noise/s5,21760.0,0.3180454969406128,0.33166207993907504,0.2939966522322185,4.018761801821351
shot_noise/s5,21888.0,0.34597334265708923,0.3342641277059867,0.2897828828992537,3.9894747393871066
shot_noise/s5,22016.0,0.3389260470867157,0.33511174941157373,0.29780920260197974,3.9758831497896483
shot_noise/s5,22144.0,0.35579484701156616,0.33887231261157236,0.2956925240558707,3.931819392618701
