global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
893,fog/s5,128,0.0,8.713705062866211,0.056503891944885254,0.14048295454545454,5.263483615355058,1.2259124834767796,0.625,1.6049004793167114,1.647367238998413,0.6142755681818182,2.0013369798660277,3.293878148902546,0.625,1.8260042667388916,0.7906531095504761,0.57734375,2.133993987603621,0.9973608542572369,4.5230035539134406e-06
894,fog/s5,128,0.0,8.782662391662598,0.05515483766794205,0.13921734234234234,5.295187928655126,1.2153651172983218,0.609375,1.9428263902664185,1.6102138757705688,0.614231418918919,2.0008098574372024,3.278710002297754,0.609375,2.360499382019043,0.7364934682846069,0.5776323198198198,2.1360345767424986,0.9950106976268528,5.33571801497601e-06
895,fog/s5,128,0.0,8.587173461914062,0.057477593421936035,0.13797433035714285,5.324580656630652,1.2050268358351397,0.671875,1.331180453300476,1.2101184129714966,0.61474609375,1.994831023471696,3.260240434535912,0.671875,1.5798616409301758,0.5613338947296143,0.5784737723214286,2.13106874695846,0.9911385833152703,3.018430334122968e-06
896,fog/s5,128,0.0,8.856093406677246,0.052866607904434204,0.1367533185840708,5.355832981852304,1.1948307276233636,0.6015625,1.5939176082611084,1.5486273765563965,0.614629424778761,1.9912831171423988,3.245093416323704,0.6015625,1.86125648021698,0.6976228356361389,0.5786780973451328,2.128681027783757,0.9885410988225346,3.826345164270606e-06
897,fog/s5,128,0.0,8.638973236083984,0.05464404821395874,0.13555372807017543,5.3846324577666165,1.1848290900846845,0.609375,1.5878422260284424,1.5510884523391724,0.6145833333333334,1.9877441619571887,3.230233723657173,0.609375,1.8441637754440308,0.7113322019577026,0.5789473684210527,2.126185262412356,0.9861094418324923,4.277756033843616e-06
898,fog/s5,128,0.0,8.765748023986816,0.06046947091817856,0.134375,5.414033462690271,1.1750520499180193,0.59375,1.6072357892990112,1.4411028623580933,0.6144021739130435,1.9844353934992915,3.2146760639937026,0.59375,1.9046623706817627,0.688202977180481,0.5790760869565217,2.124258976397307,0.9835189508355182,4.3275122152408585e-06
899,fog/s5,128,0.0,8.691634178161621,0.07016602158546448,0.13321659482758622,5.4422886412719205,1.1655271703634282,0.6484375,1.5043896436691284,1.2780418395996094,0.6146955818965517,1.9802970680697212,3.197980941369616,0.6484375,1.8094244003295898,0.6162441968917847,0.5796740301724138,2.1215448852243095,0.9803527891635895,3.866250608552946e-06
900,fog/s5,128,0.0,8.39781379699707,0.060567453503608704,0.13207799145299146,5.467549540038801,1.1560830702193272,0.6875,1.377712368965149,1.1137523651123047,0.6153178418803419,1.9751467714961777,3.180167021914425,0.6875,1.702240228652954,0.4707719087600708,0.5805956196581197,2.1179610847407937,0.9759973970233885,2.1086411834403407e-06
901,fog/s5,128,0.0078125,8.898168563842773,0.05179208517074585,0.1310248940677966,5.496622582613411,1.1467246720409494,0.625,1.6969377994537354,1.373612880706787,0.6153998940677966,1.9727890683432756,3.1648572410567333,0.625,2.070857286453247,0.640980064868927,0.5809719279661016,2.117561900009543,0.9731582670898761,2.4261973976535955e-06
902,fog/s5,128,0.0,8.899737358093262,0.048662617802619934,0.12992384453781514,5.525220185768704,1.1374972598204593,0.6953125,1.5618255138397217,1.132394790649414,0.6160714285714286,1.9693355930953467,3.1477777246667555,0.6953125,1.964337944984436,0.49687767028808594,0.5819327731092437,2.116274303748828,0.9691559091335585,1.7012406487992848e-06
903,fog/s5,128,0.0078125,8.633308410644531,0.06459930539131165,0.12890625,5.551120920976003,1.1285564435335498,0.671875,1.4891431331634521,1.167074203491211,0.6165364583333334,1.965333989262581,3.131271861990293,0.671875,1.8327858448028564,0.5398451089859009,0.5826822916666666,2.113911899924278,0.9655783191323281,1.8056082353723468e-06
904,fog/s5,128,0.0,8.49425983428955,0.054329853504896164,0.1278409090909091,5.575444383069503,1.1196785378308336,0.6953125,1.324610710144043,1.1303126811981201,0.6171875,1.9600387555508574,3.1147350092564734,0.6953125,1.5904426574707031,0.5397404432296753,0.5836131198347108,2.1095857078378852,0.9620589978438764,1.5657103631383507e-06
905,fog/s5,128,0.0,8.716776847839355,0.04894272983074188,0.12679303278688525,5.601193009829912,1.1109020148144393,0.6484375,1.6516096591949463,1.511336088180542,0.6174436475409836,1.957510648203678,3.1015923951492934,0.6484375,1.937351107597351,0.7392138242721558,0.5841444672131147,2.10817394881952,0.9602323980605016,2.865016085706884e-06
906,fog/s5,128,0.0,8.549345970153809,0.051292434334754944,0.12576219512195122,5.625161733084578,1.1022873027780191,0.7109375,1.2959332466125488,1.1171663999557495,0.6182037601626016,1.9521319701419613,3.0854588504729232,0.7109375,1.5576618909835815,0.5233131051063538,0.5851753048780488,2.103698241032236,0.9566802086868906,1.7090217170334654e-06
907,fog/s5,128,0.0,9.225360870361328,0.043187983334064484,0.12474798387096774,5.6541955970948745,1.0937461792341163,0.6171875,1.5957423448562622,1.2138383388519287,0.618195564516129,1.949257860260625,3.070365136669528,0.6171875,1.9694797992706299,0.5820350050926208,0.5854334677419355,2.102615834243836,0.95365887639984,1.7416524542568368e-06
908,fog/s5,128,0.0,8.959493637084961,0.043589260429143906,0.12375,5.680637981414795,1.0853449238836765,0.671875,1.5429686307907104,1.3132352828979492,0.618625,1.9460075464248656,3.0563080978393553,0.671875,1.8621598482131958,0.5970486402511597,0.586125,2.100692186355591,0.9508059945106506,2.129421545760124e-06
909,fog/s5,128,0.0,9.145997047424316,0.04633656516671181,0.12276785714285714,5.7081408311450295,1.0770988257986212,0.6328125,1.6973732709884644,1.4652676582336426,0.6187375992063492,1.944034258524577,3.0436807927631198,0.6328125,2.0301108360290527,0.6947281360626221,0.5864955357142857,2.100132016908555,0.9487736305547139,2.9492764497263124e-06
910,fog/s5,128,0.0,9.043580055236816,0.053359903395175934,0.12180118110236221,5.73440413212213,1.0690378894017438,0.671875,1.4821528196334839,1.157291293144226,0.6191560039370079,1.9403973968010249,3.028827332136199,0.671875,1.8281519412994385,0.5208653211593628,0.58716781496063,2.0979904415100576,0.9454042737878213,1.9487783902150113e-06
911,fog/s5,128,0.0,9.23336124420166,0.053752750158309937,0.120849609375,5.761739734560251,1.0611059742514044,0.6328125,1.6413252353668213,1.3114508390426636,0.6192626953125,1.9380608955398202,3.015410328283906,0.6328125,2.011658191680908,0.5989068150520325,0.5875244140625,2.0973159708082676,0.942697262391448,2.438561296003172e-06
912,fog/s5,128,0.0078125,9.018077850341797,0.04762779176235199,0.1199733527131783,5.786982665690341,1.0532495542321094,0.625,1.4732588529586792,1.2180248498916626,0.6193071705426356,1.934457778930664,3.0014771075211755,0.625,1.7983418703079224,0.5414798855781555,0.5878149224806202,2.0949983421222185,0.9395870501680892,2.368837613175856e-06
913,fog/s5,128,0.0,8.417031288146973,0.05523143708705902,0.11905048076923076,5.807213808940007,1.0455724917925322,0.6484375,1.5929259061813354,1.0235120058059692,0.61953125,1.9318306106787462,2.9862619913541355,0.6484375,2.03398060798645,0.4961300492286682,0.58828125,2.0945289749365585,0.9361758424685551,1.5084584674696089e-06
914,fog/s5,128,0.0,8.875113487243652,0.04188045114278793,0.11814169847328244,5.830632890453775,1.0379107204898623,0.65625,1.4716883897781372,1.1400227546691895,0.6198115458015268,1.9283180746413369,2.972168562066464,0.65625,1.8009687662124634,0.5726682543754578,0.5888000954198473,2.0922880573127105,0.933400975383875,1.5977517477949732e-06
915,fog/s5,128,0.0,8.892779350280762,0.04352862015366554,0.11724668560606061,5.853830969694889,1.0303775227600427,0.6796875,1.4074580669403076,1.0157041549682617,0.6202651515151515,1.9243721654920867,2.95734686201269,0.6796875,1.7669612169265747,0.4560200273990631,0.5894886363636364,2.089823460037058,0.9297844530506567,1.1584544381548767e-06
916,fog/s5,128,0.0,9.131336212158203,0.03838943690061569,0.11636513157894737,5.8784738662547635,1.0229189657235056,0.625,1.656803846359253,1.2630064487457275,0.6203007518796992,1.9223603736189074,2.9446074604091788,0.625,2.0439045429229736,0.5983527302742004,0.5897556390977443,2.089478205021163,0.9272924852102322,1.4966409480621223e-06
917,fog/s5,128,0.0078125,9.228723526000977,0.04482961446046829,0.11555503731343283,5.903475729387198,1.0156197914603486,0.6640625,1.4288864135742188,1.2682965993881226,0.6206273320895522,1.9186777321260367,2.9320976778642454,0.6640625,1.7084383964538574,0.572932779788971,0.5903101679104478,2.0866346243602125,0.9246480097966407,1.6529515960428398e-06
918,fog/s5,128,0.0,9.201783180236816,0.03862237185239792,0.11469907407407408,5.927907636430528,1.0083827735373267,0.671875,1.4057397842407227,1.2842342853546143,0.6210069444444445,1.9148781917713307,2.919891282364174,0.671875,1.6581519842147827,0.6146714687347412,0.5909143518518518,2.0834606788776537,0.9223518872702563,2.0491499981289962e-06
919,fog/s5,128,0.0,8.720059394836426,0.040553174912929535,0.11385569852941177,5.948438164065866,1.0012663794297945,0.6484375,1.445551872253418,1.130323886871338,0.6212086397058824,1.911427262951346,2.906732698573786,0.6484375,1.7621960639953613,0.5653853416442871,0.5913373161764706,2.081098439062343,0.9197271332583007,1.795352090994129e-06
920,fog/s5,128,0.0,9.373785018920898,0.046177856624126434,0.11302463503649635,5.973440695853129,0.9942949303582201,0.6015625,1.6427490711212158,1.1820003986358643,0.6210652372262774,1.9094661082664546,2.8941434117129248,0.6015625,2.0579452514648438,0.5510045289993286,0.5914119525547445,2.080929437693018,0.9170357273877973,1.7441756199332303e-06
921,fog/s5,128,0.0,9.285731315612793,0.03671795129776001,0.11220561594202899,5.997442801793416,0.98735596674184,0.640625,1.6862378120422363,1.164630651473999,0.6212069746376812,1.9078485119170037,2.881610710551773,0.640625,2.123009204864502,0.5575608015060425,0.5917685688405797,2.081234363542087,0.9144308366205381,1.6521653378731571e-06
922,fog/s5,128,0.0,9.497037887573242,0.03907158970832825,0.11139838129496403,6.022619744856581,0.980533776979009,0.671875,1.568145513534546,1.4091906547546387,0.6215714928057554,1.9054046054538205,2.871017760510067,0.671875,1.850894570350647,0.6893522143363953,0.5923448741007195,2.07957724272776,0.9128115659566234,2.34456251746451e-06
923,fog/s5,128,0.0,9.544970512390137,0.03429797664284706,0.11060267857142857,6.047779393196106,0.9737749498337507,0.6328125,1.705383539199829,1.3939857482910156,0.6216517857142857,1.9039758835520064,2.8604675318513597,0.6328125,2.0733275413513184,0.6466964483261108,0.5926339285714286,2.0795326020036424,0.9109107436878341,2.87394004772068e-06
924,fog/s5,128,0.0,9.307855606079102,0.03566644340753555,0.10981826241134751,6.070900501088893,0.967121698015125,0.6328125,1.7332391738891602,1.2394776344299316,0.6217309397163121,1.9027649849019153,2.848971149600144,0.6328125,2.157911777496338,0.6164479851722717,0.5929188829787234,2.0800884826808956,0.9088223553295677,2.213555490016006e-06
925,fog/s5,128,0.0078125,9.321617126464844,0.04012313485145569,0.10909991197183098,6.093792871690132,0.9605935391196063,0.578125,1.6049604415893555,1.3909114599227905,0.6214238556338029,1.9006677698081649,2.838703123616501,0.578125,1.8926539421081543,0.7424528002738953,0.5928147007042254,2.0787685211275666,0.9076507387446685,2.914029664680129e-06
926,fog/s5,128,0.0,9.365118026733398,0.0318494513630867,0.10833697552447552,6.116669271375749,0.9540988252192111,0.6796875,1.667191505432129,1.1159348487854004,0.6218312937062938,1.899035068658682,2.826655793023276,0.6796875,2.119912624359131,0.513947606086731,0.5934222027972028,2.0790562421291856,0.9048975699848228,2.1078531062812544e-06
927,fog/s5,128,0.0,9.49274730682373,0.03231249377131462,0.10758463541666667,6.140114257733027,0.9476975312508229,0.5859375,1.7717878818511963,1.1868118047714233,0.62158203125,1.8981514076391857,2.815267987549305,0.5859375,2.24014949798584,0.580018162727356,0.5933702256944444,2.080174945294857,0.9026414629899793,1.995623961192905e-06
928,fog/s5,128,0.0,9.396402359008789,0.032792381942272186,0.1068426724137931,6.16257141705217,0.9413878405659363,0.6953125,1.4925212860107422,1.0528764724731445,0.6220905172413793,1.8953539585245067,2.8031135633074005,0.6953125,1.8727158308029175,0.500939667224884,0.5940732758620689,2.0787441927811194,0.8998711057778063,1.6616127140878234e-06
929,fog/s5,128,0.0,9.605358123779297,0.033792417496442795,0.10611087328767123,6.186152147920164,0.935171433558611,0.609375,1.7724575996398926,1.0719728469848633,0.6220034246575342,1.8945122026417354,2.7912564351134104,0.609375,2.277564525604248,0.5225410461425781,0.5941780821917808,2.0801059758826477,0.8972866533145513,1.0953277751468704e-06
930,fog/s5,128,0.0,9.53583812713623,0.0316343680024147,0.1053890306122449,6.208939127370614,0.9290249229085689,0.703125,1.4500255584716797,1.0518159866333008,0.6225552721088435,1.891488483973912,2.7794235068924573,0.703125,1.8161733150482178,0.47980302572250366,0.5949192176870748,2.0783105156048625,0.8944466286370544,1.099764631362632e-06
931,fog/s5,128,0.0,9.352049827575684,0.034639328718185425,0.10467694256756757,6.230176361831459,0.9229817770018771,0.578125,1.7590000629425049,1.1645939350128174,0.6222550675675675,1.8905932919399158,2.768512496271649,0.578125,2.220276355743408,0.590438723564148,0.5948057432432432,2.0792697442544474,0.8923925211703455,1.276272314498783e-06
932,fog/s5,128,0.0,9.72333812713623,0.03109429031610489,0.10397441275167785,6.253620400524779,0.9169959549435833,0.609375,1.7328240871429443,1.1301881074905396,0.6221686241610739,1.8895344382164463,2.7575170305751313,0.609375,2.201702117919922,0.5540297031402588,0.5949035234899329,2.080091438037437,0.8901216297741704,1.2038474324072013e-06
933,fog/s5,128,0.0,9.436493873596191,0.03114205040037632,0.10328125,6.274839557011922,0.9110902622466286,0.6953125,1.2128708362579346,1.0616263151168823,0.62265625,1.8850233475367228,2.7462110924720764,0.6953125,1.4363694190979004,0.5381354689598083,0.5955729166666667,2.0757999579111734,0.8877750553687414,1.2039174634992378e-06
934,fog/s5,128,0.0078125,9.145136833190918,0.031203273683786392,0.10264900662251655,6.293848148244896,0.9052631960972058,0.703125,1.250793695449829,1.0318502187728882,0.6231891556291391,1.8808231511652864,2.7348577092025455,0.703125,1.5213520526885986,0.4758502244949341,0.5962851821192053,2.072128117479236,0.8850470763563321,1.1680714351314236e-06
935,fog/s5,128,0.0,9.57930850982666,0.03512215614318848,0.10197368421052631,6.315463019044776,0.8995385839922452,0.640625,1.5676203966140747,0.9494318962097168,0.623303865131579,1.8787626067274494,2.7231114867486452,0.640625,2.024541139602661,0.44991645216941833,0.5965768914473685,2.0718150452563635,0.8821843748814181,1.0400256087450543e-06
936,fog/s5,128,0.0,9.392892837524414,0.035101696848869324,0.10130718954248366,6.335576939426995,0.8938886696971904,0.6328125,1.5772106647491455,1.1060402393341064,0.6233660130718954,1.876791679002101,2.7125423936282886,0.6328125,1.967847228050232,0.5648404359817505,0.5968137254901961,2.07113551703933,0.8801102314899171,1.0640129630701267e-06
937,fog/s5,128,0.0,9.412263870239258,0.0523710772395134,0.10064935064935066,6.355555425990712,0.8884242697461665,0.625,1.7536191940307617,1.0361876487731934,0.6233766233766234,1.8759918576711183,2.7016569732071516,0.625,2.263488531112671,0.5210006833076477,0.5969967532467533,2.072384562585261,0.8777783513069153,1.130747250499553e-06
938,fog/s5,128,0.0,9.636580467224121,0.030133191496133804,0.1,6.37672332948254,0.882886907951005,0.6171875,1.9318153858184814,1.0931317806243896,0.623336693548387,1.8763520094656174,2.691279391319521,0.6171875,2.505838394165039,0.5585681200027466,0.5971270161290323,2.075181038918034,0.8757189304597917,1.171687472378835e-06
939,fog/s5,128,0.0078125,9.35920524597168,0.03136246278882027,0.09940905448717949,6.395841803306189,0.8774284179179141,0.6640625,1.733365774154663,0.9817298650741577,0.6235977564102564,1.875435431034137,2.680320740510256,0.6640625,2.238304376602173,0.45437055826187134,0.5975560897435898,2.076226701339086,0.8730179793559588,9.396601967637253e-07
940,fog/s5,128,0.0,9.722572326660156,0.02938787266612053,0.09877587579617834,6.417031169696978,0.8720268857825524,0.6328125,1.8316086530685425,0.8984944820404053,0.623656449044586,1.8751562795821268,2.668971528672868,0.6328125,2.4061203002929688,0.42185306549072266,0.597780652866242,2.078327934453442,0.8701443174842057,7.436537430294266e-07
941,fog/s5,128,0.0,9.746818542480469,0.033897899091243744,0.09815071202531646,6.43810577332219,0.866722271942734,0.6171875,1.6706688404083252,1.2053067684173584,0.6236155063291139,1.8738620552835585,2.659707827658593,0.6171875,2.0713906288146973,0.6172763109207153,0.5979034810126582,2.0782840274557284,0.8685438870629177,1.4092664741838234e-06
942,fog/s5,128,0.0,8.987969398498535,0.033521801233291626,0.09753341194968554,6.454142651467953,0.8614820174099702,0.734375,1.1273467540740967,0.7516854405403137,0.624312106918239,1.8691669904960777,2.647707686859107,0.734375,1.4235899448394775,0.3796960413455963,0.5987617924528302,2.074166454609085,0.8654693723099787,6.51630955417204e-07
943,fog/s5,128,0.0,9.438997268676758,0.0315425768494606,0.096923828125,6.472797992825508,0.856294895906467,0.6796875,1.5735288858413696,0.9213973879814148,0.624658203125,1.8673192523419857,2.6369182474911215,0.6796875,2.044161081314087,0.42226532101631165,0.599267578125,2.0739789210259914,0.8626993469893932,7.294023021131579e-07
944,fog/s5,128,0.0,9.601616859436035,0.029148492962121964,0.09632181677018634,6.492231650382095,0.851157340608676,0.6796875,1.6499043703079224,0.9619792699813843,0.625,1.8659688493479853,2.626514899804725,0.6796875,2.1499738693237305,0.43582603335380554,0.5997670807453416,2.0744509393383996,0.8600479599481784,8.277270922008029e-07
945,fog/s5,128,0.0,9.639737129211426,0.031572580337524414,0.09572723765432099,6.511660696547708,0.8460981754218171,0.578125,1.745497465133667,1.0574462413787842,0.6247106481481481,1.8652251988281439,2.6168292908020963,0.578125,2.248563051223755,0.5161386728286743,0.599633487654321,2.075525705461149,0.8579250631141074,1.105655883293366e-06
946,fog/s5,128,0.0,9.90456485748291,0.02666948363184929,0.09513995398773006,6.532476059498231,0.8410710055335351,0.6015625,1.9680180549621582,1.0659016370773315,0.6245686349693251,1.8658558298473709,2.6073143972209625,0.6015625,2.576622486114502,0.48828476667404175,0.5996453220858896,2.0785999188393904,0.855657331234107,1.017393628899299e-06
947,fog/s5,128,0.0,9.559123992919922,0.026000238955020905,0.09455983231707317,6.5509312298239735,0.8361010618348855,0.6875,1.3661165237426758,1.008807897567749,0.6249523628048781,1.8628086389564886,2.5975674063694187,0.6875,1.681800127029419,0.5250033140182495,0.6001810213414634,2.0761804079137196,0.853641148202303,1.1036963769583963e-06
948,fog/s5,128,0.0,9.78104305267334,0.03412913531064987,0.09398674242424243,6.570507665113969,0.8312406259165569,0.65625,1.5160795450210571,0.9325972199440002,0.6251420454545454,1.860707250508395,2.5874766779668406,0.65625,1.9376646280288696,0.4802083373069763,0.6005208333333333,2.07534091833866,0.8513779190453616,9.101048590309802e-07
949,fog/s5,128,0.0,9.7645845413208,0.02613670937716961,0.09342055722891567,6.589749092079071,0.8263906023229461,0.625,1.519490361213684,0.9680677652359009,0.6251411897590361,1.858651727078909,2.5777212025889433,0.625,1.9258726835250854,0.5155462026596069,0.6006682981927711,2.074440507285566,0.8493548364165318,9.339940447716799e-07
950,fog/s5,128,0.0,9.857673645019531,0.031167998909950256,0.09286115269461077,6.6093175025757205,0.8216287903264611,0.6796875,1.7703520059585571,0.9816985130310059,0.6254678143712575,1.8581229862338768,2.5681641804957818,0.6796875,2.306788206100464,0.46808773279190063,0.6011414670658682,2.0758318108712843,0.8470717998678813,9.414900432602735e-07
951,fog/s5,128,0.0,9.538736343383789,0.02707601897418499,0.09230840773809523,6.626754519485292,0.8168993095446023,0.7421875,1.2021325826644897,0.8595856428146362,0.6261625744047619,1.8542182814507258,2.5579940701524415,0.7421875,1.4893356561660767,0.4483499228954315,0.6019810267857143,2.0723407623313723,0.8446984553620929,7.583701631119766e-07
952,fog/s5,128,0.0,9.941974639892578,0.026747072115540504,0.09176220414201183,6.646371206588293,0.8122238525183949,0.6640625,1.6033402681350708,0.9535707235336304,0.6263868343195266,1.8527337961648342,2.548500440882508,0.6640625,2.0686697959899902,0.4757388234138489,0.6023483727810651,2.0723190406370446,0.8425152622736417,9.355023848911515e-07
953,fog/s5,128,0.0,9.818007469177246,0.02600213885307312,0.09122242647058823,6.6650278904858755,0.8075990189085989,0.6328125,1.5448436737060547,1.1098291873931885,0.6264246323529412,1.8509226777974297,2.540037668803159,0.6328125,1.9190369844436646,0.5586820840835571,0.6025275735294118,2.071417381482966,0.8408456553431118,1.1668456636471092e-06
954,fog/s5,128,0.0,9.87612533569336,0.022819897159934044,0.09068896198830409,6.6838062381186685,0.8030096673194254,0.6796875,1.4486383199691772,1.008925437927246,0.6267361111111112,1.848570137693171,2.531083796107978,0.6796875,1.813738465309143,0.5038823485374451,0.6029788011695907,2.0699104872363354,0.8388751096892775,8.511002533850842e-07
955,fog/s5,128,0.0,9.921422004699707,0.02207360230386257,0.09016170058139535,6.702629585598791,0.7984693413600326,0.6953125,1.596418023109436,0.9582409858703613,0.6271348110465116,1.8471041370269865,2.521939361164736,0.6953125,2.0601649284362793,0.4543708264827728,0.603515625,2.0698538270107534,0.836639619670635,7.520058034060639e-07
956,fog/s5,128,0.0,9.231184005737305,0.029912777245044708,0.08964053468208093,6.717245507102481,0.7940268178680384,0.71875,1.2342562675476074,0.8531032800674438,0.6276643786127167,1.8435616637930015,2.5122929098289135,0.71875,1.5429497957229614,0.4420900344848633,0.6041817196531792,2.0668081389686277,0.8343589862302548,5.817394708174106e-07
957,fog/s5,128,0.0,10.402373313903809,0.022610213607549667,0.08912535919540229,6.738424402543868,0.7895933891079207,0.625,1.7874473333358765,0.8958007097244263,0.627649066091954,1.8432391676409492,2.503002724770842,0.625,2.3738906383514404,0.42660796642303467,0.6043013649425287,2.0685729809191034,0.8320155895646961,6.532879979204154e-07
958,fog/s5,128,0.0,10.168665885925293,0.024670735001564026,0.08861607142857143,6.758025782448905,0.7852224025130272,0.6171875,1.7478539943695068,0.9895661473274231,0.6275892857142857,1.8426941095079694,2.4943545157568794,0.6171875,2.2802703380584717,0.471077024936676,0.604375,2.0697826801027572,0.8299530834811074,8.118622076835891e-07
959,fog/s5,128,0.0,10.144729614257812,0.026020722463726997,0.08811257102272728,6.77726841785691,0.7809087566036562,0.578125,1.997079610824585,1.0791313648223877,0.6273082386363636,1.8435712998563594,2.48631347512657,0.578125,2.611300230026245,0.5486405491828918,0.6042258522727273,2.072859484363686,0.8283547168089584,1.02050023542688e-06
960,fog/s5,128,0.0,9.817041397094727,0.02287997119128704,0.08761475988700565,6.794442276496672,0.7766261080985015,0.7265625,1.1718498468399048,0.7847061157226562,0.6278689971751412,1.8397762633986392,2.4766998742259827,0.7265625,1.479050874710083,0.39274394512176514,0.6049170197740112,2.0695046334616882,0.8258936390028162,7.184659693848516e-07
961,fog/s5,128,0.0,9.655925750732422,0.024868320673704147,0.08712254213483146,6.810518026351929,0.7724027497421825,0.6640625,1.4243592023849487,0.9520924091339111,0.6280723314606742,1.8374424596850791,2.4681346637479376,0.6640625,1.7856851816177368,0.49132341146469116,0.605249297752809,2.067910142159194,0.824014030982939,8.730959280001116e-07
962,fog/s5,128,0.0,9.893547058105469,0.027005717158317566,0.08663582402234637,6.827741652227647,0.7682385205098704,0.625,1.6789289712905884,0.8106234073638916,0.6280551675977654,1.8365569094705847,2.4588748243267977,0.625,2.24079966545105,0.37842637300491333,0.6053596368715084,2.068876005417808,0.8215247144579222,5.815591634927841e-07
963,fog/s5,128,0.0,10.212085723876953,0.020943228155374527,0.0861545138888889,6.84654356373681,0.7640868799967898,0.5703125,1.7538613080978394,1.0180460214614868,0.627734375,1.8360974894629585,2.450870219866435,0.5703125,2.2648894786834717,0.5273326635360718,0.6051649305555555,2.0699649691581725,0.819890314175023,9.164532457361929e-07
964,fog/s5,128,0.0078125,10.107328414916992,0.025584299117326736,0.08572168508287292,6.864558949654932,0.7600067552405497,0.640625,1.497117042541504,1.0268313884735107,0.6278055939226519,1.8342246693142212,2.443002602013435,0.640625,1.873216152191162,0.5379095077514648,0.6053608425414365,2.0688779591196806,0.818332409167158,1.0818773716891883e-06
965,fog/s5,128,0.0,10.406821250915527,0.02100079134106636,0.08525068681318682,6.884021929332188,0.7559462829114316,0.578125,1.840531826019287,1.0613704919815063,0.6275326236263736,1.8342593240213918,2.4354112167934794,0.578125,2.386183261871338,0.5266363024711609,0.605211195054945,2.0706213948490855,0.816729683306191,1.180785830001696e-06
966,fog/s5,128,0.0,10.186724662780762,0.022005457431077957,0.08478483606557377,6.902069485252672,0.7519356773077138,0.65625,1.5119540691375732,1.020113468170166,0.6276895491803278,1.8324980931203874,2.4276773493146635,0.65625,1.9167855978012085,0.4733550250530243,0.6054900956284153,2.069780762078332,0.8148533190534415,1.1033396276616259e-06
967,fog/s5,128,0.0,9.887723922729492,0.022815261036157608,0.08432404891304347,6.918295868065046,0.7479730663497163,0.6484375,1.5041475296020508,0.8824402093887329,0.6278023097826086,1.8307135791882225,2.4192793213802837,0.6484375,1.9467213153839111,0.43101412057876587,0.6057235054347826,2.0691119607376014,0.8127672364530356,1.0160583769902587e-06
968,fog/s5,128,0.0078125,10.077239036560059,0.062395960092544556,0.08391047297297298,6.935371236543397,0.7442672441537316,0.6484375,1.8008211851119995,0.8886371850967407,0.6279138513513514,1.8305519986797023,2.411005580103075,0.6484375,2.3858983516693115,0.45456749200820923,0.6059543918918919,2.0708243196075027,0.8108310216181988,7.34070908947615e-07
969,fog/s5,128,0.0,10.402847290039062,0.018985427916049957,0.08345934139784947,6.95401358091703,0.7403678795503031,0.609375,1.672602653503418,0.9860524535179138,0.6278141801075269,1.829702808651873,2.403344541788101,0.609375,2.1493942737579346,0.47071072459220886,0.6059727822580645,2.071246738715838,0.8090024178707471,8.801711146588787e-07
970,fog/s5,128,0.0,10.411907196044922,0.020920347422361374,0.08301303475935828,6.972504990623596,0.7365205665442714,0.6875,1.3100569248199463,0.9707841277122498,0.6281333556149733,1.8269239536581192,2.3956837909106903,0.6875,1.6210170984268188,0.47528737783432007,0.606408756684492,2.068839093580603,0.8072178454641352,9.082735914489604e-07
971,fog/s5,128,0.0,10.428072929382324,0.017955858260393143,0.0825714760638298,6.9908856711489085,0.7326984138406337,0.6796875,1.5383992195129395,1.0314120054244995,0.628407579787234,1.825389247625432,2.3884270260942744,0.6796875,1.928086757659912,0.5529346466064453,0.6067985372340425,2.068090410942727,0.8058652752574454,1.0969699815177592e-06
972,fog/s5,128,0.0,9.496548652648926,0.024955205619335175,0.08213458994708994,7.004143147241502,0.7289537407812618,0.6796875,1.3128101825714111,0.8506813049316406,0.6286789021164021,1.8226771890801727,2.380290805347382,0.6796875,1.6598747968673706,0.4467023015022278,0.6071841931216931,2.0659305399687833,0.8039649420629733,8.156851549756539e-07
973,fog/s5,128,0.0078125,10.20478630065918,0.03027762658894062,0.08174342105263158,7.020988637522647,0.7252764980749864,0.6796875,1.4364937543869019,1.0185214281082153,0.6289473684210526,1.8206446446870503,2.373123598098755,0.6796875,1.7792631387710571,0.5474580526351929,0.6075657894736842,2.0644217641730056,0.8026149058028271,1.05012668427662e-06
974,fog/s5,128,0.015625,9.950031280517578,0.024886243045330048,0.08139725130890052,7.036323939318432,0.7216095333889673,0.640625,2.026496648788452,0.8567531108856201,0.6290085078534031,1.8217224038708273,2.3651844856002566,0.640625,2.71647572517395,0.4326494038105011,0.6077388743455497,2.0678356592567804,0.8006779136457992,7.109330795174174e-07
975,fog/s5,128,0.015625,9.695898056030273,0.025712020695209503,0.0810546875,7.050175887842973,0.7179850671770206,0.625,1.6678450107574463,0.8112374544143677,0.6289876302083334,1.8209209591150284,2.357091011479497,0.625,2.2090206146240234,0.4271984100341797,0.6078287760416666,2.0685709975659847,0.798732707897822,5.215400165070605e-07
