corruption,batch_in_corruption,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc
fog/s5,150,0.4375,0.5078125,0.4375,0.5078125,-0.19636292304872138,0.08191532331077633,0.4308759272098541,0.5691240727901459,0.4375,0.5078125,0.5625
fog/s5,151,0.5,0.6953125,0.5,0.6953125,-0.09818146152436069,0.45349502345663484,0.36547553539276123,0.6345244646072388,0.5,0.6953125,0.6640625
fog/s5,152,0.4609375,0.6015625,0.4609375,0.6015625,-0.1273752611079503,0.43273740629299645,0.36352139711380005,0.6364786028862,0.4609375,0.6015625,0.625
fog/s5,153,0.5078125,0.5703125,0.5078125,0.5703125,-0.04806135880192289,0.35793183110445836,0.3998732268810272,0.6001267731189728,0.5078125,0.5703125,0.640625
fog/s5,154,0.484375,0.515625,0.484375,0.515625,-0.05529085789162841,0.21022609404289616,0.43400803208351135,0.5659919679164886,0.484375,0.515625,0.5546875
fog/s5,155,0.4140625,0.5625,0.4140625,0.5625,-0.2012435289379085,0.23077026116190116,0.3936455547809601,0.6063544452190399,0.4140625,0.5625,0.5546875
fog/s5,156,0.453125,0.6328125,0.453125,0.6328125,-0.19464788022042406,0.38753590706214064,0.35843026638031006,0.6415697336196899,0.453125,0.6328125,0.6015625
fog/s5,157,0.4765625,0.609375,0.4765625,0.609375,-0.14423331771903947,0.4161108641617932,0.36346784234046936,0.6365321576595306,0.4765625,0.609375,0.625
fog/s5,158,0.4765625,0.609375,0.4765625,0.609375,-0.14423331771903947,0.4161108641617932,0.36346784234046936,0.6365321576595306,0.25,0.625,0.4375
gaussian_noise/s5,159,0.328125,0.1640625,0.328125,0.1640625,-0.35833883898506974,-0.8141531983692416,0.61202073097229,0.38797926902770996,0.328125,0.1640625,0.3359375
gaussian_noise/s5,160,0.3671875,0.15625,0.3671875,0.15625,-0.45132019597372497,-1.2502760759697353,0.6897510886192322,0.3102489113807678,0.3671875,0.15625,0.375
gaussian_noise/s5,161,0.296875,0.109375,0.296875,0.109375,-0.656771853288802,-1.673708597374486,0.7343754768371582,0.2656245231628418,0.296875,0.109375,0.296875
gaussian_noise/s5,162,0.359375,0.1484375,0.359375,0.1484375,-0.61742485203198,-1.7103087502185947,0.7489244341850281,0.2510755658149719,0.359375,0.1484375,0.3515625
gaussian_noise/s5,163,0.375,0.1484375,0.375,0.1484375,-0.5641252378989854,-1.728608826640649,0.7621464133262634,0.23785358667373657,0.375,0.1484375,0.375
gaussian_noise/s5,164,0.3125,0.125,0.3125,0.125,-0.6762912991316278,-1.837259487847981,0.761508584022522,0.23849141597747803,0.3125,0.125,0.3203125
gaussian_noise/s5,165,0.3046875,0.140625,0.3046875,0.140625,-0.7506830113670606,-1.8236840478721164,0.7451671957969666,0.25483280420303345,0.3046875,0.140625,0.3046875
