global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
34,gaussian_noise/s5,0.0,17.797258377075195,0.0005114283412694931,0.15982142857142856,10.022057035991123,0.9955085546044367,0.1796875,5.027407169342041,6.11801290512085,0.17120535714285715,5.203630433763776,6.354432160513742,0.0,9.378728866577148,0.19696751236915588,0.15982142857142856,9.627881513323103,0.5157554928511932,0.38401710987091064
35,gaussian_noise/s5,0.0,18.079296112060547,0.000337448698701337,0.15538194444444445,10.245869232548607,0.9678649127737218,0.1953125,4.909723281860352,6.162093162536621,0.171875,5.195466346210903,6.349089410569933,0.0,11.218120574951172,0.03897077590227127,0.15538194444444445,9.67205482059055,0.5025114729359453,0.4351353943347931
36,gaussian_noise/s5,0.0,18.197452545166016,0.00028858002042397857,0.15118243243243243,10.460776889646375,0.9417142010776868,0.2265625,4.811585903167725,6.0892333984375,0.17335304054054054,5.185091199101628,6.342066275106894,0.0,9.384507179260254,0.16917745769023895,0.15118243243243243,9.664283262716758,0.4935024454968722,0.3798767924308777
37,gaussian_noise/s5,0.0,18.184005737304688,0.0002566808834671974,0.14720394736842105,10.664019754058437,0.9169390031778388,0.1640625,4.805612564086914,5.901674747467041,0.17310855263157895,5.17510491923282,6.33047702437953,0.0078125,5.918881416320801,2.4982495307922363,0.1474095394736842,9.565720056232653,0.5462589477414871,0.26961204409599304
38,gaussian_noise/s5,0.0,18.220136642456055,0.0002385770931141451,0.14342948717948717,10.857766340940426,0.8934338640474613,0.1640625,4.97376823425293,5.963861465454102,0.17287660256410256,5.169942440130772,6.321076625432724,0.0078125,5.883255481719971,2.8986871242523193,0.1438301282051282,9.471297887655405,0.6065776189340725,0.26007890701293945
39,gaussian_noise/s5,0.0,18.30339813232422,0.00021202945208642632,0.13984375,11.043907135725021,0.8711033181825769,0.1953125,4.813384532928467,6.008232593536377,0.1734375,5.161028492450714,6.313255524635315,0.0,6.67696475982666,1.4647198915481567,0.140234375,9.401439559459686,0.6280311757494246,0.29670512676239014
40,gaussian_noise/s5,0.0,18.26914405822754,0.00021001134882681072,0.1364329268292683,11.220132426517766,0.8498620180159001,0.1796875,4.795297145843506,5.877176284790039,0.17358993902439024,5.152108215704197,6.302619445614699,0.0390625,5.280121803283691,3.66880202293396,0.13776676829268292,9.300919614187102,0.7021963183636816,0.2334146797657013
41,gaussian_noise/s5,0.0078125,18.152713775634766,0.00020562595454975963,0.13337053571428573,11.385193887211027,0.8296321039192013,0.1796875,4.82865571975708,5.852872371673584,0.17373511904761904,5.144406965800694,6.291911181949434,0.171875,4.847449779510498,4.571386337280273,0.13857886904761904,9.194884618123373,0.794319890242648,0.1870076209306717
42,gaussian_noise/s5,0.0,18.306026458740234,0.00019045967201236635,0.1302688953488372,11.546143481897753,0.8103427633553132,0.1171875,4.888260841369629,5.67377233505249,0.17242005813953487,5.138450079186018,6.277535859928575,0.125,4.871179103851318,4.320748329162598,0.13826308139534885,9.09433332709379,0.8763298539384609,0.1288071572780609
43,gaussian_noise/s5,0.0,18.32442855834961,0.00018667394760996103,0.12730823863636365,11.700195415453477,0.7919301249596835,0.2578125,4.226280212402344,5.483799934387207,0.17436079545454544,5.117718945850026,6.259496407075361,0.2578125,4.036893367767334,3.768472671508789,0.14098011363636365,8.97939150983637,0.9420603725196046,0.07334887236356735
44,gaussian_noise/s5,0.0078125,18.150739669799805,0.00018950534285977483,0.12465277777777778,11.84354084332784,0.7743358889681986,0.2265625,4.464195251464844,5.521712303161621,0.17552083333333332,5.103196197085911,6.243101204766168,0.2421875,4.354722499847412,3.653280735015869,0.14322916666666666,8.876621087392172,1.0023097139084105,0.06300973892211914
45,gaussian_noise/s5,0.0,18.266746520996094,0.0001807626977097243,0.12194293478260869,11.983175749364106,0.7575064297014488,0.15625,4.845636367797852,5.679269790649414,0.17510190217391305,5.097597070362257,6.230844000111455,0.15625,4.7970871925354,4.0305094718933105,0.14351222826086957,8.787935567938764,1.0681401434298214,0.07241453975439072
