corruption,n_refreshes,r_l,r_s,a_l,a_s,x_l,x_s,w_l,w_s,acc_l,acc_s,duo_acc,n
fog/s5,93,0.0885152667760849,0.28348562121391296,0.0885152667760849,0.28348562121391296,-2.1699172644887534,-1.0761813602822867,0.01243234146386385,0.9875676585361362,0.0,0.6484375,0.6484375,128
fog/s5,94,0.08846062421798706,0.2763201594352722,0.08846062421798706,0.2763201594352722,-2.251247263821175,-1.0194851271533518,0.007195709273219109,0.9928042907267809,0.0,0.6328125,0.6328125,128
fog/s5,95,0.08846314996480942,0.21044959127902985,0.08846314996480942,0.21044959127902985,-2.29189660215207,-1.170851327321497,0.011160172522068024,0.988839827477932,0.0,0.5625,0.5625,128
fog/s5,96,0.08846547454595566,0.2974209785461426,0.08846547454595566,0.2974209785461426,-2.312206857701989,-1.015230318444018,0.005552681162953377,0.9944473188370466,0.0,0.671875,0.671875,128
fog/s5,97,0.08840905874967575,0.25813090801239014,0.08840905874967575,0.25813090801239014,-2.3227118894444416,-1.035468134258425,0.0057718451134860516,0.994228154886514,0.0,0.5546875,0.5546875,128
fog/s5,98,0.08840829879045486,0.2665221691131592,0.08840829879045486,0.2665221691131592,-2.3279691201366877,-1.0239040406665354,0.005398288369178772,0.9946017116308212,0.0,0.6015625,0.6015625,128
fog/s5,99,0.08837740123271942,0.29286983609199524,0.08837740123271942,0.29286983609199524,-2.3307894563130875,-0.9526952660463726,0.00402027415111661,0.9959797258488834,0.0,0.59375,0.59375,128
fog/s5,100,0.08838246017694473,0.2545093297958374,0.08838246017694473,0.2545093297958374,-2.3321682292658097,-1.0137001953609315,0.005097614601254463,0.9949023853987455,0.0,0.5859375,0.5859375,128
fog/s5,101,0.08837948739528656,0.3164042830467224,0.08837948739528656,0.3164042830467224,-2.3328760642334014,-0.8920230542712669,0.0031305470038205385,0.9968694529961795,0.0,0.671875,0.671875,128
fog/s5,102,0.08838074654340744,0.2840310037136078,0.08838074654340744,0.2840310037136078,-2.3332221676261864,-0.9082882594049613,0.003335686167702079,0.9966643138322979,0.0,0.609375,0.609375,128
fog/s5,103,0.08837932348251343,0.27830344438552856,0.08837932348251343,0.27830344438552856,-2.333404050639934,-0.9305904909481739,0.0036431592889130116,0.996356840711087,0.0,0.59375,0.59375,128
fog/s5,104,0.08838161081075668,0.26270341873168945,0.08838161081075668,0.26270341873168945,-2.333480797369547,-0.9812775043379511,0.004456997383385897,0.9955430026166141,0.0,0.5703125,0.5703125,128
fog/s5,105,0.08838076889514923,0.3668344020843506,0.08838076889514923,0.3668344020843506,-2.3335243954834928,-0.7635494873024633,0.0018700850196182728,0.9981299149803817,0.0,0.625,0.625,128
fog/s5,106,0.08838482946157455,0.3188309073448181,0.08838482946157455,0.3188309073448181,-2.3335209959434806,-0.7613495859619525,0.0018537562573328614,0.9981462437426671,0.0,0.6328125,0.6328125,128
fog/s5,107,0.08838304877281189,0.3156143128871918,0.08838304877281189,0.3156143128871918,-2.3335303464386747,-0.7676751377102622,0.001901097479276359,0.9980989025207236,0.0,0.5703125,0.5703125,128
fog/s5,108,0.08838383853435516,0.3028832674026489,0.08838383853435516,0.3028832674026489,-2.333530120707021,-0.8006402689421854,0.0021684770472347736,0.9978315229527652,0.0,0.59375,0.59375,128
fog/s5,109,0.08838371932506561,0.3739679455757141,0.08838371932506561,0.3739679455757141,-2.333530747609113,-0.6579358785786464,0.001226480002515018,0.998773519997485,0.0,0.6328125,0.6328125,128
fog/s5,110,0.08838418871164322,0.3613150715827942,0.08838418871164322,0.3613150715827942,-2.33352814822919,-0.6137983947166983,0.0010281977010890841,0.9989718022989109,0.0,0.6640625,0.6640625,128
fog/s5,111,0.08838479965925217,0.3901088833808899,0.08838479965925217,0.3901088833808899,-2.3335230572563517,-0.5303264751458638,0.0007365576457232237,0.9992634423542768,0.0,0.6328125,0.6328125,128
fog/s5,112,0.088383749127388,0.3313409984111786,0.088383749127388,0.3313409984111786,-2.333527030941714,-0.6162263199741032,0.0010382264154031873,0.9989617735845968,0.0,0.6875,0.6875,128
fog/s5,113,0.08838541060686111,0.31713443994522095,0.08838541060686111,0.31713443994522095,-2.3335187073534027,-0.6915992690114205,0.0014030847232788801,0.9985969152767211,0.0,0.578125,0.578125,128
fog/s5,114,0.08838552981615067,0.3476785123348236,0.08838552981615067,0.3476785123348236,-2.3335138058041114,-0.6604292754955228,0.0012388427276164293,0.9987611572723836,0.0,0.625,0.625,128
fog/s5,115,0.08838535845279694,0.40104931592941284,0.08838535845279694,0.40104931592941284,-2.3335124184277563,-0.5307620688380443,0.000737872498575598,0.9992621275014244,0.0,0.6171875,0.6171875,128
fog/s5,116,0.08838509023189545,0.3884950876235962,0.08838509023189545,0.3884950876235962,-2.333513389192815,-0.49220226599837674,0.0006324704154394567,0.9993675295845605,0.0,0.625,0.625,128
fog/s5,117,0.08838500082492828,0.3646411597728729,0.08838500082492828,0.3646411597728729,-2.3335144293941035,-0.5237392309556352,0.0007174418424256146,0.9992825581575744,0.0078125,0.5625,0.5625,128
fog/s5,118,0.0883859321475029,0.3912914991378784,0.0883859321475029,0.3912914991378784,-2.333509170157532,-0.48281296382336136,0.0006091815303079784,0.999390818469692,0.0,0.5625,0.5625,128
