corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
fog/s5,134,0.3113330006599426,0.5058225393295288,0.3113330006599426,0.5058225393295288,small,1.5112111568450928,0.390625,0.578125,0.6328125,small,True
fog/s5,135,0.3331528902053833,0.5066744685173035,0.3331528902053833,0.5066744685173035,small,1.5055919885635376,0.515625,0.6171875,0.71875,small,True
fog/s5,136,0.34770724177360535,0.5191285610198975,0.34770724177360535,0.5191285610198975,small,1.498371958732605,0.5625,0.671875,0.71875,small,True
fog/s5,137,0.3331407308578491,0.5102968215942383,0.3331407308578491,0.5102968215942383,small,1.5017204284667969,0.5625,0.640625,0.671875,small,True
fog/s5,138,0.3149913251399994,0.4967750906944275,0.3149913251399994,0.4967750906944275,small,1.506615400314331,0.421875,0.53125,0.5703125,small,True
fog/s5,139,0.3322610557079315,0.5099002122879028,0.3322610557079315,0.5099002122879028,small,1.500223159790039,0.5234375,0.5859375,0.6953125,small,True
fog/s5,140,0.34365949034690857,0.5108708143234253,0.34365949034690857,0.5108708143234253,small,1.5038135051727295,0.5234375,0.6328125,0.65625,small,True
fog/s5,141,0.33176299929618835,0.50055992603302,0.33176299929618835,0.50055992603302,small,1.504311203956604,0.4921875,0.5859375,0.640625,small,True
fog/s5,142,0.31008538603782654,0.49916499853134155,0.31008538603782654,0.49916499853134155,small,1.5070780515670776,0.4609375,0.5390625,0.6484375,small,True
fog/s5,143,0.301381915807724,0.4976113736629486,0.301381915807724,0.4976113736629486,small,1.519903540611267,0.4140625,0.5078125,0.5390625,small,True
fog/s5,144,0.3353201448917389,0.5074739456176758,0.3353201448917389,0.5074739456176758,small,1.5055440664291382,0.5390625,0.6171875,0.671875,small,True
fog/s5,145,0.33700263500213623,0.5017402172088623,0.33700263500213623,0.5017402172088623,small,1.5024750232696533,0.515625,0.59375,0.65625,small,True
fog/s5,146,0.31499195098876953,0.5033532381057739,0.31499195098876953,0.5033532381057739,small,1.5114860534667969,0.453125,0.5234375,0.5390625,small,True
fog/s5,147,0.3240765929222107,0.5116819143295288,0.3240765929222107,0.5116819143295288,small,1.5100305080413818,0.421875,0.625,0.65625,small,True
fog/s5,148,0.3161688446998596,0.4993468225002289,0.3161688446998596,0.4993468225002289,small,1.5131285190582275,0.46875,0.5546875,0.6171875,small,True
fog/s5,149,0.3238369822502136,0.4973318576812744,0.3238369822502136,0.4973318576812744,small,1.5113062858581543,0.4921875,0.5546875,0.6484375,small,True
fog/s5,150,0.3314982056617737,0.5101767778396606,0.3314982056617737,0.5101767778396606,small,1.4976060390472412,0.46875,0.59375,0.65625,small,True
fog/s5,151,0.3243723511695862,0.5098376274108887,0.3243723511695862,0.5098376274108887,small,1.5080593824386597,0.515625,0.59375,0.625,small,True
fog/s5,152,0.3269430994987488,0.5227314233779907,0.3269430994987488,0.5227314233779907,small,1.5028549432754517,0.4921875,0.5859375,0.65625,small,True
fog/s5,153,0.3295276165008545,0.5052170753479004,0.3295276165008545,0.5052170753479004,small,1.500271201133728,0.4453125,0.5625,0.6640625,small,True
