proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
atc,linear,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.08312350582303402,-0.1739526607368187,-0.171833459211759,-0.49211583947444854,0.5226673906269198,0.722957391985807,0.5905425630134908,0.9601433854626641,0.9798690654687819,0.9735117302820853
atc,platt,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.0808746068138371,-0.15349173211084868,-0.16328025405334237,-0.48184767282801577,0.5428471822490868,0.7367816381052712,0.5905425630134908,0.9650316646782351,0.982360251984085,0.9735117302820853
atc,beta,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.06992267671750015,-0.14491038898055011,-0.0989399457193835,-0.481181532268253,0.3733786544708829,0.6110471785966145,0.5905425630134908,0.9525811825817885,0.9760026550075509,0.9735117302820853
prototype,linear,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.028415675878819602,0.47805210134807735,0.35936981712713334,0.5985482973788819,0.7423448300143622,0.861594353518152,0.6179816079589512,0.9731920667068705,0.9865049755104485,0.9770339703677957
prototype,platt,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.020710022248640263,0.39160860201795245,0.3368790360120906,0.6017289685200914,0.7484726218809037,0.8651431221947636,0.6179816079589512,0.9739445032003367,0.9868862665983029,0.9770339703677957
prototype,beta,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.039035421292264935,0.3759396000785842,0.30039114986743104,0.5775618691132037,0.746546285827806,0.8640291001047395,0.6179816079589512,0.9699030229887825,0.9848365463308023,0.9770339703677957
ac_mc,linear,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.03325011971045764,-0.06968321383155694,-0.04692119755755204,-0.4236593947427953,0.5125570437333131,0.7159308931267829,0.6006450941468926,0.9800542048728927,0.9899768708777457,0.9762717363456153
ac_mc,platt,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.03110189618871696,-0.031920489725313035,-0.025220495542349664,-0.2759982373287223,0.5575567370350726,0.7466972191156684,0.6006450941468926,0.9835416430021617,0.9917366802746391,0.9762717363456153
ac_mc,beta,1024,100,0.77,77,100,0.39690721649484534,0.7938144329896907,0.0,97,3,0.0622963151485438,-0.011652459299159671,-0.008126360368127207,-0.23804622922115895,0.5632689502524216,0.7505124584258556,0.6006450941468926,0.9605691893420235,0.9800863172915044,0.9762717363456153
nuclear_norm,linear,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,-0.0030100154409100346,0.11215880201549079,0.0784531106263176,0.05844245743289063,0.4709696392808311,0.6862722778029366,0.5956336240896357,0.9708219948216571,0.9853029964542162,0.9696605591049561
nuclear_norm,platt,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.006799030519147499,0.09415647718693526,0.08623593488106698,0.09884728605045236,0.5439856411395675,0.7375538225374251,0.5956336240896357,0.9697209323549665,0.9847440948566112,0.9696605591049561
nuclear_norm,beta,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.02859837939737449,0.3748314390068798,0.3295741742845866,0.5319138991836865,0.5922169033144653,0.7695563028878818,0.5956336240896357,0.9631531783450754,0.9814036775685505,0.9696605591049561
atc,linear,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.08162739465989984,-0.1606518665656297,-0.1599985011014748,-0.48819679901341295,0.5181046096254215,0.7197948385654217,0.5841241173825966,0.9523675489365183,0.9758932057026108,0.9719119392349154
atc,platt,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.07940518167122378,-0.14084821581991402,-0.1510381848240031,-0.47046367711059156,0.537749285862723,0.7333139067703018,0.5841241173825966,0.9573524044918437,0.9784438688508624,0.9719119392349154
atc,beta,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.06572266296405462,-0.12893554800964452,-0.08467010862836025,-0.47140880352646036,0.3479703185552514,0.589890090233131,0.5841241173825966,0.9442714510029944,0.9717363073401108,0.9719119392349154
prototype,linear,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.028471073607986216,0.48285571416874346,0.3667400849459691,0.573460378362937,0.7319328580821801,0.8555307464271404,0.6298067723679159,0.9675873932350216,0.9836602021201334,0.9715679547848184
prototype,platt,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.020654494750438065,0.3970503920267825,0.34514866509154596,0.5745607734838288,0.7377574516062843,0.8589280829069942,0.6298067723679159,0.9685579790435531,0.9841534326737641,0.9715679547848184
prototype,beta,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.038749519453303086,0.38380473498035744,0.309981625984483,0.563824607590628,0.7359387663275353,0.8578687349050176,0.6298067723679159,0.9643310551924363,0.9820035922502709,0.9715679547848184
ac_mc,linear,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.030367084249711306,-0.0442604419597767,-0.03017313913781139,-0.3767731891164003,0.5071657912899215,0.712155735278402,0.5969739975745629,0.9726441470670277,0.9862272289219294,0.9725107767940937
ac_mc,platt,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.02840868602052267,-0.00965428494110668,-0.007709406175100865,-0.26834939010860176,0.551191560573416,0.742422764045807,0.5969739975745629,0.9758304650741428,0.9878413157355501,0.9725107767940937
ac_mc,beta,512,200,0.7525773195876289,146,194,0.3924731182795699,0.7849462365591398,0.0,186,8,0.059952073113919924,0.010523387332164246,0.007426821927062305,-0.22703394139781388,0.5572961979499208,0.7465227377313572,0.5969739975745629,0.9534954557537584,0.9764709190517444,0.9725107767940937
nuclear_norm,identity,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.215032735846326,-0.15256043423344676,-0.12337512700530748,-0.637708306259923,0.4823645634985899,0.6945247033033382,0.5882013975620402,0.9868310669180964,0.9933937119380696,0.9662160564842752
nuclear_norm,linear,2048,50,0.8,40,50,nan,0.8,nan,50,0,-0.0062762495267729415,0.1752681261857437,0.11579304101188193,0.3909138950941919,0.48236456349858975,0.694524703303338,0.5882013975620402,0.986831066918096,0.9933937119380694,0.9662160564842752
nuclear_norm,platt,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.0023072896501552436,0.14804984921626485,0.12692906488884104,0.4331748567259963,0.5559551034629475,0.745623969211658,0.5882013975620402,0.9880002877408998,0.9939820359246437,0.9662160564842752
nuclear_norm,beta,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.029263592137802868,0.3938295153000753,0.3205720790758295,0.5668251478865781,0.6080383017687134,0.7797681076888907,0.5882013975620402,0.9752270527153037,0.9875358488254002,0.9662160564842752
nuclear_norm,isotonic,2048,50,1.0,50,50,nan,1.0,nan,50,0,0.11078414892452426,-0.07880361277561244,-0.14959257217199445,-0.10609454225371535,0.8085103462740685,0.899172033747752,0.8719545277600591,0.9056639350558223,0.9516637720622879,0.9304716426319184
atc,identity,2048,50,0.18,9,50,nan,0.18,nan,50,0,-0.19127416054608354,0.45594106394107625,0.23052482154802723,0.4896626258353002,0.5270114661263304,0.7259555538229117,0.5884401141350974,0.9650770701197033,0.9823833620943014,0.976779367976179
atc,linear,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.08286483023996498,-0.17229838598956138,-0.1696329910650116,-0.4598280768460549,0.5270114661263308,0.7259555538229119,0.5884401141350974,0.9650770701197033,0.9823833620943014,0.976779367976179
atc,platt,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.08063848766592709,-0.1519135504964965,-0.16110811008062265,-0.4483984076774532,0.5473258992132976,0.739814773584103,0.5884401141350974,0.9701218494875088,0.9849476379419917,0.976779367976179
atc,beta,2048,50,0.8,40,50,nan,0.8,nan,50,0,0.06978172808803247,-0.1414355859227837,-0.09678834825123458,-0.4557460521429829,0.3794059478760341,0.6159593719361969,0.5884401141350974,0.9578421145683093,0.9786940863049645,0.976779367976179
atc,isotonic,2048,50,0.98,49,50,nan,0.98,nan,50,0,0.09429393244584727,0.15834095566980338,0.30005735536386197,0.5596389157034231,0.7217098793231196,0.8495350959925785,0.8728509802249785,0.8743960508356996,0.9350914665612662,0.9254981532737644
prototype,identity,2048,50,0.4,20,50,nan,0.4,nan,50,0,-0.054652115002163236,0.2654992800388041,0.3340281390937281,0.6351150199779714,0.7472994405803381,0.8644648290013528,0.6150447791635734,0.9757783085411391,0.9878149161361854,0.9764929071844558
