proxy_kind,calib_method,proxy_batch_size,corruption,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
prototype,isotonic,2048,jpeg_compression_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.03642838163745555,0.476901718642031,0.47717156478012945,0.40546141179147566,nan,nan,nan,0.05195558182006878,0.22793767091042405,0.20906604045497962
prototype,isotonic,2048,motion_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,pixelate_s5,10,1.0,10,10,nan,1.0,nan,10,0,0.08073438803989148,0.006784417553495637,0.01100210622945887,-0.15171358731014042,0.40819207879957786,0.6388991147274958,0.3999247726380688,nan,nan,nan
prototype,isotonic,2048,shot_noise_s5,10,0.1,1,10,0.5,0.0,1.0,9,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,isotonic,2048,snow_s5,10,0.4,4,10,0.4583333333333333,0.75,0.16666666666666666,4,6,0.011965435275577002,0.2046506555891416,0.2255482600299019,0.23222439707067227,0.21945172701315135,0.46845675041902357,0.4869221228901193,nan,nan,nan
prototype,isotonic,2048,zoom_blur_s5,10,0.0,0,10,nan,0.0,nan,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
prototype,linear,128,brightness_s5,157,0.29931972789115646,44,147,0.5,1.0,0.0,44,103,0.07490564530873073,0.13225497268465988,0.2740775215241533,0.24234717703024194,0.36546300326681436,0.6045353614692976,0.595305651033049,0.2550380233423353,0.5050128942337366,0.4652460494773306
prototype,linear,128,clean,157,0.6293706293706294,90,143,0.5,1.0,0.0,90,53,0.17443921354592565,0.10064652468481719,0.19831634512811971,0.16807425330627884,0.2713825305383001,0.5209438842507896,0.4996983243681803,0.23252161007023878,0.48220494612792886,0.4079418096216681
prototype,linear,128,contrast_s5,157,0.0,0,157,nan,0.0,nan,157,0,-0.12045808743587393,0.0811565358664865,0.1579045061128525,0.14895973691512063,0.374917429029149,0.6123050130687719,0.6008687664356313,0.08997430259457591,0.2999571679333166,0.2775374142381402
prototype,linear,128,defocus_blur_s5,157,0.12666666666666668,19,150,0.5,0.0,1.0,131,19,-0.040931494105860035,-0.016791904441602088,-0.034839608262528306,-0.04537576658214276,0.2453843230673467,0.49536281962552126,0.4085260296628533,0.0574988016892571,0.2397890775019936,0.18834634678936565
