proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
ac_mc,identity,128,628,0.37392795883361923,218,583,0.5,0.0,1.0,365,218,-0.16289187618021722,0.5315157616591024,0.3307523336395869,0.2880348717302066,0.9051130123423458,0.9513742756362218,0.9452659924965967,0.90465530590635,0.9511336950746462,0.9564532799165809
ac_mc,identity,512,160,0.3419354838709677,53,155,0.5,0.0,1.0,102,53,-0.16644242965120457,0.8160471149496171,0.3958504004849238,0.30130933695233314,0.9234639968436874,0.960970341292429,0.9609401799944819,0.9361100234078233,0.9675277894757459,0.9637743370946683
ac_mc,identity,1024,80,0.31645569620253167,25,79,0.5,0.0,1.0,54,25,-0.1694084889794416,1.1128507727591679,0.4775271749899334,0.28962623374984053,0.9534482896759846,0.976446767456365,0.963339377472466,0.9492704510807647,0.9743051119032295,0.9588911096237713
ac_mc,identity,2048,40,0.275,11,40,0.5,0.0,1.0,29,11,-0.17045977280490385,1.21719108037491,0.4998904281195315,0.22698696592352344,0.9569553345103137,0.9782409388848504,0.9621809987197948,0.9510380939111898,0.9752118200222912,0.950888879511302
cot,beta,128,628,0.6260720411663808,365,583,0.5,1.0,0.0,365,218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,beta,512,160,0.6580645161290323,102,155,0.5,1.0,0.0,102,53,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,identity,1024,80,0.31645569620253167,25,79,0.5,0.0,1.0,54,25,-0.08806054675495206,0.44356024417699935,0.36415324710477026,0.2866487349287591,0.9513858103600372,0.9753900811265395,0.9400594377817755,0.9463992423119074,0.9728305311367995,0.9265736788543283
cot,beta,1024,80,0.6835443037974683,54,79,0.5,1.0,0.0,54,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,identity,2048,40,0.275,11,40,0.5,0.0,1.0,29,11,-0.11105681660228596,0.640854773310074,0.39310531126367865,0.22933284196655288,0.9845856564560181,0.9922628968453966,0.9325263419758705,0.9831324463439082,0.991530355734966,0.9511703186035012
cot,beta,2048,40,0.725,29,40,0.5,1.0,0.0,29,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,isotonic,2048,40,0.275,11,40,0.5,0.0,1.0,29,11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,identity,128,628,0.38593481989708406,225,583,0.4994281764484102,0.049315068493150684,0.9495412844036697,365,218,-0.022410602009311692,0.036213605154625995,0.10506829314241477,0.14367842335653513,0.54418713024818,0.7376904027084669,0.7420418516264196,0.5927399658118486,0.7698960746827124,0.7959821383941961
atc,identity,512,160,0.6516129032258065,101,155,0.4950980392156863,0.9901960784313726,0.0,102,53,0.10485779538324004,0.12070491023003115,0.12783786205629827,0.2975778611369143,0.8810272336856256,0.9386305096712048,0.9423404771529899,0.9650280840098934,0.9823584295000951,0.9598002286192363
cot,identity,512,160,0.33548387096774196,52,155,0.49056603773584906,0.0,0.9811320754716981,102,53,-0.06081209638705324,0.28973505886724416,0.35703190910522237,0.28751860768710147,0.7314573253671359,0.855252784483708,0.8702061657281157,0.7763650977968843,0.8811158254150724,0.8807409121549756
cot,isotonic,128,628,0.5780445969125214,337,583,0.48750785471911523,0.8465753424657534,0.12844036697247707,365,218,0.011035557555166487,0.01018232210719761,0.03386886074804168,0.045477806478134146,0.43319416030100766,0.6581748706088737,0.7389490533824755,0.44686906741042404,0.668482660515906,0.7979048618887041
