global_idx,corruption,n,model_acc,model_nll,model_ent,model_acc_run,model_nll_run,model_ent_run
211,shot_noise/s5,64,0.21875,4.312088489532471,5.524769306182861,0.19199587264150944,5.003583141092984,6.202996186490329
212,shot_noise/s5,64,0.234375,4.323321342468262,5.832132339477539,0.19219483568075119,5.000389423728548,6.201255041668673
213,shot_noise/s5,64,0.25,4.567694664001465,5.777647495269775,0.19246495327102803,4.998367485598983,6.19927556715279
214,shot_noise/s5,64,0.171875,4.723487854003906,5.6525115966796875,0.19236918604651163,4.997088975684587,6.196732478918031
215,shot_noise/s5,64,0.203125,5.039971351623535,5.831342697143555,0.19241898148148148,4.997287505202824,6.195040859557964
216,shot_noise/s5,64,0.25,4.365653038024902,5.539717197418213,0.19268433179723501,4.994376747289561,6.192020934847643
217,shot_noise/s5,64,0.1875,4.554158687591553,5.7481536865234375,0.1926605504587156,4.992357398391864,6.189984846552577
218,shot_noise/s5,64,0.140625,4.83561372756958,5.711965560913086,0.19242294520547945,4.991641673867561,6.18780211008847
219,shot_noise/s5,64,0.34375,3.8245766162872314,5.15965461730957,0.19311079545454546,4.986336832696741,6.183128712394021
220,shot_noise/s5,64,0.15625,5.07174825668335,5.898042678833008,0.1929440045248869,4.9867233097283545,6.181838730341709
221,shot_noise/s5,64,0.171875,4.6674394607543945,5.443454742431641,0.19284909909909909,4.985285094192436,6.178512676342113
222,shot_noise/s5,64,0.21875,4.254923343658447,5.133864402770996,0.1929652466367713,4.982009929391835,6.173828154935965
223,shot_noise/s5,64,0.296875,3.9276950359344482,5.2736616134643555,0.19342912946428573,4.977303166474615,6.169809554304395
224,shot_noise/s5,64,0.1875,4.606686115264893,5.30905818939209,0.19340277777777778,4.975655979580349,6.165983992682563
225,shot_noise/s5,64,0.15625,4.618378639221191,5.760934829711914,0.1932383849557522,4.974075106392919,6.164191739749064
226,shot_noise/s5,64,0.234375,4.4791436195373535,5.044185638427734,0.19341960352422907,4.971894791472851,6.1592577921661515
227,shot_noise/s5,64,0.28125,4.374330520629883,5.192002296447754,0.19380482456140352,4.969273895548101,6.155015443500719
228,shot_noise/s5,64,0.25,4.468230724334717,5.452705383300781,0.19405021834061134,4.967085934101754,6.151948587342641
229,shot_noise/s5,64,0.1875,4.696420669555664,5.062003135681152,0.19402173913043477,4.965909128603728,6.147209694074548
230,shot_noise/s5,64,0.25,4.424834728240967,5.547300338745117,0.19426406926406928,4.9635668151822445,6.144612683878316
231,shot_noise/s5,64,0.265625,4.334771156311035,5.362332820892334,0.19457165948275862,4.96085648906642,6.14124078791717
232,shot_noise/s5,64,0.21875,4.024385452270508,5.273909568786621,0.19467542918454936,4.956837300067296,6.137518336332919
