corruption,n_samples,r,r_ema,model_acc_ema,model_ent_ema
impulse_noise/s5,15488.0,0.195140540599823,0.1936760972924076,0.21239256549228866,5.196390266465067
impulse_noise/s5,15616.0,0.16770398616790771,0.18895389526977124,0.2075210562386395,5.299940445986336
impulse_noise/s5,15744.0,0.2214466631412506,0.19486167124640383,0.2163983930192545,5.215231852888753
impulse_noise/s5,15872.0,0.239213228225708,0.2029255906971864,0.22130801516164966,5.133438192204789
impulse_noise/s5,16000.0,0.16857153177261353,0.19667939816544586,0.20444999362060842,5.255849506852455
impulse_noise/s5,16128.0,0.16437764465808868,0.19080635207319907,0.18903264035759737,5.327953849763183
impulse_noise/s5,16256.0,0.19874721765518188,0.19225014581537775,0.17638755263607758,5.290897435696747
impulse_noise/s5,16384.0,0.20925408601760864,0.19534177130669245,0.18806728730183703,5.217658662655612
impulse_noise/s5,16512.0,0.24198342859745026,0.20382207263228477,0.17832396918552723,5.108135275707359
impulse_noise/s5,16640.0,0.22606712579727173,0.20786662775319148,0.18936356614898928,5.0656676997324235
impulse_noise/s5,16768.0,0.21677681803703308,0.20948666235025357,0.18874751122370353,5.037176506476635
impulse_noise/s5,16896.0,0.24221625924110413,0.21543749814859003,0.19944048271999987,4.972544558098491
impulse_noise/s5,17024.0,0.23479777574539185,0.21895754862073583,0.21382999256462798,4.930713444597601
impulse_noise/s5,17152.0,0.23872791230678558,0.22255216020001758,0.2317271024606187,4.903891589042351
impulse_noise/s5,17280.0,0.23403185606002808,0.2246393776291104,0.21788136611000095,4.885092886432974
impulse_noise/s5,17408.0,0.23157250881195068,0.22589994693508136,0.22720777400752126,4.890798803890888
impulse_noise/s5,17536.0,0.23107129335403442,0.22684019173852735,0.23086842722817535,4.912179040307321
impulse_noise/s5,17664.0,0.2715020477771759,0.2349605292000998,0.241066881037043,4.815873902682725
impulse_noise/s5,17792.0,0.22296135127544403,0.23277886048652602,0.22955716829752465,4.8464520451548445
impulse_noise/s5,17920.0,0.2183399200439453,0.23015359858787499,0.2153957077033016,4.899475446620052
impulse_noise/s5,18048.0,0.2619462013244629,0.23593407181270915,0.2028165481319622,4.833320662121106
impulse_noise/s5,18176.0,0.260724276304245,0.2404413817202611,0.19775322643544574,4.7940632904852585
impulse_noise/s5,18304.0,0.24862204492092133,0.24192877502947205,0.20831001108488514,4.766437147625958
impulse_noise/s5,18432.0,0.27693432569503784,0.24829342060502946,0.20711248675930324,4.692646660916919
impulse_noise/s5,18560.0,0.24793559312820435,0.2482283610637885,0.21328397873969882,4.703105421101966
impulse_noise/s5,18688.0,0.30766502022743225,0.2590350263662692,0.19262191965219508,4.567487149774776
impulse_noise/s5,18816.0,0.28122958540916443,0.26307040073770466,0.23147624373411402,4.576512910910212
impulse_noise/s5,18944.0,0.3023669719696045,0.27021523187077734,0.23527541935920027,4.477139699697238
impulse_noise/s5,19072.0,0.3263622522354126,0.2804237810279837,0.23730214023219193,4.369364204546465
impulse_noise/s5,19200.0,0.33366483449935913,0.2901039725682338,0.24356589552733507,4.284104454827645
impulse_noise/s5,19328.0,0.2636435627937317,0.28529298897286975,0.23820320279102591,4.3720020115974805
impulse_noise/s5,19456.0,0.2519943118095398,0.2792386840340825,0.22789842500886856,4.489044141267666
impulse_noise/s5,19584.0,0.2821020185947418,0.2797592903178387,0.2150601026918872,4.468536896409157
impulse_noise/s5,19712.0,0.29060012102127075,0.2817303504457354,0.2167964323805195,4.430577578582601
impulse_noise/s5,19840.0,0.2922109365463257,0.2836359115549336,0.22234926465142213,4.363016164150917
impulse_noise/s5,19968.0,0.2845192849636078,0.2837965249019653,0.2309734746840098,4.397185924818477
