corruption,n_samples,r,r_ema,model_acc_ema,frozen_acc_ema,model_ent_ema,frozen_ent_ema
brightness/s5,13568.0,0.676649272441864,0.6884747336740582,0.7079674768379682,0.6899164118400356,1.6652684850333421,3.8969932038613906
brightness/s5,13696.0,0.6997434496879578,0.6905235911311308,0.706883186974177,0.6873097467689494,1.6301638147964796,3.8835394694139547
brightness/s5,13824.0,0.7134422659873962,0.6946906229231791,0.708481720205854,0.695895367671776,1.6343751117878647,3.918842685298263
brightness/s5,13952.0,0.7101959586143494,0.6975097748670281,0.7242728870799517,0.705516733730693,1.5858727675403546,3.8744275935931576
brightness/s5,14080.0,0.7244796752929688,0.7024133931262901,0.7108252384584799,0.6954285572907943,1.5718428908955593,3.8922089258205212
brightness/s5,14208.0,0.7105211019515991,0.703887522003619,0.7054387959928666,0.6824769681037548,1.558129406954709,3.944835613145871
brightness/s5,14336.0,0.732023298740387,0.7090031177739404,0.7232689460778694,0.7084143340198688,1.49029606380291,3.832889137418554
brightness/s5,14464.0,0.6802659034729004,0.7037781697192059,0.732105658118243,0.7159633145091683,1.5801160730980977,3.9494665112202347
brightness/s5,14592.0,0.6793307065963745,0.6993331764241456,0.7279488289882452,0.6998390783077902,1.655700826319054,4.0094907265183215
brightness/s5,14720.0,0.6880754232406616,0.6972863122089668,0.6946909516367591,0.6838798788671984,1.6396424208579938,3.9978889795730814
brightness/s5,14848.0,0.7329174280166626,0.7037646969012751,0.7031608849799792,0.6855931420515955,1.5388020462523286,3.8283457575256614
brightness/s5,14976.0,0.7185574769973755,0.7064542932823842,0.719161418870895,0.7017193760841259,1.5133359408618015,3.8496177725713228
brightness/s5,15104.0,0.7074661254882812,0.7066382627743655,0.7275481399053099,0.7130311525852412,1.5337774205762171,3.9076902905364195
brightness/s5,15232.0,0.7374414205551147,0.7122388369163198,0.7171499944820668,0.7200869699124341,1.4401229085781027,3.7563780365404087
brightness/s5,15360.0,0.7434164881706238,0.7179075007807387,0.7375652855623753,0.7235189633298111,1.3932272409628292,3.716093223662534
brightness/s5,15488.0,0.7369809150695801,0.7213753942878007,0.7434837862029124,0.7185850085100388,1.3572438251164887,3.6405608919294083
brightness/s5,15616.0,0.728725790977478,0.7227118300495602,0.7484788155573214,0.7294866585893647,1.3443097941689697,3.6559101806441805
brightness/s5,15744.0,0.7780951857566833,0.7327815310872189,0.7531139178524218,0.7380757797168475,1.2666272529899363,3.549139275510735
brightness/s5,15872.0,0.724989652633667,0.7313648259138458,0.7567332838516212,0.7489908112154102,1.2964120148660736,3.651867420902674
brightness/s5,16000.0,0.7274173498153687,0.7306471029868499,0.7516664958014985,0.7389938488301506,1.2998534767443823,3.6214572035732404
brightness/s5,16128.0,0.7165285348892212,0.7280800906054627,0.7348449269414988,0.716031006241671,1.3428460952481995,3.6520398022061737
brightness/s5,16256.0,0.7599431276321411,0.7338733700648588,0.7230676783657967,0.7138306735997961,1.3073009393301802,3.6392714311165406
brightness/s5,16384.0,0.7104460000991821,0.7296138482529175,0.722415140063054,0.7149403682775494,1.3275616824763725,3.654339716198118
brightness/s5,16512.0,0.7180235385894775,0.7275065192232011,0.7271436061579121,0.7089683457064586,1.3810792940306225,3.707878614870377
brightness/s5,16640.0,0.7563501596450806,0.7327508174817245,0.7259184470974451,0.7230490578696127,1.3066067084573616,3.638851935361215
brightness/s5,16768.0,0.7290043830871582,0.7320696475918034,0.7248400348338268,0.7200782949375094,1.3096150607914434,3.732254184887145
brightness/s5,16896.0,0.7207967042922974,0.7300200215373477,0.7326408497647932,0.7299697676854401,1.3409535662654242,3.76856727677298
brightness/s5,17024.0,0.7367993593215942,0.7312526284072107,0.7326975936442002,0.7257442246489308,1.3082378825883392,3.7229496763999386
brightness/s5,17152.0,0.6930233836174011,0.7243018566272452,0.7327355792163652,0.7355705140211851,1.4334839318315566,3.8581062984493353
brightness/s5,17280.0,0.736467719078064,0.7265138316183032,0.7317279497233519,0.7473137325265784,1.385948995965695,3.805700008693629
