corruption,n_refreshes,r,a,x,acc,n
brightness/s5,239,0.6737343072891235,0.999,6.90675471548127,0.8125,32
brightness/s5,240,0.7158767580986023,0.999,6.9067547470649115,0.75,32
brightness/s5,241,0.7085238695144653,0.999,6.906754762856732,0.625,32
brightness/s5,242,0.7082932591438293,0.999,6.906754770752642,0.6875,32
brightness/s5,243,0.70432448387146,0.999,6.906754774700598,0.6875,32
brightness/s5,244,0.7376588582992554,0.999,6.906754776674576,0.71875,32
brightness/s5,245,0.7531270980834961,0.999,6.906754777661565,0.59375,32
brightness/s5,246,0.6996054649353027,0.999,6.906754778155059,0.75,32
brightness/s5,247,0.731856107711792,0.999,6.906754778401806,0.71875,32
brightness/s5,248,0.7525644898414612,0.999,6.90675477852518,0.71875,32
brightness/s5,249,0.6806212663650513,0.999,6.906754778586866,0.6875,32
brightness/s5,250,0.7493466138839722,0.999,6.90675477861771,0.71875,32
brightness/s5,251,0.692379355430603,0.999,6.906754778633132,0.59375,32
brightness/s5,252,0.7412062883377075,0.999,6.906754778640842,0.71875,32
brightness/s5,253,0.7293426990509033,0.999,6.9067547786446974,0.6875,32
brightness/s5,254,0.6916311979293823,0.999,6.906754778646626,0.65625,32
brightness/s5,255,0.7381268739700317,0.999,6.906754778647589,0.6875,32
brightness/s5,256,0.8128631711006165,0.999,6.906754778648072,0.78125,32
brightness/s5,257,0.7637743949890137,0.999,6.906754778648312,0.75,32
brightness/s5,258,0.7195603847503662,0.999,6.906754778648432,0.71875,32
brightness/s5,259,0.7078134417533875,0.999,6.906754778648493,0.59375,32
brightness/s5,260,0.7567033767700195,0.999,6.906754778648523,0.75,32
brightness/s5,261,0.7421091794967651,0.999,6.906754778648538,0.8125,32
brightness/s5,262,0.7370008826255798,0.999,6.906754778648546,0.84375,32
brightness/s5,263,0.7348329424858093,0.999,6.9067547786485495,0.78125,32
brightness/s5,264,0.7585546970367432,0.999,6.906754778648551,0.75,32
brightness/s5,265,0.7282167077064514,0.999,6.906754778648552,0.6875,32
brightness/s5,266,0.7655209302902222,0.999,6.906754778648553,0.78125,32
brightness/s5,267,0.7554725408554077,0.999,6.906754778648553,0.65625,32
brightness/s5,268,0.6825437545776367,0.999,6.906754778648553,0.8125,32
brightness/s5,269,0.6919091939926147,0.999,6.906754778648553,0.625,32
