global_idx,corruption,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l
28,gaussian_noise/s5,0.390625,3.0160861015319824,2.629392147064209,0.36126077586206895,3.3370776916372367,3.2954002331043113,0.15625,4.968550682067871,6.149633884429932,0.1640625,5.289514031903497,6.41179109441823,0.4375,2.8039753437042236,2.500364303588867,0.3876616379310345,3.0940020166594406,3.2229329388717125,0.5
29,gaussian_noise/s5,0.4140625,2.8967368602752686,2.504490613937378,0.36302083333333335,3.3223996639251707,3.26903657913208,0.2421875,4.618150234222412,6.012739181518555,0.16666666666666666,5.267135238647461,6.398489363988241,0.4140625,2.638495445251465,2.3433055877685547,0.3885416666666667,3.0788184642791747,3.1936120271682737,0.5
30,gaussian_noise/s5,0.3828125,3.170966863632202,2.581350088119507,0.3636592741935484,3.317514734883462,3.246853143938126,0.21875,4.892997741699219,6.082298278808594,0.16834677419354838,5.255066287133001,6.388289651563091,0.3984375,2.85436749458313,2.511904239654541,0.3888608870967742,3.071578110418012,3.1716214533775084,0.5
31,gaussian_noise/s5,0.359375,3.2903435230255127,2.452249526977539,0.363525390625,3.3166656345129013,3.2220217809081078,0.1640625,4.977774143218994,6.090115547180176,0.168212890625,5.246400907635689,6.378971710801125,0.390625,2.9246721267700195,2.5058679580688477,0.388916015625,3.0669872984290123,3.1508166566491127,0.5
32,gaussian_noise/s5,0.3671875,3.0826516151428223,2.5585732460021973,0.36363636363636365,3.3095743005925957,3.201917279850353,0.203125,4.5206122398376465,6.080900192260742,0.16927083333333334,5.224407311641809,6.369939240542325,0.3984375,2.606504201889038,2.4150772094726562,0.38920454545454547,3.0530332652005283,3.12852152188619,0.5
33,gaussian_noise/s5,0.3828125,3.437344789505005,2.701949119567871,0.3642003676470588,3.3133322561488434,3.1872123339596916,0.2265625,4.694216728210449,6.079117774963379,0.17095588235294118,5.208813470952651,6.361385668025298,0.4453125,3.0354301929473877,2.554277181625366,0.3908547794117647,3.0525155277813183,3.1116319824667538,0.5
34,gaussian_noise/s5,0.3515625,3.4644076824188232,2.4810633659362793,0.3638392857142857,3.317648696899414,3.167036649159023,0.1796875,5.027407169342041,6.11801290512085,0.17120535714285715,5.203630433763776,6.354432160513742,0.34375,3.1773669719696045,2.450446605682373,0.38950892857142855,3.0560827119009835,3.092740971701486,0.5
35,gaussian_noise/s5,0.359375,3.4345200061798096,2.6089463233947754,0.3637152777777778,3.3208951221572027,3.151534140110016,0.1953125,4.909723281860352,6.162093162536621,0.171875,5.195466346210903,6.349089410569933,0.3984375,3.059354543685913,2.5564398765563965,0.3897569444444444,3.0561735961172314,3.0778437190585666,0.5
36,gaussian_noise/s5,0.3671875,3.3905701637268066,2.5239295959472656,0.3638091216216216,3.322778231388814,3.134571855132644,0.2265625,4.811585903167725,6.0892333984375,0.17335304054054054,5.185091199101628,6.342066275106894,0.375,3.0544943809509277,2.4262678623199463,0.3893581081081081,3.0561282119235478,3.0602335607683337,0.5
37,gaussian_noise/s5,0.3046875,3.6758463382720947,2.6983938217163086,0.36225328947368424,3.3320694973594263,3.1230934858322144,0.1640625,4.805612564086914,5.901674747467041,0.17310855263157895,5.17510491923282,6.33047702437953,0.328125,3.2296454906463623,2.615257740020752,0.38774671052631576,3.060694456100464,3.0485236707486605,0.5
