corruption,n_refreshes,r,a,x,acc,n
shot_noise/s5,107,0.05617213994264603,0.08959225488173467,-2.2878113790395282,0.21875,32
shot_noise/s5,108,0.06517316401004791,0.1041163361302295,-2.22005652678037,0.125,32
shot_noise/s5,109,0.06508702039718628,0.10397733452076015,-2.1869246488199723,0.125,32
shot_noise/s5,110,0.06328725814819336,0.10107323239453483,-2.1861404464097394,0.15625,32
shot_noise/s5,111,0.04372984170913696,0.06951532262288654,-2.3901494288030767,0.0625,32
shot_noise/s5,112,0.04481123760342598,0.07126026649958656,-2.478819535339265,0.125,32
shot_noise/s5,113,0.05250602588057518,0.08367660149551548,-2.436114753225711,0.09375,32
shot_noise/s5,114,0.058564651757478714,0.09345281960486,-2.3541505615255636,0.0625,32
shot_noise/s5,115,0.061540864408016205,0.09825524586497351,-2.2854567107566806,0.15625,32
shot_noise/s5,116,0.0665537640452385,0.10634407676647588,-2.2070488470362304,0.1875,32
shot_noise/s5,117,0.06590291857719421,0.10529387043580685,-2.1733944787891675,0.125,32
shot_noise/s5,118,0.08579793572425842,0.13739653379059608,-2.0052392144975473,0.3125,32
shot_noise/s5,119,0.06620814651250839,0.10578638720930027,-2.069881027891757,0.1875,32
shot_noise/s5,120,0.05884106457233429,0.09389884020774084,-2.1684069741594523,0.25,32
shot_noise/s5,121,0.0821751207113266,0.13155074788867294,-2.027861716903935,0.09375,32
shot_noise/s5,122,0.0658237487077713,0.10516612168107398,-2.0844792979738993,0.125,32
shot_noise/s5,123,0.07598713040351868,0.12156578691951038,-2.031082372457187,0.3125,32
shot_noise/s5,124,0.05178721249103546,0.0825167219091481,-2.21985788204804,0.25,32
shot_noise/s5,125,0.05988353490829468,0.09558097367891649,-2.233588439791042,0.125,32
shot_noise/s5,126,0.0638553649187088,0.10198993129801505,-2.204447812373054,0.1875,32
shot_noise/s5,127,0.07204150408506393,0.11519911166163857,-2.1215742050890563,0.1875,32
shot_noise/s5,128,0.06690650433301926,0.106913259624002,-2.1221200334732355,0.1875,32
shot_noise/s5,129,0.07455310970544815,0.1192518465306351,-2.0608270699833753,0.21875,32
shot_noise/s5,130,0.06436406821012497,0.10281077655746317,-2.1136018416918665,0.1875,32
shot_noise/s5,131,0.06427760422229767,0.10267125798992364,-2.1407459565790066,0.21875,32
shot_noise/s5,132,0.05265818163752556,0.08392212051199906,-2.2654790534449343,0.125,32
shot_noise/s5,133,0.057033415883779526,0.09098201249739311,-2.283591056771778,0.125,32
shot_noise/s5,134,0.0720059797167778,0.11514178942725439,-2.1614270772289714,0.25,32
shot_noise/s5,135,0.049092262983322144,0.07816814275665201,-2.314463866909623,0.09375,32
shot_noise/s5,136,0.05747228488326073,0.0916901729198272,-2.3038170992910323,0.09375,32
shot_noise/s5,137,0.05114268511533737,0.08147671047251384,-2.3631335706670145,0.09375,32
shot_noise/s5,138,0.07093028724193573,0.11340604860643128,-2.209772971076461,0.25,32
shot_noise/s5,139,0.07912847399711609,0.12663466899794892,-2.0704102990390667,0.28125,32
shot_noise/s5,140,0.0646800696849823,0.10332067754885078,-2.11563553557418,0.21875,32
shot_noise/s5,141,0.06520560383796692,0.10416868114040331,-2.133688075677684,0.125,32
shot_noise/s5,142,0.057308394461870193,0.09142571881123894,-2.215018948157595,0.125,32
shot_noise/s5,143,0.07842576503753662,0.12550077557131759,-2.0781792086689865,0.125,32
shot_noise/s5,144,0.06583677977323532,0.1051871486500207,-2.1095263343608344,0.25,32
shot_noise/s5,145,0.07940322160720825,0.127078002621093,-2.0182857221707184,0.15625,32
shot_noise/s5,146,0.06506983190774918,0.10394959911918206,-2.0861881133637086,0.125,32
shot_noise/s5,147,0.059415191411972046,0.09482525311402776,-2.1711401860295654,0.125,32
shot_noise/s5,148,0.06602084636688232,0.10548415909474829,-2.154431003584373,0.15625,32
shot_noise/s5,149,0.056593555957078934,0.09027225311162576,-2.232373120197787,0.1875,32
shot_noise/s5,150,0.07673320919275284,0.12276966204210445,-2.0994163938612314,0.25,32
shot_noise/s5,151,0.055658962577581406,0.08876419024272537,-2.214117399573337,0.15625,32
shot_noise/s5,152,0.10495474934577942,0.16830802957349258,-1.9058918670238834,0.25,32
shot_noise/s5,153,0.06790100783109665,0.10851799365202218,-2.005930560606365,0.1875,32
shot_noise/s5,154,0.05092187970876694,0.08112041816164775,-2.216575473981232,0.21875,32
shot_noise/s5,155,0.07752639055252075,0.12404954202329263,-2.0856019951190596,0.1875,32
shot_noise/s5,156,0.07170066237449646,0.11464912838639255,-2.064854809883516,0.1875,32
shot_noise/s5,157,0.0760459452867508,0.12166069080336707,-2.0208259193918456,0.25,32
shot_noise/s5,158,0.07995545864105225,0.12796909406667928,-1.9699310015478295,0.21875,32
shot_noise/s5,159,0.06043141335248947,0.09646503209029246,-2.103532616318088,0.15625,32
shot_noise/s5,160,0.06403718888759613,0.10228332303625152,-2.137820245424354,0.21875,32
shot_noise/s5,161,0.0637739896774292,0.10185862394819459,-2.157280961786033,0.21875,32
shot_noise/s5,162,0.0778428316116333,0.12456015232924164,-2.053609327214735,0.3125,32
shot_noise/s5,163,0.06640863418579102,0.1061098947606937,-2.0923584349767737,0.21875,32
shot_noise/s5,164,0.09122169017791748,0.1461483213390953,-1.928746964842035,0.1875,32
shot_noise/s5,165,0.08385586738586426,0.13426280610297442,-1.896264618645637,0.21875,32
shot_noise/s5,166,0.09920006990432739,0.15902226040536085,-1.7808928071630779,0.21875,32
shot_noise/s5,167,0.06391259282827377,0.10208227443608235,-1.977596075681327,0.125,32
shot_noise/s5,168,0.05501275882124901,0.08772147379293331,-2.1596873480796774,0.125,32
shot_noise/s5,169,0.09667222201824188,0.1549433169644353,-1.9280158503351839,0.28125,32
shot_noise/s5,170,0.07813291251659393,0.12502822780606915,-1.9368339707829128,0.125,32
shot_noise/s5,171,0.08266963064670563,0.13234869070338492,-1.9085919256959865,0.15625,32
shot_noise/s5,172,0.0605040043592453,0.096582165171166,-2.07219149600091,0.21875,32
shot_noise/s5,173,0.06285709142684937,0.10037911399595997,-2.132605387559123,0.0625,32
shot_noise/s5,174,0.10145450383424759,0.16266002221138787,-1.8855866462075428,0.25,32
shot_noise/s5,175,0.05397842824459076,0.0860524746634239,-2.1242012616145245,0.15625,32
shot_noise/s5,176,0.05250234156847,0.08367065647770865,-2.258844385343241,0.21875,32
shot_noise/s5,177,0.09783376753330231,0.15681759052578043,-1.9704722075918728,0.25,32
shot_noise/s5,178,0.09527144581079483,0.1526830199920496,-1.8420915315855582,0.28125,32
shot_noise/s5,179,0.08581846952438354,0.13742966719620908,-1.8394479737532001,0.21875,32
shot_noise/s5,180,0.0674927830696106,0.10785928087011287,-1.9761222140644599,0.21875,32
shot_noise/s5,181,0.09280839562416077,0.14870863432638395,-1.8604438735971316,0.09375,32
shot_noise/s5,182,0.0890258401632309,0.14260509072622327,-1.8271316418293198,0.25,32
shot_noise/s5,183,0.06623829156160355,0.10583502935701805,-1.9805701879713928,0.15625,32
shot_noise/s5,184,0.04515795409679413,0.07181972934316562,-2.2698184694093246,0.0,32
shot_noise/s5,185,0.080804742872715,0.12933950182154885,-2.088314921005363,0.03125,32
shot_noise/s5,186,0.05856720358133316,0.09345693723600022,-2.1802263443092618,0.15625,32
shot_noise/s5,187,0.07367265224456787,0.11783113755331096,-2.096678637071368,0.375,32
shot_noise/s5,188,0.07681570202112198,0.12290277273403012,-2.030951454779521,0.15625,32
shot_noise/s5,189,0.0747050940990448,0.11949708903466255,-2.014076338607375,0.21875,32
shot_noise/s5,190,0.09345926344394684,0.1497588767238951,-1.8752849050566263,0.21875,32
shot_noise/s5,191,0.08070835471153259,0.1291839695761151,-1.8917390669660654,0.3125,32
shot_noise/s5,192,0.07157718390226364,0.11444988312832859,-1.9689055473031094,0.15625,32
shot_noise/s5,193,0.05996362864971161,0.09571021319645633,-2.1073652016096793,0.125,32
shot_noise/s5,194,0.05959700047969818,0.09511862080770284,-2.1800221556121118,0.15625,32
shot_noise/s5,195,0.10221238434314728,0.16388294062661293,-1.9048191928855176,0.25,32
shot_noise/s5,196,0.0930127501487732,0.14903838144146142,-1.823491176262331,0.21875,32
shot_noise/s5,197,0.08052540570497513,0.12888876247349274,-1.8671555657178338,0.3125,32
shot_noise/s5,198,0.06559938937425613,0.10480409474231334,-2.006052652751934,0.15625,32
shot_noise/s5,199,0.07822549343109131,0.1251776166660645,-1.9751699329841705,0.1875,32
shot_noise/s5,200,0.07897154241800308,0.12638144369953577,-1.954254557087266,0.1875,32
shot_noise/s5,201,0.0719221830368042,0.11500657483620597,-1.9974227368282165,0.125,32
shot_noise/s5,202,0.08799490332603455,0.14094156774557334,-1.9024571443723524,0.3125,32
shot_noise/s5,203,0.07804261147975922,0.12488251776396844,-1.924720924829544,0.25,32
shot_noise/s5,204,0.06374804675579071,0.10181676236679238,-2.0509601363897683,0.09375,32
shot_noise/s5,205,0.09028737246990204,0.1446407032945809,-1.9141144940539034,0.1875,32
shot_noise/s5,206,0.07580623030662537,0.12127388594408087,-1.9472681235937856,0.3125,32
shot_noise/s5,207,0.07837626338005066,0.12542089953833763,-1.9446677944396225,0.125,32
shot_noise/s5,208,0.0871107429265976,0.1395148836947406,-1.8819964123268038,0.15625,32
shot_noise/s5,209,0.08944280445575714,0.14327790564339526,-1.8351619303110493,0.28125,32
shot_noise/s5,210,0.06193127855658531,0.09888521938486618,-2.0224173974589306,0.0625,32
shot_noise/s5,211,0.0817728117108345,0.13090158079764055,-1.9577140113955966,0.21875,32
shot_noise/s5,212,0.06309552490711212,0.10076385102296553,-2.0732400102389668,0.21875,32
shot_noise/s5,213,0.09467173367738724,0.15171532257383413,-1.89722520359634,0.25,32
shot_noise/s5,214,0.079175665974617,0.12671081812391147,-1.9137922439238029,0.15625,32
shot_noise/s5,215,0.08674442768096924,0.13892379624177656,-1.8690248481100626,0.15625,32
shot_noise/s5,216,0.10750295221805573,0.17241981788529429,-1.7187992714642448,0.25,32
shot_noise/s5,217,0.07361333817243576,0.11773542817664727,-1.866425638760011,0.21875,32
shot_noise/s5,218,0.08529789745807648,0.13658967044360368,-1.85516718017649,0.25,32
shot_noise/s5,219,0.08345713466405869,0.13361940970667868,-1.8622479700590322,0.125,32
shot_noise/s5,220,0.08042673021554947,0.12872953938788365,-1.8872434032609129,0.25,32
shot_noise/s5,221,0.08768843114376068,0.14044704325120277,-1.8494126691305022,0.125,32
shot_noise/s5,222,0.08114789426326752,0.12989321200381232,-1.875657975655245,0.28125,32
shot_noise/s5,223,0.06811748445034027,0.10886730101780077,-1.9890108029812643,0.21875,32
shot_noise/s5,224,0.07202973961830139,0.11518012848041109,-2.013948827357055,0.125,32
shot_noise/s5,225,0.06612908840179443,0.10565881878877793,-2.074910475938927,0.21875,32
shot_noise/s5,226,0.08153561502695084,0.13051883946923143,-1.9856447811958424,0.15625,32
shot_noise/s5,227,0.07182374596595764,0.11484773646357935,-2.013898620145061,0.25,32
shot_noise/s5,228,0.12599216401576996,0.2022540692282244,-1.693082054439624,0.21875,32
shot_noise/s5,229,0.06866173446178436,0.10974550457847516,-1.893212667822984,0.09375,32
shot_noise/s5,230,0.0736001580953598,0.11771416076208652,-1.9537347163645449,0.21875,32
shot_noise/s5,231,0.09972571581602097,0.1598704443311239,-1.8064635324738494,0.25,32
shot_noise/s5,232,0.10384941846132278,0.16652446412003938,-1.7084628264405628,0.25,32
shot_noise/s5,233,0.07804238796234131,0.1248821570955474,-1.8277254159651326,0.21875,32
shot_noise/s5,234,0.06591248512268066,0.10530930704422742,-1.9836508394132255,0.1875,32
shot_noise/s5,235,0.08510439097881317,0.13627742776922744,-1.9151048708434706,0.21875,32
shot_noise/s5,236,0.07051416486501694,0.11273459220697851,-1.9891063567217284,0.0625,32
shot_noise/s5,237,0.06651141494512558,0.10627574212296924,-2.059233295337813,0.1875,32
shot_noise/s5,238,0.09336929768323898,0.14961370768442595,-1.898433656442121,0.28125,32
shot_noise/s5,239,0.08052387833595276,0.12888629790594894,-1.9046377813401514,0.25,32
shot_noise/s5,240,0.07316073775291443,0.11700511069088054,-1.9628697895465343,0.21875,32
shot_noise/s5,241,0.08178891986608505,0.13092757296851693,-1.927825982197378,0.125,32
shot_noise/s5,242,0.09323467314243317,0.1493964770944327,-1.83358420730872,0.15625,32
shot_noise/s5,243,0.07148407399654388,0.11429964068640344,-1.9405697393062777,0.09375,32
shot_noise/s5,244,0.08832709491252899,0.14147759315292505,-1.8718205835158515,0.25,32
shot_noise/s5,245,0.09940040111541748,0.15934551548885956,-1.767463211129323,0.21875,32
shot_noise/s5,246,0.08129127323627472,0.13012456877362966,-1.8336605085188693,0.15625,32
shot_noise/s5,247,0.11563175171613693,0.18553647477664,-1.6564693307577334,0.21875,32
shot_noise/s5,248,0.08757442235946655,0.14026307831191026,-1.7347879890709321,0.25,32
shot_noise/s5,249,0.08244186639785767,0.13198116958234374,-1.809171069897259,0.15625,32
shot_noise/s5,250,0.08508032560348511,0.13623859580256198,-1.8280299592531515,0.25,32
shot_noise/s5,251,0.122439444065094,0.19652138894313984,-1.6181046246948545,0.1875,32
shot_noise/s5,252,0.0880575031042099,0.14104257894802633,-1.7123810771309778,0.1875,32
shot_noise/s5,253,0.08104424178600311,0.12972595803469472,-1.8078825097992979,0.1875,32
shot_noise/s5,254,0.08367110788822174,0.13396467758614158,-1.8371160202189065,0.125,32
shot_noise/s5,255,0.13792715966701508,0.22151241641639627,-1.5469952091208439,0.25,32
shot_noise/s5,256,0.09942348301410675,0.15938276051447242,-1.6049115159391558,0.15625,32
shot_noise/s5,257,0.0938938781619072,0.1504601724240487,-1.6679539626958348,0.1875,32
shot_noise/s5,258,0.10341209173202515,0.1658187923097105,-1.6417545186701288,0.1875,32
shot_noise/s5,259,0.07227001339197159,0.1155678350107499,-1.8384213313001014,0.125,32
shot_noise/s5,260,0.09561870247125626,0.1532433544509795,-1.773903730748414,0.21875,32
shot_noise/s5,261,0.0986621156334877,0.15815421567187912,-1.7229649843269472,0.28125,32
shot_noise/s5,262,0.0849308893084526,0.1359974649185344,-1.78595222099567,0.15625,32
shot_noise/s5,263,0.10655127465724945,0.17088418792674565,-1.6826630019183313,0.25,32
shot_noise/s5,264,0.08671437203884125,0.1388752983614272,-1.753662966489189,0.21875,32
shot_noise/s5,265,0.09172516316175461,0.14696072695749104,-1.756151583236392,0.15625,32
shot_noise/s5,266,0.09698271006345749,0.1554443214681039,-1.7243373209376256,0.25,32
shot_noise/s5,267,0.12227316945791245,0.19625308770472716,-1.5671083323963781,0.28125,32
shot_noise/s5,268,0.08737384527921677,0.13993942649314842,-1.6914507461991946,0.25,32
shot_noise/s5,269,0.0938228964805603,0.15034563615580665,-1.7116717488863078,0.15625,32
shot_noise/s5,270,0.09905582666397095,0.15878950905098216,-1.6894670906628904,0.21875,32
shot_noise/s5,271,0.1350892186164856,0.2169331056526793,-1.4865480896320293,0.375,32
shot_noise/s5,272,0.09825979173183441,0.15750502453628532,-1.581729214212477,0.09375,32
shot_noise/s5,273,0.10100827366113663,0.16193998377562083,-1.6127965672329485,0.21875,32
shot_noise/s5,274,0.10430878400802612,0.16726569783668296,-1.6089638202052132,0.15625,32
shot_noise/s5,275,0.09487830847501755,0.1520486523285606,-1.66379326529103,0.15625,32
shot_noise/s5,276,0.10841527581214905,0.17389194615717826,-1.6110423694143305,0.3125,32
shot_noise/s5,277,0.10679847002029419,0.17128306315585604,-1.593801743438911,0.1875,32
shot_noise/s5,278,0.10921834409236908,0.1751877797048572,-1.5715495332880418,0.28125,32
shot_noise/s5,279,0.06670138239860535,0.10658227421401231,-1.8488432840458873,0.125,32
shot_noise/s5,280,0.10317279398441315,0.16543266069814358,-1.7335962450321536,0.25,32
shot_noise/s5,281,0.0973270907998085,0.1560000153266831,-1.7109463079855165,0.28125,32
shot_noise/s5,282,0.08515973389148712,0.1363667292702773,-1.7783733680794818,0.1875,32
shot_noise/s5,283,0.0951349288225174,0.15246273574275823,-1.74689398279499,0.15625,32
shot_noise/s5,284,0.07943752408027649,0.12713335320144217,-1.8367201066913499,0.125,32
shot_noise/s5,285,0.08495599031448364,0.13603796798221734,-1.8426574534962679,0.21875,32
shot_noise/s5,286,0.09350953251123428,0.1498399910517873,-1.7892570163343275,0.40625,32
shot_noise/s5,287,0.1131550595164299,0.18154007631501012,-1.6476025066755424,0.25,32
shot_noise/s5,288,0.10254223644733429,0.1644151910378244,-1.6366697375683434,0.15625,32
shot_noise/s5,289,0.11261335760354996,0.18066598437433562,-1.5742558177640613,0.1875,32
shot_noise/s5,290,0.09387775510549545,0.1504341562086109,-1.6527278882835414,0.21875,32
shot_noise/s5,291,0.10708584636449814,0.17174677454478895,-1.6130128363871736,0.21875,32
shot_noise/s5,292,0.10005972534418106,0.16040940317496677,-1.6340989538412098,0.25,32
shot_noise/s5,293,0.09036952257156372,0.1447732609615943,-1.705148389223269,0.25,32
shot_noise/s5,294,0.09095189720392227,0.14571298253261766,-1.736888399397777,0.09375,32
shot_noise/s5,295,0.11113280057907104,0.17827695282019954,-1.6324767781393368,0.3125,32
shot_noise/s5,296,0.08450262248516083,0.13530641220153838,-1.7436550310151457,0.28125,32
shot_noise/s5,297,0.0786634087562561,0.1258842382365688,-1.8407525539684768,0.21875,32
shot_noise/s5,298,0.07708929479122162,0.12334424290366548,-1.9009438884920566,0.09375,32
shot_noise/s5,299,0.08733878284692764,0.13988284964016773,-1.8586036028944641,0.15625,32
shot_noise/s5,300,0.09076456725597382,0.14541070632894285,-1.8148312010650365,0.1875,32
shot_noise/s5,301,0.11021514236927032,0.17679621659533337,-1.6765186154600151,0.25,32
shot_noise/s5,302,0.11232706904411316,0.1802040282383851,-1.5957422053227162,0.1875,32
shot_noise/s5,303,0.1267346292734146,0.20345211354467826,-1.4802993955247215,0.25,32
shot_noise/s5,304,0.08987725526094437,0.14397893685337343,-1.6314636804088882,0.15625,32
shot_noise/s5,305,0.09484918415546417,0.1520016572332989,-1.6752254691384199,0.15625,32
shot_noise/s5,306,0.09351351112127304,0.14984641094968185,-1.7055158263886865,0.0625,32
shot_noise/s5,307,0.11213880777359009,0.17990024924962264,-1.6112696400298727,0.1875,32
shot_noise/s5,308,0.10646747797727585,0.17074897333569725,-1.5957990350811961,0.1875,32
