global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_nuclear_norm_identity_pbs128_acc
6408,impulse_noise/s5,64.0,0.5,2.617125988006592,1.8865408897399902,0.3888888888888889,3.2063571892532647,2.8483853885550903,0.1875,4.853183269500732,6.117297649383545,0.176062091503268,5.212384083691766,6.378288870543436,0.5,3.648254156112671,0.606856644153595,0.38929738562091504,4.1685285926644315,1.0007649983455933,0.9999594688415527,0.5,0.5
6409,impulse_noise/s5,64.0,0.515625,2.5473718643188477,2.357430934906006,0.38971185064935066,3.2020780637666775,2.8451973726223043,0.34375,4.3086652755737305,5.878694534301758,0.17715097402597402,5.206515779742947,6.375044751476932,0.515625,3.2936172485351562,0.7784777879714966,0.3901176948051948,4.162847350170086,0.9993215749016056,0.9999605417251587,0.46875,0.5
6410,impulse_noise/s5,64.0,0.421875,2.9694252014160156,2.210942029953003,0.38991935483870965,3.2005770775579636,2.8411054026695988,0.171875,5.149463176727295,6.402437210083008,0.17711693548387097,5.206147698433169,6.375221477016326,0.421875,4.058581829071045,0.7796244621276855,0.3903225806451613,4.1621746693888015,0.9979041741740319,0.9999605417251587,0.4375,0.421875
6411,impulse_noise/s5,64.0,0.515625,2.307577133178711,1.6931387186050415,0.39072516025641024,3.194852718940148,2.8337466418743134,0.25,4.0963921546936035,5.81191349029541,0.1775841346153846,5.199033880845095,6.371610528383499,0.515625,3.229724407196045,0.49079206585884094,0.39112580128205127,4.156197424118336,0.9946534555309858,0.9999737739562988,0.546875,0.515625
6412,impulse_noise/s5,64.0,0.4375,2.6610894203186035,2.241727828979492,0.39102308917197454,3.19145295270689,2.8299758214100152,0.1875,4.771676063537598,6.042730331420898,0.17764729299363058,5.196311856531034,6.369515750058897,0.4375,3.521135091781616,0.7937464714050293,0.39142117834394907,4.152152441109822,0.9933737932117122,0.9999737739562988,0.453125,0.4375
6413,impulse_noise/s5,64.0,0.40625,3.02213191986084,2.291412830352783,0.39111946202531644,3.190381300600269,2.8265671948843365,0.28125,4.690997123718262,5.903441905975342,0.17830300632911392,5.19311366201956,6.366565915602672,0.40625,4.113743782043457,0.804442286491394,0.3915150316455696,4.15190934833092,0.9921780241818368,0.9999582767486572,0.4375,0.40625
6414,impulse_noise/s5,64.0,0.453125,2.868163585662842,2.228076219558716,0.3915094339622642,3.188354774091229,2.8228031006998986,0.25,4.622219085693359,5.793390274047852,0.17875393081761007,5.189523130092981,6.3629610373539,0.453125,3.890043258666992,0.7658457159996033,0.39190251572327045,4.150262391792153,0.9907545505454706,0.9999582767486572,0.5,0.453125
6415,impulse_noise/s5,64.0,0.5,2.741230010986328,1.767675518989563,0.3921875,3.185560244321823,2.816208553314209,0.1875,4.785984039306641,5.936336517333984,0.17880859375,5.187001010775566,6.360294634103775,0.5,3.9018144607543945,0.5872941017150879,0.392578125,4.148709592223168,0.9882329227402806,0.9999520778656006,0.5,0.515625
6416,impulse_noise/s5,64.0,0.484375,2.2680158615112305,2.0440235137939453,0.3927600931677019,3.179861210888217,2.8114123729445177,0.21875,4.607571125030518,6.071221828460693,0.17905667701863354,5.183402067385845,6.358499150838911,0.484375,2.983914613723755,0.649608850479126,0.39314829192546585,4.141474840803917,0.9861296676330685,0.9999520778656006,0.484375,0.5
6417,impulse_noise/s5,64.0,0.421875,3.1298270225524902,2.1682379245758057,0.3929398148148148,3.1795523578737988,2.8074421603002664,0.140625,5.284477710723877,5.982315540313721,0.17881944444444445,5.184025991110154,6.356177029786287,0.421875,4.368802547454834,0.6900461912155151,0.3933256172839506,4.142878098252379,0.9843019918527132,0.99996018409729,0.421875,0.421875
6418,impulse_noise/s5,64.0,0.515625,2.697147846221924,1.7095177173614502,0.39369248466257667,3.176592820992499,2.800706427521501,0.25,4.748644828796387,5.885585784912109,0.17925613496932516,5.181354941034609,6.353289966934298,0.515625,3.852987766265869,0.5396577715873718,0.3940759202453988,4.141099629957983,0.9815741132007786,0.99996018409729,0.5625,0.515625
6419,impulse_noise/s5,64.0,0.46875,2.7353532314300537,1.9537086486816406,0.3941501524390244,3.173902335690289,2.795541806918819,0.203125,4.798401832580566,5.958770751953125,0.1794016768292683,5.179019861105012,6.3508843619649005,0.46875,3.7916393280029297,0.6737332940101624,0.39453125,4.138968774458257,0.9796970350349822,0.9999673366546631,0.46875,0.46875
6420,impulse_noise/s5,64.0,0.484375,2.477048635482788,2.0368289947509766,0.3946969696969697,3.1696789799314558,2.790943547451135,0.171875,4.949479103088379,5.701035499572754,0.1793560606060606,5.17762870499582,6.346945884011008,0.484375,3.3489301204681396,0.6159151792526245,0.3950757575757576,4.1341806614037715,0.9774922965150891,0.9999673366546631,0.46875,0.5
6421,impulse_noise/s5,64.0,0.4375,3.1964030265808105,1.9280967712402344,0.39495481927710846,3.169839968164283,2.7857456753052863,0.1875,4.816860198974609,5.762526035308838,0.17940512048192772,5.17545540074268,6.343425282512802,0.4375,4.567871570587158,0.6842170357704163,0.3953313253012048,4.136793257242226,0.9757255780768682,0.999946117401123,0.4375,0.453125
6422,impulse_noise/s5,64.0,0.359375,3.336483955383301,2.3878417015075684,0.3947417664670659,3.1708378363512235,2.783363016779551,0.125,4.971047401428223,5.72675895690918,0.17907934131736528,5.174231400746785,6.339732669784637,0.359375,4.591535568237305,0.8394107222557068,0.39511601796407186,4.139516265092496,0.9749093214551846,0.999946117401123,0.328125,0.359375
6423,impulse_noise/s5,64.0,0.359375,3.419431447982788,2.400620460510254,0.39453125,3.1723175602299825,2.7810847872779485,0.25,4.514952182769775,5.836384296417236,0.17950148809523808,5.170307119687398,6.336736548514593,0.359375,4.730973243713379,0.8550299406051636,0.39490327380952384,4.143036842346191,0.9741957537120297,0.9998729228973389,0.421875,0.390625
6424,impulse_noise/s5,64.0,0.390625,3.217151165008545,2.162630558013916,0.39450813609467456,3.1725828478322224,2.777425294797096,0.15625,5.098832130432129,6.060383319854736,0.17936390532544377,5.1698841907568935,6.335101322309505,0.390625,4.523875713348389,0.6860551834106445,0.39487795857988167,4.145290326789992,0.972490779923264,0.9998729228973389,0.453125,0.421875
6425,impulse_noise/s5,64.0,0.4375,2.8905327320098877,2.2507243156433105,0.3947610294117647,3.170923729503856,2.7743270537432503,0.109375,5.172585964202881,6.133964538574219,0.17895220588235294,5.1699000835418705,6.3339181647581215,0.4375,3.9812121391296387,0.6430312991142273,0.39512867647058825,4.144325160980225,0.9705527829773286,0.9999392032623291,0.46875,0.4375
6426,impulse_noise/s5,64.0,0.453125,2.9671502113342285,2.1877336502075195,0.39510233918128657,3.169732071502864,2.7708966829623396,0.140625,4.610145568847656,6.011804580688477,0.1787280701754386,5.166626665327284,6.332034459588123,0.453125,4.057742595672607,0.7732560634613037,0.39546783625730997,4.143818830188952,0.9693990009918547,0.9999392032623291,0.515625,0.46875
6427,impulse_noise/s5,64.0,0.484375,2.6180310249328613,1.987883448600769,0.39562136627906974,3.16652450727862,2.7663442804369818,0.234375,4.6192851066589355,5.871705055236816,0.1790515988372093,5.1634444469629335,6.329358125841895,0.484375,3.5713164806365967,0.6995284557342529,0.395984738372093,4.1404903281566705,0.9678299861938454,0.9999409914016724,0.4375,0.5
6428,impulse_noise/s5,64.0,0.421875,2.8584163188934326,1.6562353372573853,0.3957731213872832,3.1647435350914224,2.7599274657365216,0.28125,4.336341857910156,5.746519565582275,0.17964234104046242,5.158663507141819,6.325989116823053,0.421875,4.181049823760986,0.46935462951660156,0.39613439306358383,4.140724776108141,0.9649486257506243,0.9999409914016724,0.5,0.4375
6429,impulse_noise/s5,64.0,0.4375,2.726322650909424,2.2400007247924805,0.39601293103448276,3.1622238748375024,2.7569393810184524,0.25,4.639325141906738,5.94753360748291,0.18004669540229884,5.155678803893341,6.323814085160179,0.4375,3.631564140319824,0.7857522964477539,0.3963721264367816,4.137798565557634,0.9639187617891136,0.9999375343322754,0.515625,0.46875
6430,impulse_noise/s5,64.0,0.40625,3.414945602416992,2.24139142036438,0.3960714285714286,3.1636679989950998,2.7539933926718576,0.171875,4.992639064788818,5.818418502807617,0.18,5.154747148241316,6.320926110403878,0.40625,4.8344807624816895,0.6597994565963745,0.3964285714285714,4.141779606682913,0.9621809371880122,0.9999375343322754,0.46875,0.40625
6431,impulse_noise/s5,64.0,0.296875,3.661350965499878,2.31925630569458,0.3955078125,3.166495743122968,2.7515232955867592,0.15625,4.778929233551025,5.849196434020996,0.17986505681818182,5.152611819180575,6.318245828151703,0.296875,5.172942638397217,0.8292859792709351,0.39586292613636365,4.147638487544927,0.961425852199847,0.9999042749404907,0.328125,0.296875
6432,impulse_noise/s5,64.0,0.4375,3.584623098373413,2.399742841720581,0.3957450564971751,3.1688580445650607,2.749535835395425,0.140625,4.937382221221924,5.850893974304199,0.1796433615819209,5.15139583275143,6.315605422197762,0.4375,4.999571323394775,0.8338050246238708,0.3960981638418079,4.152451667408485,0.960704830575124,0.9999042749404907,0.46875,0.4375
6433,impulse_noise/s5,64.0,0.5,3.090477705001831,2.118875503540039,0.3963307584269663,3.1684177055787504,2.745992799823204,0.25,4.616196632385254,5.967372417449951,0.18003862359550563,5.148389095670722,6.31364905700255,0.5,4.340887546539307,0.6465714573860168,0.3966818820224719,4.153510295942928,0.9589400363437245,0.9999129772186279,0.5,0.5
6434,impulse_noise/s5,64.0,0.421875,3.124027729034424,1.793851375579834,0.39647346368715086,3.168169716882972,2.740673573989442,0.171875,4.526581287384033,5.635674476623535,0.17999301675977653,5.144915309032249,6.3098614895143985,0.421875,4.551421165466309,0.5340360403060913,0.39682262569832405,4.155733261694455,0.9565662710027322,0.9999129772186279,0.421875,0.390625
6435,impulse_noise/s5,64.0,0.4375,3.387199640274048,2.111034393310547,0.3967013888888889,3.1693865497907003,2.7371755785412257,0.21875,4.707418918609619,5.980655670166016,0.18020833333333333,5.1424847735299,6.308032568295797,0.4375,4.810519695281982,0.7345237731933594,0.3970486111111111,4.159370964103275,0.9553327015704579,0.9999262094497681,0.40625,0.421875
6436,impulse_noise/s5,64.0,0.453125,3.0533199310302734,1.9038540124893188,0.39701312154696133,3.16874529775335,2.732571591988453,0.1875,4.97821569442749,5.565221786499023,0.18024861878453038,5.141577209556959,6.303928641324544,0.453125,4.361621379852295,0.6457736492156982,0.3973584254143646,4.160488369715148,0.953622430562973,0.9999262094497681,0.46875,0.453125
6437,impulse_noise/s5,64.0,0.40625,3.3193306922912598,2.2060728073120117,0.39706387362637363,3.1695726900310306,2.729678741523198,0.21875,4.704585075378418,5.717597961425781,0.18046016483516483,5.13917615387466,6.300707044182243,0.40625,4.67087984085083,0.6974326372146606,0.3974072802197802,4.163292718457652,0.9522147943357845,0.999893069267273,0.4375,0.40625
6438,impulse_noise/s5,64.0,0.46875,3.404223680496216,2.120729446411133,0.3974556010928962,3.170854935880567,2.726351149746629,0.15625,4.8938517570495605,5.874154090881348,0.18032786885245902,5.137835583400205,6.298376153727046,0.46875,4.849367141723633,0.7033501267433167,0.397797131147541,4.167041759021947,0.9508548781194323,0.999893069267273,0.484375,0.484375
6439,impulse_noise/s5,64.0,0.484375,2.8551881313323975,2.1322240829467773,0.39792798913043476,3.1691393554210663,2.72312219829663,0.234375,4.65467643737793,5.771881103515625,0.18062160326086957,5.135209718476171,6.295514767584593,0.484375,3.9306225776672363,0.6645244359970093,0.39826766304347827,4.165756872166758,0.9492987344122451,0.9999072551727295,0.5,0.515625
6440,impulse_noise/s5,64.0,0.484375,2.9891746044158936,1.836189866065979,0.3983952702702703,3.1681665729832007,2.7183279694737617,0.203125,4.612146377563477,5.921924591064453,0.18074324324324326,5.132382349065832,6.293495361225025,0.484375,4.306139945983887,0.5481812357902527,0.3987331081081081,4.1665156995927966,0.9471305317169911,0.9999072551727295,0.5,0.484375
6441,impulse_noise/s5,64.0,0.328125,3.701127290725708,2.3915748596191406,0.39801747311827956,3.1710319531861173,2.7165712323240054,0.21875,4.564890384674072,5.602010250091553,0.18094758064516128,5.12933131699921,6.28977769933721,0.328125,5.222240447998047,0.8098466396331787,0.39835349462365593,4.172191639100352,0.9463924462756803,0.999893069267273,0.40625,0.34375
6442,impulse_noise/s5,64.0,0.328125,3.5683975219726562,2.1299891471862793,0.3976437165775401,3.1731569027518205,2.713434429729686,0.140625,5.092245101928711,5.677448272705078,0.18073195187165775,5.129132994993485,6.28650321042474,0.328125,5.070810794830322,0.8197606205940247,0.39797794117647056,4.176997089130993,0.9457152707372757,0.999893069267273,0.34375,0.328125
6443,impulse_noise/s5,64.0,0.375,3.4938087463378906,2.486090660095215,0.39752327127659576,3.1748624976645123,2.71222515435929,0.171875,4.854417324066162,5.573474884033203,0.18068484042553193,5.127671741424723,6.282710506560955,0.375,4.7904276847839355,0.9337625503540039,0.3978557180851064,4.180260017831275,0.9456516924373647,0.9998112320899963,0.375,0.359375
6444,impulse_noise/s5,64.0,0.421875,3.1567397117614746,1.827862024307251,0.3976521164021164,3.1747666099084118,2.7075459843590144,0.1875,4.548492908477783,5.466896057128906,0.18072089947089948,5.124607303155162,6.278394027992531,0.421875,4.585076808929443,0.5713834166526794,0.39798280423280424,4.182401905614863,0.9436714370099325,0.9998112320899963,0.46875,0.40625
6445,impulse_noise/s5,64.0,0.421875,2.79480242729187,2.0594499111175537,0.3977796052631579,3.172766798420956,2.7041349523945857,0.234375,4.578596115112305,5.962637901306152,0.18100328947368421,5.1217335600602,6.27673215364155,0.421875,3.8286643028259277,0.6219869256019592,0.39810855263157896,4.1805401287580795,0.9419783606341011,0.9998747110366821,0.453125,0.4375
6446,impulse_noise/s5,64.0,0.453125,2.8067777156829834,1.863250494003296,0.3980693717277487,3.170850625212904,2.6997324159632177,0.15625,4.776132583618164,5.520326614379883,0.18087369109947643,5.1199241308641685,6.272771915216096,0.453125,3.936901569366455,0.6785643100738525,0.39839659685863876,4.179264534206291,0.9405992294793354,0.9998747110366821,0.46875,0.46875
6447,impulse_noise/s5,64.0,0.359375,3.3547489643096924,2.011225700378418,0.3978678385416667,3.1718084290623665,2.6961464434862137,0.1875,4.6995720863342285,5.600244045257568,0.180908203125,5.117734797298908,6.2692691658933954,0.359375,4.804786205291748,0.6800779104232788,0.398193359375,4.182522459576528,0.9392423476092517,0.9998570680618286,0.359375,0.375
6448,impulse_noise/s5,64.0,0.34375,3.0182693004608154,2.1565921306610107,0.39758743523316065,3.1710128895359335,2.6933508252850467,0.1875,4.513668060302734,5.658360481262207,0.18094235751295337,5.114604917832607,6.266103835921213,0.34375,4.153680324554443,0.7932143211364746,0.39791126943005184,4.182373018462423,0.9384857257104291,0.9998570680618286,0.359375,0.359375
6449,impulse_noise/s5,64.0,0.40625,2.8712215423583984,1.8396412134170532,0.397632087628866,3.169467573313369,2.688950260275418,0.1875,4.870849609375,5.823146343231201,0.18097615979381443,5.113348447170454,6.26382054987642,0.40625,4.113319396972656,0.5299850106239319,0.3979542525773196,4.182017071959899,0.9363800519213235,0.9998892545700073,0.4375,0.40625
6450,impulse_noise/s5,64.0,0.359375,3.5647201538085938,2.2713229656219482,0.3974358974358974,3.1714945096236007,2.6868085818412974,0.140625,5.34463357925415,5.781565189361572,0.18076923076923077,5.1145345247708836,6.261347445463523,0.359375,5.041440010070801,0.7689937353134155,0.39775641025641023,4.186424369078416,0.9355216605541034,0.9998892545700073,0.375,0.359375
6451,impulse_noise/s5,64.0,0.4375,3.3696792125701904,2.0990958213806152,0.397640306122449,3.172505656067206,2.6838100473491515,0.234375,4.561921119689941,5.773308753967285,0.18104272959183673,5.1117150686225115,6.258857452139562,0.4375,4.808258056640625,0.6912011504173279,0.3979591836734694,4.189596989933325,0.9342751273391198,0.999886155128479,0.453125,0.453125
6452,impulse_noise/s5,64.0,0.40625,3.2756805419921875,2.131594181060791,0.3976840101522843,3.173029386452612,2.6810069211243373,0.21875,4.698310375213623,5.588449001312256,0.18123413705583757,5.109616567640741,6.255454363556683,0.40625,4.618655681610107,0.7089700698852539,0.398001269035533,4.191774952835238,0.9331314468444302,0.999886155128479,0.453125,0.421875
6453,impulse_noise/s5,64.0,0.328125,3.0186545848846436,2.079341411590576,0.39733270202020204,3.1722497157376224,2.6779682064297226,0.21875,4.40285587310791,5.870109558105469,0.1814236111111111,5.106047069183504,6.253508177670565,0.328125,4.188205718994141,0.7420445680618286,0.39764835858585856,4.191756926401697,0.9321663615980533,0.9998655319213867,0.4375,0.375
6454,impulse_noise/s5,64.0,0.296875,3.7596116065979004,2.395723342895508,0.3968278894472362,3.1752012830283776,2.6765498905325655,0.203125,4.80309534072876,5.808502197265625,0.1815326633165829,5.104524698688756,6.251271966713757,0.296875,5.296383380889893,0.8538886308670044,0.39714195979899497,4.197307813107668,0.9317730061672441,0.9998655319213867,0.34375,0.3125
6455,impulse_noise/s5,64.0,0.359375,3.342360734939575,1.9655565023422241,0.396640625,3.176037080287933,2.672994923591614,0.125,4.922104835510254,5.644462585449219,0.18125,5.103612599372863,6.248237919807434,0.359375,4.829504013061523,0.6282958984375,0.396953125,4.2004687941074375,0.9302556206285953,0.9998613595962524,0.390625,0.34375
6456,impulse_noise/s5,64.0,0.359375,3.467376232147217,2.002389430999756,0.396455223880597,3.1774865288046463,2.669658577857326,0.203125,4.672455787658691,5.503365516662598,0.18135883084577115,5.101467540608117,6.244532086955967,0.359375,5.015472888946533,0.6592259407043457,0.39676616915422885,4.20452354084793,0.928907214260813,0.9998613595962524,0.390625,0.359375
6457,impulse_noise/s5,64.0,0.46875,2.746152400970459,2.0193753242492676,0.3968131188118812,3.1753512113401205,2.6664393538295634,0.25,4.315967082977295,5.437119007110596,0.18169863861386137,5.0975789244812315,6.240534992501287,0.46875,3.7997827529907227,0.6351370811462402,0.3971225247524752,4.20251987358131,0.9274529066711369,0.9997968077659607,0.5,0.46875
6458,impulse_noise/s5,64.0,0.40625,3.573253870010376,2.1221518516540527,0.39685960591133007,3.1773113229591856,2.663758134607024,0.203125,4.8203935623168945,6.096743583679199,0.18180418719211822,5.0962134793474165,6.2398266604381245,0.40625,5.153054237365723,0.655205488204956,0.39716748768472904,4.2072023088708885,0.9261117863831262,0.9997968077659607,0.453125,0.421875
6459,impulse_noise/s5,64.0,0.484375,3.2204742431640625,2.15259051322937,0.39728860294117646,3.1775229059013665,2.6612524109728195,0.1875,5.200387001037598,5.844058036804199,0.18183210784313725,5.096724133865506,6.237886618165409,0.484375,4.493646144866943,0.7553015947341919,0.39759497549019607,4.20860644532185,0.925274481522102,0.9999079704284668,0.453125,0.484375
6460,impulse_noise/s5,64.0,0.5,2.7826857566833496,1.8761422634124756,0.39778963414634144,3.1755968710271323,2.6574226053749643,0.3125,3.9865922927856445,5.250260829925537,0.18246951219512195,5.0913088565919455,6.2330689313935075,0.5,3.94868540763855,0.5349177718162537,0.39809451219512193,4.207338537820956,0.9233703024503661,0.9999079704284668,0.546875,0.515625
6461,impulse_noise/s5,64.0,0.34375,4.123039722442627,2.3501102924346924,0.3975273058252427,3.180196108169926,2.655930798030594,0.15625,5.1228485107421875,5.7261810302734375,0.18234223300970873,5.09146196170918,6.230608310514284,0.34375,5.940389633178711,0.8217067718505859,0.3978307038834951,4.215751407215897,0.9228767901659012,0.9998451471328735,0.359375,0.359375
6462,impulse_noise/s5,64.0,0.390625,3.141000747680664,1.9188389778137207,0.397493961352657,3.180006758602345,2.652369967981237,0.15625,5.109164237976074,5.460864543914795,0.18221618357487923,5.091547479952015,6.226889741593513,0.390625,4.4919538497924805,0.6531010270118713,0.3977958937198068,4.217085718532691,0.9215735256096015,0.9998451471328735,0.390625,0.390625
6463,impulse_noise/s5,64.0,0.421875,3.138727903366089,1.8203386068344116,0.39761117788461536,3.1798083025675554,2.648369817206493,0.21875,4.671324253082275,5.23253059387207,0.18239182692307693,5.08952717597668,6.222109168767929,0.421875,4.549469947814941,0.5884321331977844,0.39791165865384615,4.21868371963501,0.9199718842999294,0.9997550845146179,0.46875,0.453125
6464,impulse_noise/s5,64.0,0.5,3.1049556732177734,1.7538574934005737,0.3981010765550239,3.1794501560156427,2.644089853934694,0.3125,4.3917083740234375,5.698561668395996,0.18301435406698566,5.08618833003432,6.219604156804427,0.5,4.5469794273376465,0.5005409717559814,0.3984001196172249,4.220254512494831,0.9179650378284272,0.9997550845146179,0.546875,0.5
6465,impulse_noise/s5,64.0,0.421875,3.099968433380127,2.0139832496643066,0.3982142857142857,3.17907167162214,2.6410893462953116,0.140625,4.827747344970703,5.719783306121826,0.1828125,5.084957658676874,6.2172240575154625,0.421875,4.375555992126465,0.6820873022079468,0.3985119047619048,4.2209940433502195,0.9168418105159487,0.9998760223388672,0.40625,0.421875
6466,impulse_noise/s5,64.0,0.328125,3.0652098655700684,1.9210797548294067,0.39788210900473936,3.178532042209571,2.6376769785632455,0.15625,4.471957206726074,5.423642158508301,0.1826866113744076,5.082052443264785,6.2134630058614,0.328125,4.381644248962402,0.5963542461395264,0.398178317535545,4.221755418732268,0.9153229121065818,0.9998760223388672,0.359375,0.328125
6467,impulse_noise/s5,64.0,0.453125,3.3153045177459717,1.8826435804367065,0.3981426886792453,3.1791771953960635,2.634115500270196,0.21875,4.630349636077881,5.247622013092041,0.1828567216981132,5.079921769645979,6.208907152121922,0.453125,4.822268486022949,0.5741990208625793,0.3984375,4.224588027540243,0.9137138371478837,0.9998219609260559,0.515625,0.453125
6468,impulse_noise/s5,64.0,0.4375,3.038809299468994,1.8885436058044434,0.3983274647887324,3.1785181911898333,2.6306151627374925,0.203125,4.612828254699707,5.672430038452148,0.1829518779342723,5.077728842345762,6.206388480226758,0.4375,4.341763973236084,0.6336265802383423,0.3986208920187793,4.225138149351022,0.912398873500421,0.9998219609260559,0.453125,0.453125
6469,impulse_noise/s5,64.0,0.484375,2.9615797996520996,1.7698991298675537,0.39872955607476634,3.177504460388255,2.626593125200717,0.25,4.389101505279541,5.50380277633667,0.18326518691588786,5.074510957593116,6.203105369460917,0.484375,4.270028114318848,0.5735750198364258,0.3990216121495327,4.22534791554246,0.910815584464608,0.9998712539672852,0.484375,0.484375
6470,impulse_noise/s5,64.0,0.484375,3.2013285160064697,1.9253085851669312,0.39912790697674416,3.17761526994927,2.6233313366424205,0.28125,4.206015110015869,5.2251787185668945,0.18372093023255814,5.070471442022989,6.198556873410247,0.484375,4.589742660522461,0.612115740776062,0.3994186046511628,4.227042774821436,0.9094262828660565,0.9998712539672852,0.4375,0.484375
6471,impulse_noise/s5,64.0,0.390625,3.2130954265594482,2.037108898162842,0.3990885416666667,3.1777795299335763,2.620617343871682,0.15625,4.720510005950928,5.260127544403076,0.18359375,5.068851250189322,6.194212293183362,0.390625,4.5510125160217285,0.6795063614845276,0.39937789351851855,4.228542634734401,0.9083618387855865,0.9997476935386658,0.453125,0.40625
6472,impulse_noise/s5,64.0,0.46875,3.0707550048828125,2.234805107116699,0.39940956221198154,3.1772863293573055,2.618839407296774,0.15625,4.726171970367432,5.47944450378418,0.18346774193548387,5.067272083001202,6.190918432402721,0.46875,4.227640151977539,0.7561486959457397,0.3996975806451613,4.228538475827687,0.9076603957310251,0.9997476935386658,0.453125,0.4375
6473,impulse_noise/s5,64.0,0.375,3.186722755432129,1.9286766052246094,0.39929759174311924,3.177329615715447,2.615673522883599,0.21875,4.511226177215576,5.497802734375,0.1836295871559633,5.064721413708608,6.187739002595254,0.375,4.573146343231201,0.6268821954727173,0.3995842889908257,4.230119245861649,0.9063724223353448,0.9997460246086121,0.40625,0.375
6474,impulse_noise/s5,64.0,0.375,3.0464909076690674,1.8099987506866455,0.3991866438356164,3.176732178692404,2.6119946426452567,0.21875,4.462070465087891,5.535708427429199,0.18378995433789955,5.0619695828929885,6.184761694032852,0.375,4.383025646209717,0.6059643030166626,0.3994720319634703,4.230817448602964,0.9050006957631133,0.9997460246086121,0.453125,0.375
6475,impulse_noise/s5,64.0,0.34375,3.555370807647705,1.9484684467315674,0.3989346590909091,3.1784532633694735,2.608978614482013,0.15625,4.716796398162842,5.275084972381592,0.18366477272727272,5.060400613871487,6.1806267998435285,0.34375,5.159823894500732,0.7040770053863525,0.39921875,4.235040205175227,0.9040874062614007,0.9997761845588684,0.328125,0.34375
6476,impulse_noise/s5,64.0,0.34375,3.256171703338623,2.0292091369628906,0.39868495475113125,3.1788049305186554,2.606355223181021,0.28125,4.25757360458374,5.30695915222168,0.18410633484162897,5.0567679124719955,6.176673552569221,0.34375,4.6272501945495605,0.7079982757568359,0.3989677601809955,4.2368149110095,0.9032001251278959,0.9997761845588684,0.421875,0.34375
6477,impulse_noise/s5,64.0,0.40625,2.753601312637329,1.9684016704559326,0.39871903153153154,3.1768895989065773,2.6034815585291065,0.1875,4.306577205657959,5.480134963989258,0.18412162162162163,5.053388675053914,6.173535991359401,0.40625,3.803739070892334,0.6801943778991699,0.3990005630630631,4.234864118936899,0.9021955947349737,0.9996943473815918,0.453125,0.421875
6478,impulse_noise/s5,64.0,0.46875,3.1790010929107666,1.8966206312179565,0.3990330717488789,3.1768990674895554,2.600311778586007,0.125,4.612286567687988,5.516967296600342,0.18385650224215247,5.051410638698013,6.170591737122813,0.46875,4.57924747467041,0.5894839763641357,0.3993133408071749,4.236408438917767,0.9007933004821898,0.9996943473815918,0.453125,0.46875
6479,impulse_noise/s5,64.0,0.453125,3.1627869606018066,1.9687410593032837,0.39927455357142855,3.176836067012378,2.597492266446352,0.265625,4.14508581161499,5.179812431335449,0.18422154017857142,5.047364545719964,6.166168615221977,0.453125,4.466434478759766,0.677233099937439,0.39955357142857145,4.237435340881348,0.8997952638726149,0.9997174143791199,0.453125,0.453125
6480,impulse_noise/s5,64.0,0.46875,3.4789352416992188,1.8939635753631592,0.39958333333333335,3.1781787300109863,2.59436547226376,0.234375,4.310384273529053,5.402585983276367,0.18444444444444444,5.0440890778435605,6.162774914635552,0.46875,5.0657501220703125,0.6076438426971436,0.3998611111111111,4.241116739908854,0.898496813111835,0.9997174143791199,0.46875,0.46875
6481,impulse_noise/s5,64.0,0.3125,3.7655954360961914,1.819033145904541,0.39919800884955753,3.180777918975965,2.590934798253321,0.15625,4.935568809509277,5.386816024780273,0.18431969026548672,5.04360889966509,6.159341468220264,0.3125,5.579636573791504,0.6277313828468323,0.3994745575221239,4.247039394041078,0.8972987359867687,0.9996992349624634,0.328125,0.3125
6482,impulse_noise/s5,64.0,0.4375,3.0935072898864746,2.0381064414978027,0.39936674008810574,3.180393466865439,2.588499431042944,0.125,4.664134502410889,5.766697883605957,0.18405837004405287,5.041937206285115,6.157611760799055,0.4375,4.3686842918396,0.6728377342224121,0.3996420704845815,4.247575274648121,0.8963099210010226,0.9996992349624634,0.484375,0.46875
6483,impulse_noise/s5,64.0,0.421875,3.256774425506592,2.1632533073425293,0.39946546052631576,3.180728471070005,2.586634316465311,0.171875,4.569217205047607,5.011490821838379,0.18400493421052633,5.039863872946355,6.152584914575543,0.421875,4.542889595031738,0.7651549577713013,0.3997395833333333,4.248870512895417,0.8957346799342256,0.9996545314788818,0.46875,0.421875
6484,impulse_noise/s5,64.0,0.484375,2.621300220489502,1.8984516859054565,0.3998362445414847,3.1782855529451997,2.583629152139722,0.234375,4.389030933380127,4.915026664733887,0.18422489082969432,5.037021807708074,6.147180730078418,0.484375,3.61216402053833,0.6796202659606934,0.40010917030567683,4.246090135199534,0.894790948868839,0.9996545314788818,0.5,0.484375
6485,impulse_noise/s5,64.0,0.515625,2.7062060832977295,1.9404116868972778,0.4003396739130435,3.1762330335119495,2.580832554464755,0.171875,4.671411037445068,5.24941873550415,0.1841711956521739,5.035432195663452,6.14327741705853,0.515625,3.753371477127075,0.6435933709144592,0.40061141304347825,4.243947880164437,0.8936987854864287,0.9995558857917786,0.546875,0.53125
