global_idx,corruption,n,model_acc,model_nll,model_ent,model_acc_run,model_nll_run,model_ent_run,frozen_acc,frozen_nll,frozen_ent,frozen_acc_run,frozen_nll_run,frozen_ent_run
513,contrast/s5,64,0.171875,4.9376020431518555,5.845703601837158,0.21684451219512196,4.763053428835985,5.972756936298153,0.125,5.303696155548096,6.315562725067139,0.20909552845528456,4.944576294441533,6.215726677964374
514,contrast/s5,64,0.296875,4.12291145324707,5.413224697113037,0.21748991935483872,4.757890993548978,5.9682445795305314,0.265625,4.608396053314209,6.123929977416992,0.2095514112903226,4.9418651634647,6.214986381992217
515,contrast/s5,64,0.265625,4.21405029296875,5.5380330085754395,0.217875,4.753540267944336,5.96480288696289,0.25,4.630014896392822,6.12741756439209,0.209875,4.939370361328125,6.214285831451416
516,contrast/s5,64,0.140625,4.871298789978027,5.833255767822266,0.21726190476190477,4.754474859389048,5.963758862207806,0.109375,5.26668643951416,6.33985710144043,0.20907738095238096,4.941968107980395,6.215282428832281
517,contrast/s5,64,0.1875,4.586401462554932,5.4615678787231445,0.2170275590551181,4.753151446815551,5.959804602495328,0.15625,4.9157562255859375,6.174315929412842,0.20866141732283464,4.941761715205636,6.214959857970711
518,contrast/s5,64,0.28125,4.2437591552734375,5.370460033416748,0.217529296875,4.749171819537878,5.955200348049402,0.21875,4.68064022064209,6.109489440917969,0.208740234375,4.939721703529358,6.214135870337486
519,contrast/s5,64,0.1875,4.769673824310303,5.849684715270996,0.21729651162790697,4.749330749807432,5.954382397407709,0.15625,5.170433044433594,6.313144207000732,0.20833333333333334,4.941510163536368,6.214903376823248
520,contrast/s5,64,0.21875,4.479550361633301,5.751614093780518,0.2173076923076923,4.747255516052246,5.9528226412259615,0.203125,4.954266548156738,6.342832088470459,0.20829326923076924,4.941608289571909,6.215887443835919
521,contrast/s5,64,0.1875,4.593968868255615,5.53169059753418,0.21708015267175573,4.746085388969829,5.949607892800834,0.1875,4.966523170471191,6.214864253997803,0.20813454198473283,4.941798479502438,6.215879633226468
522,contrast/s5,64,0.234375,4.669726371765137,5.494458198547363,0.21721117424242425,4.745506911566763,5.946159789056489,0.21875,5.006768226623535,6.195192813873291,0.20821496212121213,4.942290674556386,6.215722914898034
523,contrast/s5,64,0.234375,4.356601238250732,5.45163106918335,0.21734022556390978,4.742582808759876,5.942441528004811,0.21875,4.71772575378418,6.160809516906738,0.20829417293233082,4.940602216505466,6.215310032206371
524,contrast/s5,64,0.1875,4.6285786628723145,5.554004192352295,0.21711753731343283,4.741732031551759,5.939542741917852,0.171875,5.039489269256592,6.169480323791504,0.2080223880597015,4.941340179585699,6.214968019457006
525,contrast/s5,64,0.28125,4.555794715881348,5.533243656158447,0.2175925925925926,4.740354718102349,5.936533119060375,0.25,4.892959117889404,6.199049949645996,0.20833333333333334,4.940981801350912,6.214850107828776
526,contrast/s5,64,0.296875,4.463354587554932,5.586292266845703,0.21817555147058823,4.738317952436559,5.9339578186764435,0.3125,4.908348560333252,6.220374584197998,0.20909926470588236,4.940741851049311,6.21489072897855
527,contrast/s5,64,0.296875,4.352508544921875,5.600427627563477,0.21875,4.735501825374408,5.931523291734013,0.28125,4.728664875030518,6.237424850463867,0.20962591240875914,4.939193843925087,6.215055211617129
528,contrast/s5,64,0.25,4.723198413848877,5.624200820922852,0.2189764492753623,4.735412670218426,5.929296317307846,0.234375,5.093296051025391,6.235138893127441,0.20980525362318841,4.940310526585233,6.215200745541116
529,contrast/s5,64,0.234375,4.224612712860107,5.5140581130981445,0.21908723021582735,4.731737850381316,5.926308992097703,0.234375,4.647384166717529,6.191709995269775,0.2099820143884892,4.938203142701293,6.215031747337726
530,contrast/s5,64,0.21875,4.493006229400635,5.5417914390563965,0.21908482142857144,4.730032624517168,5.923562438147409,0.140625,4.948239326477051,6.240637302398682,0.20948660714285713,4.938274829728263,6.215214644159589
531,contrast/s5,64,0.265625,4.439757347106934,5.474066257476807,0.21941489361702127,4.7279739346064575,5.92037452197244,0.25,4.913949012756348,6.2369160652160645,0.20977393617021275,4.938102306203639,6.215368554947224
532,contrast/s5,64,0.140625,4.771020412445068,5.470542907714844,0.2188600352112676,4.728277078816588,5.9172066937030205,0.125,5.125764846801758,6.131263256072998,0.2091769366197183,4.93942387339095,6.214776264110082
533,contrast/s5,64,0.203125,4.529748439788818,5.342292308807373,0.21875,4.726888766655555,5.9131863133890645,0.234375,4.879236221313477,6.157635688781738,0.20935314685314685,4.93900298071908,6.214376679667226
534,contrast/s5,64,0.359375,4.050050735473633,5.275179862976074,0.2197265625,4.722188502550125,5.908755713038975,0.328125,4.527704238891602,6.151679039001465,0.2101779513888889,4.9361467394563885,6.213941279384825
535,contrast/s5,64,0.234375,4.368325233459473,5.556983947753906,0.21982758620689655,4.719748066211569,5.906329700864594,0.21875,4.901537895202637,6.248414516448975,0.21023706896551725,4.93590805777188,6.214179025847336
536,contrast/s5,64,0.265625,4.606091022491455,5.502852439880371,0.22014126712328766,4.718969593309376,5.903566157981141,0.25,5.021391868591309,6.258133411407471,0.2105094178082192,4.936493563325437,6.214480083282679
537,contrast/s5,64,0.203125,4.486914157867432,5.457951545715332,0.22002551020408162,4.717390984905009,5.900534766060965,0.21875,4.90341854095459,6.168520927429199,0.2105654761904762,4.936268563173255,6.214167435963948
538,contrast/s5,64,0.234375,4.613853931427002,5.171729564666748,0.22012246621621623,4.716691410219347,5.895610406592086,0.1875,5.072738170623779,6.152509689331055,0.21040962837837837,4.937190655115488,6.213750829567781
539,contrast/s5,64,0.203125,4.54056978225708,5.683243274688721,0.22000838926174496,4.715509385870607,5.894185123827634,0.21875,5.026791572570801,6.283984184265137,0.21046560402684564,4.937792003554786,6.214222194364407
540,contrast/s5,64,0.171875,4.731784343719482,5.5509490966796875,0.2196875,4.7156178855896,5.891896883646647,0.15625,5.221911430358887,6.232751846313477,0.21010416666666668,4.939686133066814,6.214345725377401
541,contrast/s5,64,0.234375,4.474089622497559,5.313684940338135,0.21978476821192053,4.714018360668461,5.888067665479041,0.21875,4.83762264251709,6.166866302490234,0.2101614238410596,4.939010215910855,6.214031292113248
542,contrast/s5,64,0.265625,4.449204921722412,5.486779689788818,0.22008634868421054,4.712276166991184,5.885427613007395,0.234375,4.904658317565918,6.234389781951904,0.21032072368421054,4.938784216579638,6.2141652295463965
543,contrast/s5,64,0.078125,4.946046829223633,5.765624046325684,0.21915849673202614,4.713804079816232,5.884644583159802,0.078125,5.316290378570557,6.3390793800354,0.20945669934640523,4.941251577115526,6.2149816619025335
544,contrast/s5,64,0.1875,4.476727485656738,5.527170658111572,0.21895292207792208,4.712264621412599,5.882323323906242,0.1875,5.007980823516846,6.265445709228516,0.2093141233766234,4.94168488391034,6.215309350521533
545,contrast/s5,64,0.203125,4.426849842071533,5.5342817306518555,0.2188508064516129,4.710423235739431,5.880077894272342,0.234375,4.864001750946045,6.2573957443237305,0.2094758064516129,4.941183702407344,6.215580875642838
546,contrast/s5,64,0.25,4.147497177124023,5.3230366706848145,0.21905048076923078,4.706814735363691,5.876507117198064,0.234375,4.702564716339111,6.205331802368164,0.20963541666666666,4.939654093522292,6.21551517645518
547,contrast/s5,64,0.265625,4.280786514282227,5.432665824890137,0.21934713375796178,4.704101179815401,5.873680102597376,0.265625,4.81431770324707,6.290739059448242,0.2099920382165605,4.938855772565125,6.215994309467875
548,contrast/s5,64,0.28125,4.064058303833008,5.356022834777832,0.21973892405063292,4.700050275537032,5.870403790775733,0.234375,4.570525169372559,6.188915252685547,0.21014636075949367,4.936524566215805,6.215822923032543
549,contrast/s5,64,0.203125,4.540942668914795,5.514880180358887,0.21963443396226415,4.699049598765823,5.868167793225942,0.171875,4.911938667297363,6.2725629806518555,0.2099056603773585,4.936369937920721,6.216179778740841
550,contrast/s5,64,0.234375,4.11595344543457,5.206766605377197,0.2197265625,4.695405247807503,5.864034035801888,0.25,4.584846019744873,6.154634475708008,0.21015625,4.934172913432121,6.215795120596885
551,contrast/s5,64,0.1875,4.497081756591797,5.491481304168701,0.21952639751552794,4.694173424880697,5.861720043679942,0.171875,5.005583763122559,6.285394668579102,0.20991847826086957,4.934616459082372,6.216227415925967
552,contrast/s5,64,0.328125,3.9507229328155518,5.09322452545166,0.22019675925925927,4.6895842243123935,5.856976244184706,0.28125,4.476173400878906,6.13172721862793,0.2103587962962963,4.931786563661364,6.2157058097698075
553,contrast/s5,64,0.296875,4.521681785583496,5.549585819244385,0.22066717791411042,4.688554148001174,5.8550904133568515,0.234375,5.012618541717529,6.284219264984131,0.21050613496932516,4.932282465367229,6.216126137715907
554,contrast/s5,64,0.328125,3.828796863555908,5.121219635009766,0.22132240853658536,4.683311725535044,5.850615591537662,0.3125,4.443852424621582,6.113115310668945,0.2111280487804878,4.929304233411464,6.21549802291684
555,contrast/s5,64,0.25,4.328456401824951,5.512930870056152,0.22149621212121212,4.681161087209528,5.848569017468077,0.21875,4.937894821166992,6.320802688598633,0.21117424242424243,4.9293562975796785,6.2161362330118815
556,contrast/s5,64,0.203125,4.6667304039001465,5.465083122253418,0.2213855421686747,4.681074155382364,5.8462588614728075,0.25,5.043840408325195,6.25919246673584,0.21140813253012047,4.930045960897423,6.216395607913833
557,contrast/s5,64,0.25,4.388695240020752,5.362271785736084,0.2215568862275449,4.67932338343409,5.8433607352707915,0.234375,4.888195991516113,6.218642234802246,0.21154565868263472,4.929795362278373,6.216409060769452
558,contrast/s5,64,0.3125,3.996155023574829,5.283499717712402,0.22209821428571427,4.675256905101595,5.840028229213896,0.375,4.600351810455322,6.212377071380615,0.2125186011904762,4.927834388755617,6.216385060832614
559,contrast/s5,64,0.234375,4.33137321472168,5.498317718505859,0.2221708579881657,4.673222090365619,5.838006273529233,0.234375,4.846678733825684,6.335481643676758,0.21264792899408283,4.9273541777797,6.217089774340567
560,contrast/s5,64,0.328125,3.7148542404174805,4.839047908782959,0.22279411764705884,4.667584632424747,5.832130047854255,0.296875,4.326968669891357,6.0575127601623535,0.21314338235294117,4.923822498321533,6.216151086021872
561,contrast/s5,64,0.25,4.290772914886475,5.338597297668457,0.22295321637426901,4.665381055129202,5.82924389142042,0.234375,4.821890830993652,6.290450096130371,0.21326754385964913,4.923226406699733,6.216585583157009
562,contrast/s5,64,0.25,4.401625633239746,5.057061195373535,0.22311046511627908,4.66384759337403,5.824754457141077,0.234375,4.874868392944336,6.122712135314941,0.21339026162790697,4.922945255456969,6.216039807297463
563,contrast/s5,64,0.203125,3.9551758766174316,5.0247015953063965,0.2229949421965318,4.659751225069079,5.820129874124692,0.1875,4.565180778503418,6.104616165161133,0.2132406069364162,4.920877252700012,6.215395740001877
