corruption,batch_idx,n,T_l_opt,T_s_opt,log_T_ratio_opt,opt_nll,T_l_base,T_s_base,base_nll,r_l,r_s,gap_r,acc_l,acc_s
glass_blur/s5,631,16,0.6955603361129761,0.4764683246612549,0.37831651385809906,4.102585792541504,0.5936581492424011,0.6630322933197021,4.191492080688477,0.30098414421081543,0.07599353045225143,0.224990613758564,0.125,0.0625
impulse_noise/s5,632,128,0.5004397034645081,0.5175809264183044,-0.03367877356631222,3.3072335720062256,0.5936581492424011,0.6630322933197021,3.3926076889038086,0.2755470275878906,0.04919549077749252,0.2263515368103981,0.3515625,0.1328125
impulse_noise/s5,633,128,0.4721716344356537,0.5050328373908997,-0.06728089993150256,2.955392360687256,0.5936581492424011,0.6630322933197021,3.098937511444092,0.28644120693206787,0.04233698174357414,0.24410422518849373,0.3671875,0.140625
impulse_noise/s5,634,128,0.5192410945892334,0.44451671838760376,0.15538064616557026,3.621126174926758,0.5936581492424011,0.6630322933197021,3.7164769172668457,0.25467541813850403,0.03369932994246483,0.2209760881960392,0.265625,0.0703125
impulse_noise/s5,635,128,0.45010146498680115,0.5623113512992859,-0.2225826672631843,2.9644057750701904,0.5936581492424011,0.6630322933197021,3.121004104614258,0.29347217082977295,0.042293377220630646,0.2511787936091423,0.421875,0.1640625
impulse_noise/s5,636,128,0.5126199126243591,0.4612894654273987,0.10550890590014497,3.07330584526062,0.5936581492424011,0.6630322933197021,3.178391456604004,0.289132297039032,0.0438261479139328,0.24530614912509918,0.34375,0.2109375
impulse_noise/s5,637,128,0.4928050935268402,0.6555076837539673,-0.28529627705266963,3.510673999786377,0.5936581492424011,0.6630322933197021,3.578643798828125,0.29021650552749634,0.04099986329674721,0.24921664223074913,0.328125,0.0859375
impulse_noise/s5,638,128,0.46748602390289307,0.5600237846374512,-0.18060980250715372,2.9827542304992676,0.5936581492424011,0.6630322933197021,3.11902117729187,0.29972389340400696,0.03593014180660248,0.2637937515974045,0.3671875,0.1328125
impulse_noise/s5,639,128,0.48440366983413696,0.5341173410415649,-0.09769696690817317,3.3073017597198486,0.5936581492424011,0.6630322933197021,3.415074110031128,0.26127445697784424,0.037958774715662,0.22331568226218224,0.34375,0.1875
impulse_noise/s5,640,128,0.4641056954860687,0.5057615637779236,-0.08595302211782786,2.769376754760742,0.5936581492424011,0.6630322933197021,2.9170751571655273,0.30788928270339966,0.04373662546277046,0.2641526572406292,0.390625,0.1796875
impulse_noise/s5,641,128,0.4649585485458374,0.5704891085624695,-0.2045458193795648,3.0465481281280518,0.5936581492424011,0.6630322933197021,3.171006202697754,0.2922514081001282,0.03898174688220024,0.25326966121792793,0.3984375,0.171875
impulse_noise/s5,642,128,0.4406012296676636,0.6464288830757141,-0.3833229639268543,2.9852817058563232,0.5936581492424011,0.6630322933197021,3.171722650527954,0.28497520089149475,0.03444846719503403,0.2505267336964607,0.3828125,0.109375
impulse_noise/s5,643,128,0.5034860968589783,0.46802785992622375,0.0730282748835561,3.1226987838745117,0.5936581492424011,0.6630322933197021,3.228593111038208,0.2842838764190674,0.0419175922870636,0.24236628413200378,0.3984375,0.1484375
impulse_noise/s5,644,128,0.4880501329898834,0.8530181646347046,-0.5583627101513269,3.53328275680542,0.5936581492424011,0.6630322933197021,3.59590482711792,0.2805439233779907,0.04105488955974579,0.23948903381824493,0.3203125,0.125
impulse_noise/s5,645,128,0.5035665035247803,0.5375422835350037,-0.0652916380408456,3.1071228981018066,0.5936581492424011,0.6630322933197021,3.1868810653686523,0.3209569454193115,0.040877994149923325,0.2800789512693882,0.390625,0.1875
impulse_noise/s5,646,128,0.46220287680625916,0.5598754286766052,-0.19171038821217218,3.178826093673706,0.5936581492424011,0.6630322933197021,3.3194162845611572,0.2680884599685669,0.04084140807390213,0.22724705189466476,0.296875,0.109375
impulse_noise/s5,647,128,0.5425978302955627,0.48004788160324097,0.1224825492317551,3.5510740280151367,0.5936581492424011,0.6630322933197021,3.6117076873779297,0.2743472456932068,0.039425887167453766,0.23492135852575302,0.3203125,0.1796875
impulse_noise/s5,648,128,0.4606652855873108,0.5798850655555725,-0.23015820341488102,2.7412471771240234,0.5936581492424011,0.6630322933197021,2.870528221130371,0.3062182068824768,0.050670817494392395,0.2555473893880844,0.421875,0.1640625
impulse_noise/s5,649,128,0.48769280314445496,0.4985192120075226,-0.021956422412645615,3.0133368968963623,0.5936581492424011,0.6630322933197021,3.132002830505371,0.29506272077560425,0.03991176560521126,0.255150955170393,0.3203125,0.15625
impulse_noise/s5,650,128,0.48125648498535156,0.49931174516677856,-0.036830279690585596,3.108980894088745,0.5936581492424011,0.6630322933197021,3.2330617904663086,0.2711777687072754,0.03895393759012222,0.23222383111715317,0.296875,0.1640625
impulse_noise/s5,651,128,0.4798683524131775,0.49989181756973267,-0.04087990967309188,3.032682418823242,0.5936581492424011,0.6630322933197021,3.1551806926727295,0.2841632068157196,0.040335770696401596,0.243827436119318,0.34375,0.1484375
impulse_noise/s5,652,128,0.5043880939483643,0.48741501569747925,0.03423005096066827,3.256577968597412,0.5936581492424011,0.6630322933197021,3.3557868003845215,0.2633684277534485,0.0456867590546608,0.2176816686987877,0.3203125,0.1796875
impulse_noise/s5,653,128,0.45123961567878723,0.43498727679252625,0.036681715128006914,2.4651057720184326,0.5936581492424011,0.6630322933197021,2.6781773567199707,0.32462364435195923,0.043653346598148346,0.2809702977538109,0.3984375,0.1796875
impulse_noise/s5,654,128,0.4714842438697815,0.5263187289237976,-0.11002129326542756,2.9049088954925537,0.5936581492424011,0.6630322933197021,3.026078224182129,0.290679931640625,0.05057790130376816,0.24010203033685684,0.3671875,0.2109375
impulse_noise/s5,655,128,0.49688848853111267,0.5186432003974915,-0.04285053982773099,3.3102807998657227,0.5936581492424011,0.6630322933197021,3.401061773300171,0.27669817209243774,0.044935572892427444,0.2317625992000103,0.34375,0.109375
impulse_noise/s5,656,128,0.4600665271282196,0.6065242290496826,-0.2763735733372875,3.136775255203247,0.5936581492424011,0.6630322933197021,3.268618583679199,0.2937750816345215,0.03636608272790909,0.2574089989066124,0.375,0.125
impulse_noise/s5,657,128,0.5109700560569763,0.5421939492225647,-0.059312787551851064,2.8742291927337646,0.5936581492424011,0.6630322933197021,2.939706802368164,0.33635413646698,0.05371931195259094,0.28263482451438904,0.4375,0.171875
impulse_noise/s5,658,128,0.5275002717971802,0.5404661297798157,-0.024282589903161258,3.145131826400757,0.5936581492424011,0.6630322933197021,3.1926016807556152,0.33045494556427,0.047826625406742096,0.2826283201575279,0.3828125,0.203125
impulse_noise/s5,659,128,0.4642449617385864,0.8908811807632446,-0.651798715955691,3.269608974456787,0.5936581492424011,0.6630322933197021,3.371424674987793,0.29413101077079773,0.04151831194758415,0.2526126988232136,0.3515625,0.1484375
impulse_noise/s5,660,128,0.44910377264022827,0.7101714015007019,-0.4582523709606363,2.883167266845703,0.5936581492424011,0.6630322933197021,3.0158729553222656,0.3007786273956299,0.04001665115356445,0.26076197624206543,0.3359375,0.1484375
impulse_noise/s5,661,128,0.4798618257045746,0.5802319049835205,-0.18992966045983714,2.792668581008911,0.5936581492424011,0.6630322933197021,2.888650894165039,0.33583784103393555,0.04753033444285393,0.2883075065910816,0.4375,0.203125
impulse_noise/s5,662,128,0.44575363397598267,0.583692729473114,-0.26960828699321937,2.776445150375366,0.5936581492424011,0.6630322933197021,2.933530330657959,0.3062361478805542,0.05334748327732086,0.25288866460323334,0.3984375,0.1953125
impulse_noise/s5,663,128,0.4568968415260315,0.5969753861427307,-0.26741824758991367,2.7924981117248535,0.5936581492424011,0.6630322933197021,2.9376513957977295,0.31201493740081787,0.05393955484032631,0.25807538256049156,0.4296875,0.1328125
impulse_noise/s5,664,128,0.43282586336135864,0.5020202398300171,-0.14830495328998564,2.3042373657226562,0.5936581492424011,0.6630322933197021,2.5326993465423584,0.3115730881690979,0.04520227387547493,0.26637081429362297,0.4140625,0.203125
impulse_noise/s5,665,128,0.5090128183364868,0.5450019240379333,-0.06831612539614464,3.4200942516326904,0.5936581492424011,0.6630322933197021,3.4817793369293213,0.29190486669540405,0.039687030017375946,0.2522178366780281,0.3046875,0.203125
impulse_noise/s5,666,128,0.4825879633426666,0.6175020933151245,-0.2465192468713948,3.166576385498047,0.5936581492424011,0.6630322933197021,3.2571475505828857,0.3226707875728607,0.04319728538393974,0.279473502188921,0.34375,0.15625
impulse_noise/s5,667,128,0.4695712924003601,0.5951325297355652,-0.23696398517558248,3.072751998901367,0.5936581492424011,0.6630322933197021,3.1891040802001953,0.29481130838394165,0.03905342146754265,0.255757886916399,0.3671875,0.1484375
impulse_noise/s5,668,128,0.50266033411026,0.46631261706352234,0.07505840062392244,3.0307607650756836,0.5936581492424011,0.6630322933197021,3.1377880573272705,0.2971780300140381,0.039108794182538986,0.2580692358314991,0.3671875,0.203125
impulse_noise/s5,669,128,0.5450061559677124,0.4551337659358978,0.18020572314110092,3.4905574321746826,0.5936581492424011,0.6630322933197021,3.5628859996795654,0.26889610290527344,0.04780665785074234,0.2210894450545311,0.265625,0.1796875
impulse_noise/s5,670,128,0.49618208408355713,0.46283799409866333,0.06956587626476768,3.192167282104492,0.5936581492424011,0.6630322933197021,3.314544200897217,0.2788505256175995,0.03842206299304962,0.24042846262454987,0.3046875,0.1171875
impulse_noise/s5,671,128,0.48799553513526917,0.6535695195198059,-0.29214265119842103,3.1787004470825195,0.5936581492424011,0.6630322933197021,3.251218318939209,0.29714053869247437,0.04721337556838989,0.24992716312408447,0.3515625,0.1484375
impulse_noise/s5,672,128,0.5261426568031311,0.4906921982765198,0.06975534282117639,3.5131144523620605,0.5936581492424011,0.6630322933197021,3.5772221088409424,0.28903454542160034,0.04006233811378479,0.24897220730781555,0.3046875,0.125
impulse_noise/s5,673,128,0.4630633294582367,0.6250467896461487,-0.29996268494816725,2.7312803268432617,0.5936581492424011,0.6630322933197021,2.853795289993286,0.33488747477531433,0.04680246859788895,0.2880850061774254,0.46875,0.1640625
impulse_noise/s5,674,128,0.5080790519714355,0.6191296577453613,-0.19767766440105347,3.4093637466430664,0.5936581492424011,0.6630322933197021,3.4567112922668457,0.2673044800758362,0.05424040928483009,0.2130640707910061,0.3046875,0.1640625
impulse_noise/s5,675,128,0.5000190138816833,0.5276166796684265,-0.05372390911220486,2.7671070098876953,0.5936581492424011,0.6630322933197021,2.8542864322662354,0.3631466031074524,0.048598576337099075,0.3145480267703533,0.4296875,0.171875
impulse_noise/s5,676,128,0.5109884142875671,0.4488495886325836,0.12965907760928913,2.9750924110412598,0.5936581492424011,0.6630322933197021,3.088136672973633,0.2937524914741516,0.0460643507540226,0.247688140720129,0.359375,0.203125
impulse_noise/s5,677,128,0.4919396936893463,0.5563349723815918,-0.1230144459742395,3.392726421356201,0.5936581492424011,0.6630322933197021,3.480255603790283,0.28392893075942993,0.03785300999879837,0.24607592076063156,0.296875,0.140625
impulse_noise/s5,678,128,0.4910615086555481,0.4919528067111969,-0.001813398413354102,2.921268939971924,0.5936581492424011,0.6630322933197021,3.036722421646118,0.3059345483779907,0.04041436314582825,0.2655201852321625,0.3359375,0.15625
impulse_noise/s5,679,128,0.4819069504737854,0.504865288734436,-0.04654059210389998,2.849125385284424,0.5936581492424011,0.6630322933197021,2.965470314025879,0.3139028549194336,0.04963129013776779,0.2642715647816658,0.390625,0.1953125
impulse_noise/s5,680,128,0.4802137315273285,0.4843219518661499,-0.00851859656990091,2.958756923675537,0.5936581492424011,0.6630322933197021,3.0904147624969482,0.28485018014907837,0.038686495274305344,0.24616368487477303,0.3671875,0.15625
impulse_noise/s5,681,128,0.47457024455070496,0.448868989944458,0.05567858288379605,2.965405225753784,0.5936581492424011,0.6630322933197021,3.1195507049560547,0.29825741052627563,0.03721693903207779,0.26104047149419785,0.34375,0.15625
impulse_noise/s5,682,128,0.4764389991760254,0.6047509908676147,-0.23847709158268326,3.494049072265625,0.5936581492424011,0.6630322933197021,3.596872329711914,0.2627764344215393,0.029569819569587708,0.2332066148519516,0.359375,0.1328125
impulse_noise/s5,683,128,0.4557962119579315,0.5153214931488037,-0.12274515841461012,2.738539934158325,0.5936581492424011,0.6630322933197021,2.89923357963562,0.28557106852531433,0.04204518347978592,0.2435258850455284,0.390625,0.2109375
impulse_noise/s5,684,128,0.4790591299533844,0.6886970400810242,-0.3629774303350496,3.2716293334960938,0.5936581492424011,0.6630322933197021,3.351646900177002,0.27492108941078186,0.03891022503376007,0.2360108643770218,0.40625,0.1328125
impulse_noise/s5,685,128,0.5012096762657166,0.6353855133056641,-0.23720739321330978,3.3987953662872314,0.5936581492424011,0.6630322933197021,3.4537975788116455,0.2882744073867798,0.044117480516433716,0.24415692687034607,0.390625,0.171875
impulse_noise/s5,686,128,0.4485880136489868,0.6451059579849243,-0.36330967698324174,2.9540698528289795,0.5936581492424011,0.6630322933197021,3.099928617477417,0.28653082251548767,0.04695965349674225,0.23957116901874542,0.34375,0.125
impulse_noise/s5,687,128,0.4714776575565338,0.6715426445007324,-0.35370580520850836,3.228320837020874,0.5936581492424011,0.6630322933197021,3.325044631958008,0.283277690410614,0.041921216994524,0.24135647341609,0.34375,0.125
impulse_noise/s5,688,128,0.5007689595222473,0.5560348033905029,-0.10468605223732863,3.2780559062957764,0.5936581492424011,0.6630322933197021,3.3490328788757324,0.2905734181404114,0.047015756368637085,0.2435576617717743,0.296875,0.125
impulse_noise/s5,689,128,0.45824289321899414,0.521467387676239,-0.12924735879354976,2.7345736026763916,0.5936581492424011,0.6630322933197021,2.8897459506988525,0.2833669185638428,0.0472867488861084,0.23608016967773438,0.40625,0.21875
impulse_noise/s5,690,128,0.46743232011795044,0.5296655297279358,-0.12499116290146779,2.9249086380004883,0.5936581492424011,0.6630322933197021,3.061053514480591,0.30348867177963257,0.04241441190242767,0.2610742598772049,0.40625,0.1640625
impulse_noise/s5,691,128,0.4607242941856384,0.5619591474533081,-0.19862935213493566,3.000218391418457,0.5936581492424011,0.6630322933197021,3.1434662342071533,0.30048704147338867,0.03964513540267944,0.26084190607070923,0.3828125,0.1484375
impulse_noise/s5,692,128,0.47385624051094055,0.5096904039382935,-0.0728995046548264,2.95902681350708,0.5936581492424011,0.6630322933197021,3.0861728191375732,0.2841656804084778,0.045490048825740814,0.23867563158273697,0.4453125,0.265625
impulse_noise/s5,693,128,0.5352228879928589,0.45246973633766174,0.16796239332603774,3.1573269367218018,0.5936581492424011,0.6630322933197021,3.2420053482055664,0.30873239040374756,0.03676826134324074,0.2719641290605068,0.3203125,0.21875
impulse_noise/s5,694,128,0.47791603207588196,0.5605639815330505,-0.15950833486740834,3.0467536449432373,0.5936581492424011,0.6630322933197021,3.1589088439941406,0.30353015661239624,0.03598659485578537,0.26754356175661087,0.3671875,0.1953125
impulse_noise/s5,695,128,0.5091789364814758,0.40931153297424316,0.2183229395087885,3.006641149520874,0.5936581492424011,0.6630322933197021,3.165593147277832,0.2957986891269684,0.04510458931326866,0.2506940998136997,0.359375,0.1953125
impulse_noise/s5,696,128,0.5015342235565186,0.5213688611984253,-0.038785930734528795,3.42328143119812,0.5936581492424011,0.6630322933197021,3.504521608352661,0.25900790095329285,0.038002271205186844,0.221005629748106,0.3359375,0.171875
impulse_noise/s5,697,128,0.5123593807220459,0.4441662132740021,0.1428274476849107,3.120210647583008,0.5936581492424011,0.6630322933197021,3.233380079269409,0.2851453721523285,0.044457219541072845,0.24068815261125565,0.3515625,0.203125
