beta,pool,filter_kind,proxy_batch_size,duo_acc,duo_nll,duo_ece,duo_entropy,mean_w_l,large_acc,small_acc
12.0,log,running_mean,1024,0.38883999999999996,3.5961374232864376,0.17715411602428807,2.285454155260722,0.6370799024123042,0.343243333697319,0.3001333276430766
2.0,linear,running_mean,128,0.38873666666666673,3.319658237101237,0.15148505499752857,2.6684286274337765,0.6158116723299026,0.343243333697319,0.3001333276430766
4.0,linear,running_mean,512,0.38862,3.418713218727112,0.1667471074210232,2.4965066835594176,0.6355067467086515,0.343243333697319,0.3001333276430766
4.0,linear,kalman,512,0.3885433333333334,3.4165795387395215,0.1665257292490639,2.4964665406036377,0.6363743162238598,0.343243333697319,0.3001333276430766
4.0,linear,running_mean,1024,0.3885066666666666,3.4143122041066487,0.16266696391060326,2.5183036160151167,0.6310315087617437,0.343243333697319,0.3001333276430766
4.0,linear,kalman,1024,0.3884933333333333,3.4112995534006747,0.16214858864704149,2.5207899274635315,0.6311835497474669,0.343243333697319,0.3001333276430766
2.0,linear,running_mean,512,0.38848666666666676,3.3163590002568566,0.1484513539260874,2.6864236321767176,0.6121679123648006,0.343243333697319,0.3001333276430766
2.0,linear,ema,512,0.38846,3.3132965864054365,0.145339969908266,2.700433504651387,0.6100075327769915,0.343243333697319,0.3001333276430766
2.0,linear,kalman,512,0.3884566666666667,3.3150377612177526,0.14817309306159615,2.69020740205129,0.6117827561442059,0.343243333697319,0.3001333276430766
6.0,linear,ema,128,0.3884433333333333,3.4981239461898803,0.17016443428839248,2.400470853436788,0.6443478946558727,0.343243333697319,0.3001333276430766
4.0,linear,ema,512,0.3884233333333334,3.4130105830637616,0.16256257679941752,2.5013756718190505,0.6360629613816738,0.343243333697319,0.3001333276430766
1.0,linear,none,128,0.3884100000000001,3.276550088221232,0.12043906826096278,2.9031032783762614,0.5733278292973836,0.343243333697319,0.3001333276430766
4.0,linear,ema,1024,0.38836999999999994,3.4038712328084304,0.15982671720045308,2.5308175127283734,0.6310079428684713,0.343243333697319,0.3001333276430766
