corruption,batch_in_corruption,r_l,r_s,pred_l,pred_s,anchor,tau,acc_l,acc_s,duo_acc,true_better,anchor_correct
brightness/s5,137,0.8797605633735657,0.7959717512130737,0.8797605633735657,0.7959717512130737,large,0.9065102934837341,0.7109375,0.671875,0.734375,large,True
brightness/s5,138,0.8797672986984253,0.7961372137069702,0.8797672986984253,0.7961372137069702,large,1.0543862581253052,0.6875,0.71875,0.7265625,small,False
brightness/s5,139,0.8798226118087769,0.7960119843482971,0.8798226118087769,0.7960119843482971,large,0.9485148787498474,0.7109375,0.703125,0.71875,large,True
brightness/s5,140,0.8798536062240601,0.7961397767066956,0.8798536062240601,0.7961397767066956,large,1.016732931137085,0.7109375,0.7265625,0.7890625,small,False
brightness/s5,141,0.8799139261245728,0.7961608171463013,0.8799139261245728,0.7961608171463013,large,0.9034552574157715,0.671875,0.671875,0.734375,tie,False
brightness/s5,142,0.8800327777862549,0.7960895895957947,0.8800327777862549,0.7960895895957947,large,1.0845693349838257,0.6875,0.6953125,0.7421875,small,False
brightness/s5,143,0.8801516890525818,0.7960131764411926,0.8801516890525818,0.7960131764411926,large,1.0076085329055786,0.6640625,0.6640625,0.6953125,tie,False
brightness/s5,144,0.8802470564842224,0.7960060238838196,0.8802470564842224,0.7960060238838196,large,0.967528223991394,0.640625,0.7109375,0.71875,small,False
brightness/s5,145,0.8801323175430298,0.7958627939224243,0.8801323175430298,0.7958627939224243,large,1.0740070343017578,0.703125,0.6953125,0.7421875,large,True
brightness/s5,146,0.8800659775733948,0.795524001121521,0.8800659775733948,0.795524001121521,large,1.2012635469436646,0.671875,0.6640625,0.7265625,large,True
brightness/s5,147,0.8800758719444275,0.7954699993133545,0.8800758719444275,0.7954699993133545,large,0.9809103012084961,0.71875,0.671875,0.7421875,large,True
brightness/s5,148,0.8800658583641052,0.7951328754425049,0.8800658583641052,0.7951328754425049,large,1.0215145349502563,0.59375,0.6484375,0.6484375,small,False
brightness/s5,149,0.8801183700561523,0.7951520681381226,0.8801183700561523,0.7951520681381226,large,0.9383264780044556,0.6953125,0.6953125,0.71875,tie,False
brightness/s5,150,0.8801528215408325,0.795222282409668,0.8801528215408325,0.795222282409668,large,1.0304313898086548,0.6796875,0.7578125,0.765625,small,False
brightness/s5,151,0.8801240921020508,0.7953492999076843,0.8801240921020508,0.7953492999076843,large,1.0136452913284302,0.640625,0.6640625,0.71875,small,False
brightness/s5,152,0.880204975605011,0.7951904535293579,0.880204975605011,0.7951904535293579,large,0.919430673122406,0.640625,0.6953125,0.75,small,False
brightness/s5,153,0.8802485466003418,0.7954058051109314,0.8802485466003418,0.7954058051109314,large,0.9420398473739624,0.734375,0.7890625,0.796875,small,False
brightness/s5,154,0.8803414106369019,0.7956326007843018,0.8803414106369019,0.7956326007843018,large,1.0226293802261353,0.7421875,0.6875,0.78125,large,True
brightness/s5,155,0.8803280591964722,0.7957121133804321,0.8803280591964722,0.7957121133804321,large,1.0223931074142456,0.7109375,0.7265625,0.7734375,small,False
brightness/s5,156,0.8801664710044861,0.7953600287437439,0.8801664710044861,0.7953600287437439,large,1.0569672584533691,0.6328125,0.71875,0.6953125,small,False
brightness/s5,157,0.8801320195198059,0.7955643534660339,0.8801320195198059,0.7955643534660339,large,1.0394643545150757,0.703125,0.71875,0.8046875,small,False
brightness/s5,158,0.8801759481430054,0.7956842184066772,0.8801759481430054,0.7956842184066772,large,1.2954503297805786,0.7734375,0.765625,0.8125,large,True
brightness/s5,159,0.8802189230918884,0.7958515882492065,0.8802189230918884,0.7958515882492065,large,1.040204644203186,0.703125,0.71875,0.78125,small,False
brightness/s5,160,0.8802303075790405,0.7960636615753174,0.8802303075790405,0.7960636615753174,large,0.9700878858566284,0.6953125,0.765625,0.78125,small,False
brightness/s5,161,0.8802169561386108,0.7962651252746582,0.8802169561386108,0.7962651252746582,large,1.0968736410140991,0.625,0.734375,0.7265625,small,False
brightness/s5,162,0.880297064781189,0.7964209318161011,0.880297064781189,0.7964209318161011,large,0.9891012907028198,0.6875,0.734375,0.6953125,small,False
brightness/s5,163,0.8804754018783569,0.7967124581336975,0.8804754018783569,0.7967124581336975,large,0.9577990770339966,0.8203125,0.78125,0.8359375,large,True
brightness/s5,164,0.8805920481681824,0.7968137860298157,0.8805920481681824,0.7968137860298157,large,0.9730562567710876,0.6484375,0.703125,0.6953125,small,False
brightness/s5,165,0.8808040618896484,0.7968890070915222,0.8808040618896484,0.7968890070915222,large,0.9566395878791809,0.7109375,0.6640625,0.7421875,large,True
brightness/s5,166,0.8808460831642151,0.7967268228530884,0.8808460831642151,0.7967268228530884,large,1.2076107263565063,0.78125,0.7578125,0.8125,large,True
brightness/s5,167,0.8808770179748535,0.7965817451477051,0.8808770179748535,0.7965817451477051,large,1.1664202213287354,0.6953125,0.6640625,0.7421875,large,True
brightness/s5,168,0.8810479044914246,0.7967842817306519,0.8810479044914246,0.7967842817306519,large,0.9691885709762573,0.78125,0.8515625,0.8671875,small,False
brightness/s5,169,0.8810417056083679,0.7970016598701477,0.8810417056083679,0.7970016598701477,large,1.0259734392166138,0.625,0.6953125,0.6953125,small,False
brightness/s5,170,0.8810321092605591,0.7971017360687256,0.8810321092605591,0.7971017360687256,large,1.0004786252975464,0.6796875,0.7734375,0.75,small,False
brightness/s5,171,0.8810268640518188,0.7970860600471497,0.8810268640518188,0.7970860600471497,large,1.0379763841629028,0.6171875,0.6875,0.6875,small,False
brightness/s5,172,0.880922794342041,0.7969648838043213,0.880922794342041,0.7969648838043213,large,1.0190633535385132,0.6328125,0.703125,0.7109375,small,False
brightness/s5,173,0.8810844421386719,0.7970782518386841,0.8810844421386719,0.7970782518386841,large,1.0038598775863647,0.6796875,0.7265625,0.75,small,False
brightness/s5,174,0.8811811208724976,0.7971577644348145,0.8811811208724976,0.7971577644348145,large,0.9658121466636658,0.7265625,0.6640625,0.765625,large,True
brightness/s5,175,0.8812037706375122,0.7972302436828613,0.8812037706375122,0.7972302436828613,large,0.893772304058075,0.6953125,0.703125,0.71875,small,False
brightness/s5,176,0.8813037276268005,0.7973170876502991,0.8813037276268005,0.7973170876502991,large,0.9720047116279602,0.75,0.734375,0.7734375,large,True
brightness/s5,177,0.8813927173614502,0.7976522445678711,0.8813927173614502,0.7976522445678711,large,1.0427368879318237,0.703125,0.7734375,0.7578125,small,False
brightness/s5,178,0.8813791275024414,0.7976700067520142,0.8813791275024414,0.7976700067520142,large,1.0226579904556274,0.6796875,0.765625,0.78125,small,False
brightness/s5,179,0.8815503120422363,0.7976812720298767,0.8815503120422363,0.7976812720298767,large,0.9768605828285217,0.7109375,0.7734375,0.7890625,small,False
brightness/s5,180,0.8816405534744263,0.797913134098053,0.8816405534744263,0.797913134098053,large,1.298560619354248,0.7109375,0.7578125,0.7421875,small,False
