proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
ac_mc,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.11934602205910635,0.42583374087399667,0.47376068180224995,0.07924439210650895,0.8690197797215646,0.9322123039960182,0.887423308748628,0.9165313239094608,0.9573564246974378,0.9330891622882354
cot,identity,1024,300,0.19528619528619529,58,297,0.5386100386100386,0.07722007722007722,1.0,259,38,-0.06268004946176643,0.3189979739508934,0.5816563597313469,0.21988682584815622,0.960013547942526,0.9798028107443487,0.9662077477099167,0.9613076039844785,0.9804629539072236,0.9700877576945538
nuclear_norm,beta,128,2355,0.7920215150156881,1767,2231,0.5383301944430432,0.9267895878524945,0.14987080103359174,1844,387,0.030510583708733528,0.5976204017570209,0.7585944554949785,0.4759855860534161,0.8844988952770039,0.9404780142443543,0.939354555120714,0.9108718427711588,0.954396061795709,0.9534136751321417
nuclear_norm,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.11544330154303671,0.5701699615833913,0.5947134947894759,0.21160831286930454,0.9824261841886688,0.9911741442292917,0.9782120164959935,0.9801413114339063,0.990020864140704,0.984172250295259
ac_mc,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.11963622800954511,0.43017873004200446,0.47495563967209,0.060468407499499395,0.8714266531471012,0.9335023584046809,0.8837423063147519,0.9186462330510539,0.9584603450592277,0.9366827776687879
cot,identity,2048,150,0.18120805369127516,27,149,0.5378787878787878,0.07575757575757576,1.0,132,17,-0.07860642906825692,0.42007842016921865,0.6009236289901245,0.22454614478762086,0.9834124149908913,0.9916715257538109,0.9776182028254022,0.9833061840153074,0.9916179627332834,0.9826219219612287
nuclear_norm,linear,128,2355,0.7974002689376961,1779,2231,0.5375006305806387,0.9354663774403471,0.13953488372093023,1844,387,0.034768877569573885,0.579864411409359,0.7458730231340488,0.447657513717648,0.9107656209420952,0.9543404114581417,0.939354555120714,0.9249816142653716,0.9617596447477778,0.9534136751321417
nuclear_norm,platt,128,2355,0.7947108919766921,1773,2231,0.5368945725223786,0.9316702819956616,0.1421188630490956,1844,387,0.027849035869332215,0.4698456989073253,0.7660240096086066,0.5143175746083389,0.9238948194588588,0.9611944753580614,0.939354555120714,0.9497590266003809,0.9745558098951445,0.9534136751321417
cot,isotonic,128,2355,0.708650829224563,1581,2231,0.5358758344683785,0.8004338394793926,0.2713178294573643,1844,387,0.004432611821927341,0.06388862987167455,0.30935978383041596,0.3637910943608781,0.4980307118844164,0.7057129103852475,0.8016486357665725,0.502443907479976,0.7088327782206294,0.8008899101811997
nuclear_norm,linear,512,600,0.8435374149659864,496,588,0.5291940789473684,0.953125,0.10526315789473684,512,76,0.031221274011320008,0.6469931055027239,0.831301035310003,0.5099074908753343,0.9546639995789579,0.9770690863899839,0.95521553255496,0.9594989154840529,0.9795401551156813,0.9764053337839455
