proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_corr,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
nuclear_norm,platt,1024,300,0.8552188552188552,254,297,0.49034749034749037,0.9806949806949807,0.0,259,38,0.023783631723537733,0.45149927175698895,0.917736652253503,0.9779042644969241,0.9888904208742868,0.9726172975452466,0.9853677604399285,0.9926569198066009,0.9811590242395745
nuclear_norm,beta,1024,300,0.8552188552188552,254,297,0.49034749034749037,0.9806949806949807,0.0,259,38,0.02202649819757182,0.6597940513026255,0.9223037644886377,0.9663497958384497,0.9830309231343893,0.9726172975452466,0.9799370646162555,0.989917705981793,0.9811590242395745
atc,platt,128,2355,0.7678171223666517,1713,2231,0.4859170324034371,0.9175704989154013,0.05426356589147287,1844,387,0.03615340717358029,0.22513472606376075,0.43837946924043086,0.7363821386235766,0.8581271109943891,0.8069991637475502,0.9228728817916131,0.9606627305103561,0.9172144185505207
atc,linear,128,2355,0.7687135813536531,1715,2231,0.4854384917632156,0.9191973969631236,0.05167958656330749,1844,387,0.03851399660424192,0.24332158619390973,0.459568440335092,0.7207911298025149,0.8489941871429479,0.8069991637475502,0.9246079127276479,0.9615653450117927,0.9172144185505207
ac_mc,linear,1024,300,0.8383838383838383,249,297,0.4806949806949807,0.9613899613899614,0.0,259,38,0.033988281200688385,0.4951161859484301,0.7701811307093821,0.8690197749303109,0.9322123014261885,0.887423308748628,0.9165313161065721,0.9573564206222112,0.9330891622882354
ac_mc,linear,2048,150,0.8456375838926175,126,149,0.4772727272727273,0.9545454545454546,0.0,132,17,0.033557197113015864,0.5011149169843157,0.7757146401746138,0.871426653077455,0.9335023583673772,0.8837423063147519,0.9186462344179616,0.9584603457723024,0.9366827776687879
ac_mc,platt,1024,300,0.8148148148148148,242,297,0.4671814671814672,0.9343629343629344,0.0,259,38,0.03020165896372938,0.4174790459795085,0.7880498143488758,0.8931386984786885,0.9450601560105518,0.887423308748628,0.9458824864383665,0.9725649008875277,0.9330891622882354
ac_mc,beta,1024,300,0.8148148148148148,242,297,0.4671814671814672,0.9343629343629344,0.0,259,38,0.032026669661803626,0.5513506691579017,0.7553420166991411,0.8125285948863171,0.9014036803154939,0.887423308748628,0.8785571984760776,0.9373138207004512,0.9330891622882354
ac_mc,platt,2048,150,0.825503355704698,123,149,0.4659090909090909,0.9318181818181818,0.0,132,17,0.029851965845047082,0.42210736084052447,0.794492879656973,0.895902633425689,0.946521332789541,0.8837423063147519,0.9480967231901851,0.973702584565834,0.9366827776687879
ac_mc,beta,2048,150,0.825503355704698,123,149,0.4659090909090909,0.9318181818181818,0.0,132,17,0.03157352000698962,0.55810458401954,0.7602699233364298,0.8145022693035596,0.9024977946253163,0.8837423063147519,0.8806416833913999,0.9384251080354787,0.9366827776687879
nuclear_norm,platt,2048,150,0.8187919463087249,122,149,0.4621212121212121,0.9242424242424242,0.0,132,17,0.02032300819186639,0.5775102475818911,0.9255111331680196,0.9857038832498202,0.9928262099933806,0.9782120164959935,0.9882982726929902,0.9941319191601234,0.984172250295259
atc,linear,2048,150,0.8187919463087249,122,149,0.4621212121212121,0.9242424242424242,0.0,132,17,0.036315333431638064,0.27973322641429554,0.5309075983905501,0.7722139395041862,0.878757042363921,0.8103485060230637,0.9732816526182829,0.9865503801723878,0.9630437604135773
atc,platt,2048,150,0.8187919463087249,122,149,0.4621212121212121,0.9242424242424242,0.0,132,17,0.03420143958905937,0.25794502532589864,0.5062036094554498,0.7905630905551604,0.8891361484919845,0.8103485060230637,0.9700481627212587,0.9849102307932732,0.9630437604135773
atc,linear,1024,300,0.8047138047138047,239,297,0.4613899613899614,0.9227799227799228,0.0,259,38,0.036462574394247035,0.2777539746541129,0.5284472978548224,0.7688674524670638,0.8768508724219095,0.8140789837303406,0.9703145704963261,0.9850454662076904,0.9575235131875652
atc,platt,1024,300,0.8047138047138047,239,297,0.4613899613899614,0.9227799227799228,0.0,259,38,0.03431902339344031,0.25636553483603103,0.5039202444979459,0.7870687075598035,0.8871689284233322,0.8140789837303406,0.9670818969020969,0.9834032219298943,0.9575235131875652
atc,linear,512,600,0.8027210884353742,472,588,0.4609375,0.921875,0.0,512,76,0.03710407112755926,0.2646019173525027,0.4999043914064052,0.7616275317330188,0.8727127429647277,0.8170882836635813,0.959397793791039,0.9794885368349335,0.9487036500102766
atc,platt,512,600,0.8010204081632653,471,588,0.4599609375,0.919921875,0.0,512,76,0.03486196378808252,0.24457919662275898,0.47721364369480934,0.7797478443221381,0.8830333200520454,0.8170882836635813,0.9568758709013326,0.9782003224806934,0.9487036500102766
