proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
nuclear_norm,beta,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.11583580426218548,0.20471616291732594,0.6767277860601748,0.6074310484130171,0.9310961529805509,0.9649332375768548,0.951969981238274,0.9806340470075865,0.9902696839788576,0.9400506655499175
nuclear_norm,isotonic,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.15677270931124299,-0.11783476607425925,-0.2540154043414078,-0.12797269730353758,0.6853093651422848,0.8278341410827925,0.9348932315800178,0.9175173842466023,0.9578712774932769,0.9126997632168878
atc,identity,2048,40,0.425,17,40,nan,0.425,nan,40,0,-0.03194861412317708,0.07746723665593741,0.1505903386778789,-0.08539389114640494,0.7781994393963229,0.8821561309634043,0.9597073044002189,0.9442441592556926,0.9717222644643337,0.9475511352974293
atc,linear,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.15473796634408443,-0.19789778368194838,-0.48027147974577145,-0.5278664007370457,0.7781994393963233,0.8821561309634045,0.9597073044002189,0.9442441592556926,0.9717222644643337,0.9475511352974293
atc,platt,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.1494915683240788,-0.1704183470536816,-0.4241347449920183,-0.4417339165783881,0.7753307048588173,0.8805286507881599,0.9597073044002189,0.954719045245302,0.9770972547527201,0.9475511352974293
atc,beta,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.1694611765539958,-0.2605793871280634,-0.610459216045457,-0.66297617980945,0.7801648210237176,0.8832693932338637,0.9597073044002189,0.9214536887365962,0.9599237931922493,0.9475511352974293
atc,isotonic,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.13455050955308212,-0.034166807239805475,-0.1035806574712407,-0.15413049876762114,0.6548914104623077,0.8092536131907646,0.9175680001461605,0.9221254790523765,0.9602736480047636,0.9490530223632558
prototype,identity,2048,40,0.5,20,40,nan,0.5,nan,40,0,-0.02224366480024584,0.2029220345243333,0.6509764605263382,0.7213360982698911,0.9857632107226799,0.9928560876192883,0.9450281425891184,0.9131981977046815,0.955614042228703,0.9553429069156497
prototype,linear,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.08221863311438096,0.3631406973358526,0.6419516414577144,0.7239632328629656,0.9857632107226801,0.9928560876192885,0.9450281425891184,0.9131981977046815,0.955614042228703,0.9553429069156497
prototype,platt,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.05562234817126108,0.4688438933307147,0.7953913045726948,0.71983487850242,0.9825708405851188,0.9912471137840043,0.9450281425891184,0.9448184065390942,0.9720176986758493,0.9553429069156497
prototype,beta,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.08678232079264632,0.32404898093991286,0.645862591382946,0.7160818290837422,0.983668955890624,0.9918008650382515,0.9450281425891184,0.9145330683885763,0.9563122232767791,0.9553429069156497
prototype,isotonic,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.12429375823807513,0.14935614472623443,0.34218575832195597,0.3278770392070383,0.9162524592405332,0.9572107705414379,0.969570741265311,0.7855899788152445,0.8863351391066725,0.949624047969467
ac_mc,identity,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.30455190320149095,-0.040815248319876894,-0.07325826554177922,-0.003002439534942315,0.9245949259296341,0.9615585920419172,0.9590994371482177,0.9611768973692535,0.9803962960809539,0.9642555629263526
ac_mc,linear,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.11097701990242967,0.14230931581959122,0.3447215693077015,0.3738037221003182,0.9245949259296341,0.9615585920419172,0.9590994371482177,0.9611768973692537,0.980396296080954,0.9642555629263526
ac_mc,platt,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.09901960332383976,0.20150183882348863,0.46044158580565264,0.5516982645456504,0.917366837501138,0.9577926902525087,0.9590994371482177,0.9724924497740591,0.9861503180418587,0.9642555629263526
ac_mc,beta,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.14658901731373425,-0.01346361192411206,-0.044193921942054945,0.006192531540818525,0.9125352695959373,0.9552671194990108,0.9590994371482177,0.9304166204654446,0.9645810595618414,0.9642555629263526
ac_mc,isotonic,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.15350338817507814,-0.051005538215514665,-0.1343830434762189,-0.06590604866858057,0.799722200316501,0.8942718827719571,0.9678935340002905,0.8810799819250639,0.9386586077616632,0.956770376304163
cot,identity,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.19388489257856503,0.06690804671455244,0.1625636273631062,0.17845749985813383,0.9524283560234156,0.9759243597858471,0.9424015009380865,0.9865542450228912,0.9932543707544866,0.9338587150582713
cot,linear,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.1023373195849808,0.2279719773060589,0.8337557221674068,0.3666729282048303,0.9524283560234156,0.9759243597858471,0.9424015009380865,0.986554245022891,0.9932543707544865,0.9338587150582713
cot,platt,2048,40,1.0,40,40,nan,1.0,nan,40,0,0.09484900752573988,0.2607676717927844,0.8248623511758723,0.34040158227408496,0.9529781357661661,0.9762059904375542,0.9424015009380865,0.986820262554325,0.9933882738155937,0.9338587150582713
cot,beta,2048,40,1.0,40,40,nan,1.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
cot,isotonic,2048,40,1.0,40,40,nan,1.0,nan,40,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
