global_idx,corruption,n,large_acc,large_nll,large_ent,large_acc_run,large_nll_run,large_ent_run,small_acc,small_nll,small_ent,small_acc_run,small_nll_run,small_ent_run,duo_acc,duo_nll,duo_ent,duo_acc_run,duo_nll_run,duo_ent_run,w_l,cmp_fixed_ts_acc,cmp_coca_ts_acc,cmp_proxy_weighted_nuclear_norm_acc
48,snow/s5,128,0.390625,3.459557294845581,2.2537829875946045,0.42793367346938777,3.051098716502287,2.479614946306968,0.46875,2.7665798664093018,3.329744577407837,0.48007015306122447,2.7694505769379285,4.254353460000486,0.4296875,3.315016508102417,1.0567048788070679,0.4370216836734694,3.8544178155003763,0.7911520357034645,0.7401382327079773,0.484375,0.4609375,0.4765625
49,snow/s5,128,0.4765625,2.9471139907836914,1.8199305534362793,0.42890625,3.049019021987915,2.4664212584495546,0.4921875,2.3499560356140137,2.7802820205688477,0.4803125,2.7610606861114504,4.224872031211853,0.515625,3.071063995361328,0.6802241802215576,0.43859375,3.8387507390975952,0.7889334785938263,0.7682591080665588,0.5703125,0.578125,0.5703125
50,snow/s5,128,0.453125,2.8975484371185303,1.6671550273895264,0.4293811274509804,3.046049010519888,2.4507493715660247,0.5390625,2.3696627616882324,2.7069568634033203,0.4814644607843137,2.7533862170051124,4.195108988705804,0.4765625,3.0690855979919434,0.5977208018302917,0.43933823529411764,3.8236592657425823,0.7851842104219923,0.7636734843254089,0.53125,0.5390625,0.53125
51,snow/s5,128,0.4296875,3.1183712482452393,1.6874847412109375,0.4293870192307692,3.047439822783837,2.436071205597657,0.5625,2.120744228363037,2.6148691177368164,0.48302283653846156,2.741220024915842,4.164719760417938,0.5390625,2.9860098361968994,0.6860029697418213,0.44125600961538464,3.807550622866704,0.7832768788704505,0.7168068885803223,0.5859375,0.5703125,0.5859375
52,snow/s5,128,0.3828125,3.0909621715545654,1.7383184432983398,0.4285082547169811,3.0482609991757377,2.4229060591391796,0.5390625,2.0432493686676025,2.7644357681274414,0.4840801886792453,2.7280507672507808,4.138299307733212,0.5,2.708799362182617,0.8117237687110901,0.4423643867924528,3.78681946700474,0.7838136126410287,0.7004902362823486,0.6015625,0.546875,0.6015625
53,snow/s5,128,0.421875,3.032114028930664,1.8112727403640747,0.4283854166666667,3.047961981208236,2.4115795161989,0.4609375,2.506671190261841,2.6791727542877197,0.48365162037037035,2.723951145454689,4.11127844563237,0.4921875,2.7077853679656982,0.8794857859611511,0.44328703703703703,3.7668373540595725,0.7855853195543643,0.6727948188781738,0.5546875,0.53125,0.5546875
54,snow/s5,128,0.4453125,3.072396755218506,1.6411012411117554,0.42869318181818183,3.0484062498266047,2.3975708202882244,0.5703125,2.024050712585449,2.258784055709839,0.48522727272727273,2.711225683038885,4.07759672945196,0.5078125,2.4924731254577637,0.8137462139129639,0.44446022727272727,3.7436670953577216,0.7860973358154297,0.614738941192627,0.5859375,0.53125,0.5859375
55,snow/s5,128,0.34375,3.581136703491211,1.8228983879089355,0.4271763392857143,3.057919293642044,2.387308812567166,0.5,2.2509846687316895,2.809831380844116,0.48549107142857145,2.703007093497685,4.054958062512534,0.4609375,2.59273362159729,1.065014362335205,0.4447544642857143,3.723114711897714,0.7910779970032829,0.5885609984397888,0.4765625,0.4609375,0.4765625
56,snow/s5,128,0.421875,3.6104366779327393,1.6078720092773438,0.4270833333333333,3.0676125810857404,2.3736344826848885,0.5390625,2.395460605621338,2.8267788887023926,0.4864309210526316,2.6976115410788015,4.0334110594632335,0.4921875,3.3467416763305664,0.6745682954788208,0.44558662280701755,3.7165116761860095,0.7890339671519765,0.6812315583229065,0.578125,0.5546875,0.578125
57,snow/s5,128,0.4375,3.3048620223999023,1.6948153972625732,0.42726293103448276,3.0717030886946053,2.3619307053500207,0.4765625,2.4614646434783936,2.8193018436431885,0.48626077586206895,2.693540042844312,4.012478141949095,0.46875,2.9064218997955322,0.7474608421325684,0.44598599137931033,3.7025446110758287,0.7883171891344005,0.6654391288757324,0.5625,0.546875,0.5625
58,snow/s5,128,0.46875,3.3336539268493652,1.695004940032959,0.4279661016949153,3.0761429334090926,2.3506268788192233,0.46875,2.4363298416137695,2.908334493637085,0.4859639830508475,2.689180547908201,3.993763842825162,0.5,3.2561542987823486,0.6754381060600281,0.4469014830508475,3.694978673579329,0.7864039843365297,0.7153134942054749,0.5859375,0.5703125,0.5859375
59,snow/s5,128,0.421875,3.3421037197113037,1.6480029821395874,0.4278645833333333,3.0805756131807964,2.3389164805412292,0.5078125,2.35961651802063,2.453868865966797,0.486328125,2.6836878140767415,3.9680989265441893,0.515625,2.918412923812866,0.7858015894889832,0.448046875,3.6820359110832213,0.786393944422404,0.6630821824073792,0.5546875,0.546875,0.5546875
60,snow/s5,128,0.3671875,3.420154571533203,1.8303980827331543,0.42686987704918034,3.086142481350508,2.330580113364048,0.5078125,2.436126947402954,2.6199002265930176,0.48668032786885246,2.6796294392132367,3.945997308512203,0.5078125,2.374948501586914,1.1376616954803467,0.4490266393442623,3.6606082486324625,0.7921524321446654,0.5286263823509216,0.5390625,0.4921875,0.5390625
61,snow/s5,128,0.3671875,3.4722015857696533,1.6499245166778564,0.4259072580645161,3.092369241099204,2.319601797288464,0.5078125,2.2118020057678223,2.345299482345581,0.4870211693548387,2.6720838354479883,3.920179601638548,0.53125,2.079620838165283,1.153694748878479,0.4503528225806452,3.6351084516894434,0.7979837598339203,0.47335848212242126,0.53125,0.5,0.53125
62,snow/s5,128,0.4375,3.104564666748047,1.6657918691635132,0.4260912698412698,3.092562819284106,2.309223861921401,0.59375,1.9562808275222778,2.1631155014038086,0.4887152777777778,2.660721882941231,3.8922896952856156,0.5703125,1.8477330207824707,1.0786138772964478,0.4522569444444444,3.6067374131036183,0.8024382061428494,0.4362812340259552,0.5390625,0.5234375,0.5390625
63,snow/s5,128,0.3984375,3.574460983276367,1.6352593898773193,0.4256591796875,3.100092478096485,2.2986931670457125,0.4453125,2.681049346923828,2.5205936431884766,0.488037109375,2.661039499565959,3.8708569444715977,0.5390625,2.199464797973633,1.3730099201202393,0.45361328125,3.5847487784922123,0.8113533891737461,0.40006372332572937,0.5078125,0.5078125,0.5078125
64,snow/s5,128,0.4140625,3.5175621509552,1.4008591175079346,0.4254807692307692,3.1065150884481576,2.284880335514362,0.5078125,2.169890880584717,2.146799087524414,0.48834134615384617,2.6534833669662476,3.844332977441641,0.5703125,2.023908853530884,1.1425166130065918,0.45540865384615387,3.5607358565697305,0.8164482080019437,0.37051698565483093,0.5546875,0.5,0.5546875
65,snow/s5,128,0.4296875,3.3545730113983154,1.574228048324585,0.42554450757575757,3.1102735418261904,2.274112876617547,0.5,2.5107710361480713,2.378472328186035,0.48851799242424243,2.651321058923548,3.822122967604435,0.546875,2.2423782348632812,1.1746933460235596,0.45679450757575757,3.5407607410893296,0.8218761646386349,0.3566294014453888,0.5546875,0.546875,0.5546875
66,snow/s5,128,0.4609375,2.983090400695801,1.4674896001815796,0.42607276119402987,3.1083752859884233,2.262073723237906,0.5234375,2.0352704524993896,2.2088804244995117,0.48903917910447764,2.642126273753038,3.7980447206924213,0.6171875,1.775343894958496,0.9730987548828125,0.4591884328358209,3.514411235923198,0.8241332182243689,0.3943481743335724,0.609375,0.59375,0.609375
67,snow/s5,128,0.34375,4.202728271484375,1.4220199584960938,0.4248621323529412,3.124468712245717,2.2497199914034676,0.421875,3.0880260467529297,2.6892147064208984,0.4880514705882353,2.6486836233559776,3.781738396953134,0.5078125,2.7589402198791504,1.4320921897888184,0.4599034926470588,3.503301368040197,0.8330737913356108,0.3650301694869995,0.484375,0.4609375,0.484375
68,snow/s5,128,0.3984375,3.9437098503112793,1.3304338455200195,0.4244791666666667,3.1363417722176816,2.2363970037819683,0.5234375,2.5347399711608887,2.133657455444336,0.4885643115942029,2.647032266077788,3.7578531659167744,0.5390625,2.5850307941436768,1.0663890838623047,0.46105072463768115,3.489993098853291,0.8364551723867223,0.30060645937919617,0.5,0.5078125,0.5
69,snow/s5,128,0.4140625,3.8235933780670166,1.2332639694213867,0.42433035714285716,3.146159652301243,2.2220665318625312,0.515625,2.171062469482422,2.5610573291778564,0.4889508928571429,2.640232697554997,3.74075608253479,0.59375,2.0054149627685547,1.2020821571350098,0.4629464285714286,3.468784839766366,0.8416784150259835,0.3771514296531677,0.53125,0.5234375,0.53125
70,snow/s5,128,0.3671875,3.851033926010132,1.2117257118225098,0.42352552816901406,3.1560874589731998,2.2078363794676017,0.4765625,2.152057409286499,2.3665566444396973,0.48877640845070425,2.6333569892695254,3.721401160871479,0.5234375,1.8987010717391968,1.2250165939331055,0.46379841549295775,3.4466709838786596,0.8470775443063655,0.34965455532073975,0.5078125,0.4765625,0.5078125
71,snow/s5,128,0.3515625,4.107198715209961,1.1922348737716675,0.4225260416666667,3.1692973375320435,2.1937308029996023,0.5234375,2.4399728775024414,2.1408183574676514,0.4892578125,2.6306710988283157,3.6994486219353147,0.59375,2.412017822265625,1.0224573612213135,0.4656032986111111,3.4323008010784783,0.8495133750968509,0.26163896918296814,0.5234375,0.484375,0.5234375
72,snow/s5,128,0.3671875,3.954530954360962,1.2586629390716553,0.4217679794520548,3.1800539624201107,2.180921654178672,0.4609375,2.595714569091797,2.2273073196411133,0.4888698630136986,2.6301922422565824,3.679282302725805,0.5390625,2.3928921222686768,1.1495416164398193,0.4666095890410959,3.4180623260262895,0.8536233510056587,0.23091654479503632,0.5234375,0.5,0.5234375
73,snow/s5,128,0.3046875,4.427212238311768,1.0414495468139648,0.4201858108108108,3.196907452634863,2.165523382457527,0.4921875,2.367734432220459,2.1694140434265137,0.48891469594594594,2.6266455150939323,3.6588786776001387,0.546875,2.4052352905273438,1.0918835401535034,0.46769425675675674,3.4043754741952226,0.8568430832914404,0.20289312303066254,0.46875,0.4296875,0.46875
74,snow/s5,128,0.40625,3.553711414337158,1.2139272689819336,0.42,3.2016648387908937,2.1528354342778524,0.53125,2.075819492340088,1.8241689205169678,0.4894791666666667,2.619301168123881,3.63441588083903,0.5625,2.05104923248291,0.8758000135421753,0.4689583333333333,3.386331124305725,0.8570958423614502,0.2190142422914505,0.5546875,0.5390625,0.5546875
75,snow/s5,128,0.3203125,4.699953556060791,1.081605315208435,0.4186883223684211,3.221379164018129,2.138740301132202,0.5,2.4872443675994873,2.124337673187256,0.4896175986842105,2.617563578643297,3.614546430738349,0.5546875,2.5653462409973145,1.0433242321014404,0.4700863486842105,3.3755286916306146,0.8595462159106606,0.159933403134346,0.5078125,0.484375,0.5078125
76,snow/s5,128,0.3671875,4.257101535797119,0.9969228506088257,0.4180194805194805,3.2348301039113627,2.123911503073457,0.515625,2.103977918624878,2.08077073097229,0.48995535714285715,2.6108936350066942,3.594627265806322,0.59375,2.053093671798706,1.051236629486084,0.47169237012987014,3.3583542108535767,0.8620357018012506,0.1767619550228119,0.5,0.4609375,0.5
77,snow/s5,128,0.3671875,4.4090728759765625,0.9664220809936523,0.41736778846153844,3.2498844984250193,2.109071895098075,0.5625,2.028984546661377,1.6814378499984741,0.4908854166666667,2.60343326207919,3.570099196372888,0.546875,2.3203134536743164,0.7067697644233704,0.47265625,3.3450459960179453,0.8600451128605084,0.08865175396203995,0.5625,0.46875,0.5625
78,snow/s5,128,0.296875,5.002509593963623,0.9983254671096802,0.4158425632911392,3.272069626216647,2.095011813731133,0.4921875,2.4835896492004395,1.950178623199463,0.4909018987341772,2.6019162543212313,3.549593872661832,0.5,2.8690853118896484,0.9144604206085205,0.4730023734177215,3.339021177231511,0.8607339142244074,0.06664380431175232,0.5234375,0.484375,0.5234375
79,snow/s5,128,0.3203125,4.515683174133301,1.0001249313354492,0.4146484375,3.287614795565605,2.081325727701187,0.5546875,2.1965737342834473,2.261164426803589,0.49169921875,2.5968494728207587,3.533488504588604,0.578125,2.3687751293182373,0.9770674109458923,0.47431640625,3.326893101632595,0.8621880829334259,0.06627340614795685,0.5,0.46875,0.5078125
80,snow/s5,128,0.359375,4.27333402633667,0.9936332702636719,0.41396604938271603,3.299784168785001,2.067897425757514,0.53125,2.315112352371216,1.9999667406082153,0.4921875,2.5933712367658264,3.514556137132056,0.53125,2.5472683906555176,0.9533735513687134,0.4750192901234568,3.317268105200779,0.8633138294573184,0.07108380645513535,0.5078125,0.484375,0.515625
81,snow/s5,128,0.3203125,4.630101203918457,0.8779547214508057,0.4128239329268293,3.316007547262238,2.0533859293635297,0.5390625,2.014963388442993,1.768817663192749,0.4927591463414634,2.5863174825179867,3.49326664354743,0.5390625,2.3263752460479736,0.8183194398880005,0.4758003048780488,3.305184045942818,0.8627651173893999,0.03904460743069649,0.546875,0.5078125,0.5546875
82,snow/s5,128,0.25,4.942343711853027,0.7310895919799805,0.4108621987951807,3.335601958883814,2.0374546481902343,0.5390625,2.0851285457611084,1.6509729623794556,0.49331701807228917,2.580279061593205,3.471070334135768,0.5390625,2.4800238609313965,0.8104517459869385,0.4765625,3.295242356966777,0.8621348358062376,0.026978610083460808,0.546875,0.515625,0.546875
83,snow/s5,128,0.21875,5.808505535125732,0.7052697539329529,0.40857514880952384,3.3650412871724082,2.021595304210981,0.515625,2.440736770629883,1.8157129287719727,0.4935825892857143,2.5786178438436416,3.4513636983576275,0.515625,2.991637706756592,0.8528789281845093,0.47702752976190477,3.2916280158928464,0.8620246464297885,0.013552246615290642,0.4609375,0.421875,0.4609375
84,snow/s5,128,0.1953125,6.212913513183594,0.665973961353302,0.40606617647058824,3.3985456663019518,2.00564681782442,0.53125,2.2806613445281982,1.8784478902816772,0.49402573529411764,2.5751124732634603,3.4328588064979106,0.53125,2.762664794921875,0.8552474975585938,0.4776654411764706,3.285404919175541,0.861944915266598,0.007346438709646463,0.5,0.40625,0.5
85,snow/s5,128,0.265625,5.21304988861084,0.8189271688461304,0.40443313953488375,3.419644552607869,1.9918477521386257,0.5703125,1.9437587261199951,1.744211196899414,0.4949127906976744,2.567771150622257,3.4132233691769978,0.5625,2.2998929023742676,0.7794152498245239,0.47865188953488375,3.273945477119712,0.8609852679940158,0.008598873391747475,0.5390625,0.5,0.5390625
86,snow/s5,128,0.3125,4.993815898895264,0.8530464172363281,0.40337643678160917,3.4377384761284135,1.9787580816225074,0.546875,2.1960649490356445,1.801940679550171,0.49551005747126436,2.5634986655465486,3.394702878491632,0.5390625,2.631502389907837,0.8521785140037537,0.4793462643678161,3.266561073818426,0.8608840409366564,0.012531931512057781,0.53125,0.484375,0.53125
87,snow/s5,128,0.1796875,6.347039222717285,0.6127456426620483,0.40083451704545453,3.4707987118851054,1.9632352129979567,0.5546875,2.0649008750915527,1.5532965660095215,0.4961825284090909,2.5578327815641058,3.3737778067588806,0.5546875,2.5726401805877686,0.6564680337905884,0.4802024147727273,3.258675609122623,0.858561131764542,0.004299934953451157,0.46875,0.375,0.4765625
88,snow/s5,128,0.2265625,6.333907604217529,0.6892268657684326,0.398876404494382,3.5029684747203014,1.948920512467288,0.4609375,2.7924814224243164,2.047239065170288,0.4957865168539326,2.5604692831468046,3.35887287707811,0.4609375,3.4732112884521484,0.9274817109107971,0.4799859550561798,3.261086122373517,0.8593355202942752,0.006177130620926619,0.4375,0.3984375,0.4375
89,snow/s5,128,0.21875,6.258015155792236,0.7155002951622009,0.396875,3.5335801045099893,1.9352158433861202,0.5,2.484509229660034,1.5940232276916504,0.49583333333333335,2.559625282552507,3.3392634365293716,0.5,3.16363263130188,0.7537074089050293,0.48020833333333335,3.260003305806054,0.8581618746121724,0.004930402152240276,0.40625,0.34375,0.4140625
90,snow/s5,128,0.1796875,6.506552696228027,0.6090729236602783,0.3944883241758242,3.5662501329904073,1.920642844268254,0.484375,2.3938021659851074,1.7137867212295532,0.4957074175824176,2.557803050502316,3.32140105504256,0.484375,3.0069026947021484,0.7446328997612,0.4802541208791209,3.257221980409308,0.856914303459964,0.0037426636554300785,0.4453125,0.3828125,0.453125
91,snow/s5,128,0.203125,6.6630988121032715,0.5093844532966614,0.39240828804347827,3.5999115316764168,1.9053030791489973,0.578125,2.265058755874634,1.7627739906311035,0.49660326086956524,2.554621047299841,3.3044594565163488,0.578125,2.78356671333313,0.7992504835128784,0.4813179347826087,3.2520735535932626,0.8562875228083652,0.003364664502441883,0.453125,0.390625,0.453125
92,snow/s5,128,0.1328125,7.480480670928955,0.43985891342163086,0.38961693548387094,3.6416380815608527,1.8895456150013914,0.515625,2.414032459259033,1.8972105979919434,0.49680779569892475,2.5531093420520907,3.2893277483601726,0.5078125,2.957455635070801,0.8726142048835754,0.4816028225806452,3.248905618985494,0.856463078529604,0.0027685370296239853,0.40625,0.3359375,0.40625
93,snow/s5,128,0.109375,7.0919952392578125,0.5624635219573975,0.38663563829787234,3.6783440087703947,1.8754277203945404,0.4296875,2.930859327316284,1.7085676193237305,0.49609375,2.5571279589166034,3.2725111512427634,0.4296875,3.8033673763275146,0.7983362674713135,0.4810505319148936,3.25480414831892,0.8558447081991967,0.00199673930183053,0.40625,0.359375,0.40625
94,snow/s5,128,0.1640625,6.597418308258057,0.489393413066864,0.38429276315789473,3.7090711066597386,1.8608378855805647,0.546875,2.2933785915374756,1.6754236221313477,0.4966282894736842,2.554351649786297,3.2556997035679065,0.546875,2.8604650497436523,0.765496015548706,0.48174342105263157,3.25065321043918,0.8548936693291915,0.0015981725882738829,0.5078125,0.4296875,0.515625
95,snow/s5,128,0.140625,7.302749156951904,0.4416021704673767,0.3817545572916667,3.7465052530169487,1.8460541802148025,0.5625,2.260282278060913,1.5491485595703125,0.497314453125,2.5512884271641574,3.2379231291512647,0.5625,2.846639394760132,0.7416576743125916,0.4825846354166667,3.2464447331925235,0.8537141277144352,0.0009107699734158814,0.421875,0.3671875,0.4375
96,snow/s5,128,0.0703125,8.035856246948242,0.4096910059452057,0.3785438144329897,3.7907253663564466,1.8312463124388272,0.4453125,2.3824613094329834,1.8382775783538818,0.49677835051546393,2.5495479414143514,3.223493793576034,0.4453125,2.9332633018493652,0.8599468469619751,0.4822003865979381,3.2432160586425938,0.8537783825520388,0.0005548724438995123,0.3203125,0.2734375,0.328125
97,snow/s5,128,0.1640625,7.092916011810303,0.49627211689949036,0.37635522959183676,3.8244211892692412,1.8176241267700584,0.515625,2.1864986419677734,1.861130714416504,0.49697066326530615,2.5458433567261207,3.2095921295029775,0.515625,2.6339962482452393,0.8392471075057983,0.4825414540816326,3.23699952996507,0.8536301042352404,0.0010171995963901281,0.4453125,0.390625,0.453125
98,snow/s5,128,0.1015625,8.015532493591309,0.38588252663612366,0.37357954545454547,3.866755646888656,1.8031620904050691,0.5390625,2.105360269546509,1.7509323358535767,0.4973958333333333,2.5413940326131956,3.194858192193388,0.5390625,2.5650155544281006,0.7625865340232849,0.48311237373737376,3.230211813040454,0.8527104722128974,0.00043432568782009184,0.421875,0.3046875,0.421875
99,snow/s5,128,0.109375,7.342210292816162,0.4796268343925476,0.3709375,3.901510193347931,1.789926737844944,0.359375,2.866257905960083,2.229041576385498,0.496015625,2.5446426713466646,3.185200026035309,0.3671875,3.522616147994995,1.0070152282714844,0.481953125,3.2331358563899992,0.8542535197734833,0.0011441288515925407,0.3515625,0.3203125,0.359375
100,snow/s5,128,0.1328125,7.391782283782959,0.3787579834461212,0.36857982673267325,3.9360673427581787,1.7759547699796092,0.546875,2.2564821243286133,1.520509958267212,0.49651918316831684,2.5417895966237136,3.1687179461564168,0.546875,2.858829975128174,0.7068662643432617,0.4825959158415842,3.229429857565625,0.8527942400167484,0.0006779226241633296,0.4296875,0.375,0.4296875
101,snow/s5,128,0.0859375,8.189248085021973,0.3261421322822571,0.36580882352941174,3.9777651931725297,1.7617409205904193,0.4609375,2.7073659896850586,2.0223395824432373,0.4961703431372549,2.543412894594903,3.1574789425906014,0.4609375,3.3246960639953613,0.9563977122306824,0.48238357843137253,3.2303638399816026,0.8538099603325713,0.0007140205707401037,0.359375,0.296875,0.3671875
102,snow/s5,128,0.1015625,8.2760009765625,0.3150022625923157,0.36324332524271846,4.0194956376714615,1.7476949142020883,0.515625,2.5162458419799805,1.5160949230194092,0.4963592233009709,2.5431491368025254,3.1415431754102983,0.515625,3.2465708255767822,0.7308655381202698,0.48270631067961167,3.2305211893563133,0.8526163251654616,0.00037125375820323825,0.4140625,0.34375,0.421875
103,snow/s5,128,0.0625,8.43359375,0.3434578478336334,0.3603515625,4.061938888751543,1.7341926347177763,0.5625,2.260812997817993,1.6535749435424805,0.4969951923076923,2.5404343662353663,3.1272357885654154,0.5625,2.8293092250823975,0.7459710836410522,0.4834735576923077,3.2266633820075254,0.8515908901508038,0.00026784418150782585,0.34375,0.265625,0.3671875
104,snow/s5,128,0.0546875,8.178668022155762,0.29671573638916016,0.3574404761904762,4.101145832879203,1.720502378543218,0.6171875,1.919701099395752,1.6402815580368042,0.49813988095238093,2.534522620836894,3.1130743197032382,0.6171875,2.31149959564209,0.7576378583908081,0.48474702380952384,3.2179475364230927,0.8506960993721372,0.00014109267794992775,0.4609375,0.375,0.484375
105,snow/s5,128,0.03125,8.27474594116211,0.22502437233924866,0.3543632075471698,4.1405194188064,1.706394095465822,0.6015625,1.9608949422836304,1.3943692445755005,0.4991155660377358,2.52911103896375,3.0968601208812787,0.6015625,2.454813003540039,0.6628885269165039,0.4858490566037736,3.2107481540374034,0.8489243298206689,5.73801007703878e-05,0.4765625,0.3671875,0.4921875
106,snow/s5,128,0.0703125,8.52153205871582,0.28821951150894165,0.3517085280373832,4.181463462170039,1.6931401273914586,0.453125,2.6110634803771973,1.7761828899383545,0.4986857476635514,2.529876949631165,3.0845173430219988,0.453125,3.2894814014434814,0.8688541650772095,0.48554322429906543,3.2114839787795164,0.8491105899632534,0.00011753280705306679,0.359375,0.265625,0.359375
107,snow/s5,128,0.046875,8.228262901306152,0.2751461863517761,0.34888599537037035,4.218933827347225,1.6800105538633134,0.5625,2.0664515495300293,1.4243050813674927,0.49927662037037035,2.525585973704303,3.0691450072659388,0.5625,2.6209166049957275,0.6237215995788574,0.48625578703703703,3.2060157623555927,0.8470236548671016,7.919451309135184e-05,0.4140625,0.3515625,0.4296875
108,snow/s5,128,0.109375,8.583185195922852,0.32314544916152954,0.3466886467889908,4.258972830728653,1.667562250150453,0.53125,2.473947286605835,1.621490240097046,0.49956995412844035,2.525112224281381,3.0558637708698937,0.53125,3.130782127380371,0.8083198070526123,0.48666857798165136,3.2053255455209575,0.8466685736944916,0.0001252036017831415,0.390625,0.3046875,0.40625
109,snow/s5,128,0.0625,9.17412281036377,0.19096162915229797,0.34410511363636365,4.3036560123617,1.654138608141379,0.5078125,2.2959392070770264,1.6530243158340454,0.49964488636363635,2.523028833215887,3.0431106849150225,0.5078125,2.8669326305389404,0.7831616401672363,0.48686079545454547,3.202249246293848,0.846091237935153,0.00013692767242901027,0.34375,0.234375,0.34375
110,snow/s5,128,0.0859375,8.495224952697754,0.2844064235687256,0.34177927927927926,4.34141789470707,1.6417986785506342,0.515625,2.1218819618225098,1.5206482410430908,0.49978885135135137,2.519414897437568,3.0293948070423022,0.515625,2.657834529876709,0.7148677706718445,0.48711993243243246,3.197344609209009,0.8449090445363844,0.00013344913895707577,0.390625,0.28125,0.3984375
111,snow/s5,128,0.0390625,9.632723808288574,0.20210644602775574,0.33907645089285715,4.388661697506905,1.6289442836173944,0.4921875,2.6644833087921143,1.7512389421463013,0.49972098214285715,2.5207101511103764,3.0179827011057307,0.4921875,3.3863472938537598,0.8366448879241943,0.48716517857142855,3.1990321331790517,0.8448352574237755,0.00010006887896452099,0.2890625,0.1484375,0.3046875
112,snow/s5,128,0.0390625,9.554367065429688,0.1913592517375946,0.33642146017699115,4.434375904302682,1.6162222921848297,0.515625,2.3552610874176025,1.6588423252105713,0.49986172566371684,2.519246000104246,3.0059549101686054,0.515625,2.9438912868499756,0.8184775114059448,0.4874170353982301,3.196774249583219,0.8446020030342372,6.565876537933946e-05,0.3359375,0.1796875,0.359375
113,snow/s5,128,0.0234375,9.582221984863281,0.18168513476848602,0.33367598684210525,4.479532448869002,1.6036386329092478,0.4609375,2.479630470275879,1.6495792865753174,0.4995202850877193,2.5188984954566287,2.9940568783826995,0.4609375,3.1299633979797363,0.8261560201644897,0.48718475877192985,3.196188189481434,0.8444401961669588,5.774953751824796e-05,0.3125,0.2265625,0.3203125
114,snow/s5,128,0.03125,9.659005165100098,0.14509367942810059,0.3310461956521739,4.524571342053621,1.5909556333137596,0.5859375,2.111539125442505,1.5032899379730225,0.5002717391304348,2.5153562400652016,2.9810936875965286,0.5859375,2.637451171875,0.7204057574272156,0.4880434782608696,3.191329606719639,0.8433616358300914,3.240013393224217e-05,0.359375,0.25,0.3671875
115,snow/s5,128,0.0546875,9.742965698242188,0.21983063220977783,0.3286637931034483,4.569557500296626,1.5791355902007942,0.5078125,2.385848045349121,1.4847347736358643,0.5003367456896551,2.5142397901107527,2.9681940417865227,0.5078125,3.0615429878234863,0.7086888551712036,0.48821390086206895,3.1902107565567412,0.842200663583032,4.083051680936478e-05,0.265625,0.1875,0.3046875
116,snow/s5,128,0.0078125,9.425360679626465,0.15537366271018982,0.32592147435897434,4.611060091572949,1.5669666848376267,0.6171875,2.1020917892456055,1.5950841903686523,0.5013354700854701,2.510717157624726,2.9564580601504726,0.6171875,2.585265874862671,0.7847757339477539,0.4893162393162393,3.185040287482433,0.8417098522186279,3.1378531275549904e-05,0.359375,0.28125,0.375
117,snow/s5,128,0.0234375,10.13742446899414,0.1364521086215973,0.3233580508474576,4.6578936879917725,1.5548436799544398,0.515625,2.2647194862365723,1.7200617790222168,0.5014565677966102,2.5086324315960122,2.94598012556464,0.515625,2.7724037170410156,0.8894074559211731,0.4895391949152542,3.1815433673939464,0.842114069199158,2.6321495170122944e-05,0.2890625,0.15625,0.296875
118,snow/s5,128,0.015625,9.838152885437012,0.16199034452438354,0.32077205882352944,4.701425277886271,1.5431390300768764,0.5625,2.306225061416626,1.5269132852554321,0.5019695378151261,2.5069315293255974,2.93405519413347,0.5625,2.9270684719085693,0.7268640995025635,0.4901523109243697,3.179404922894069,0.8411455820588505,1.843772224674467e-05,0.328125,0.203125,0.359375
119,snow/s5,128,0.015625,9.867020606994629,0.1731271743774414,0.3182291666666667,4.74447190562884,1.5317222646127144,0.5078125,2.587672472000122,1.4960476160049438,0.5020182291666667,2.5076043705145517,2.9220717976490658,0.5078125,3.35785174369812,0.7099140882492065,0.49029947916666666,3.180891979734103,0.8400519862771034,1.8229246052214876e-05,0.328125,0.234375,0.3515625
120,snow/s5,128,0.015625,10.253445625305176,0.13557367026805878,0.31572830578512395,4.790000614055917,1.5201838464776347,0.4921875,2.145869016647339,1.3591415882110596,0.5019369834710744,2.504614822135484,2.909155019058669,0.4921875,2.754469394683838,0.625601053237915,0.4903150826446281,3.177367826138646,0.838279664516449,1.1338818694639485e-05,0.34375,0.1796875,0.3671875
121,snow/s5,128,0.0234375,10.089126586914062,0.12469159066677094,0.3133324795081967,4.833436072849836,1.5087453853644308,0.5,2.492109775543213,1.6581170558929443,0.5019211065573771,2.50451232175358,2.8989006095245236,0.5,3.151684522628784,0.819398820400238,0.49039446721311475,3.177157307257418,0.838124903499103,1.6640879039186984e-05,0.3046875,0.1796875,0.3125
122,snow/s5,128,0.015625,10.086368560791016,0.11972180008888245,0.31091209349593496,4.87614284104448,1.497452510687394,0.453125,2.5819692611694336,1.555145025253296,0.5015243902439024,2.5051420529683432,2.887975767375977,0.453125,3.31974196434021,0.7824320793151855,0.49009146341463417,3.1783165321117495,0.8376721163106159,1.4786892279516906e-05,0.296875,0.203125,0.3203125
123,snow/s5,128,0.0078125,10.381381034851074,0.1041593924164772,0.3084677419354839,4.920539923252598,1.4862162758626285,0.515625,2.53277587890625,1.5126696825027466,0.5016381048387096,2.5053649064033263,2.876884589272161,0.515625,3.272841215133667,0.7265763878822327,0.49029737903225806,3.1790788279425715,0.8367761830168385,1.1268576599832159e-05,0.2890625,0.1796875,0.328125
