corruption,n_samples,r_l,r_s,r_l_ema,r_s_ema,large_acc_ema,small_acc_ema,large_ent_ema,small_ent_ema,duo_duo_acc_ema
gaussian_noise/s5,8192.0,0.5926421880722046,0.2961626946926117,0.5942811681056686,0.23095988859784924,0.3936195092265043,0.21513246262717226,2.2133322417104986,4.961369125530392,0.3936195092265043
gaussian_noise/s5,8320.0,0.569233775138855,0.25676384568214417,0.589727096657157,0.23565151715863014,0.394495507548958,0.21294928760405002,2.239139523779648,4.912558584174191,0.394495507548958
gaussian_noise/s5,8448.0,0.5770981311798096,0.24912472069263458,0.587430921115821,0.23810119052844914,0.3909508698127838,0.20264032622149547,2.229111861105911,4.884393975486002,0.3909508698127838
gaussian_noise/s5,8576.0,0.6183311939239502,0.30160433053970337,0.5930491525354809,0.2496472159850408,0.39089162075591405,0.20983072145395082,2.1896122836927003,4.78880541325941,0.3923120753013686
gaussian_noise/s5,8704.0,0.572534441947937,0.2461976855993271,0.5893192051559274,0.24902002864218375,0.38516132607302056,0.20435013573505068,2.2080179569823706,4.7741582892266266,0.3863235161556652
gaussian_noise/s5,8832.0,0.5838088989257812,0.27607864141464233,0.5883173312959008,0.2539397764189944,0.3875751758779259,0.20412738378322326,2.2105446932833166,4.722747648460812,0.3885260586728169
gaussian_noise/s5,8960.0,0.6346173882484436,0.29568833112716675,0.5967355234690903,0.26153042272957117,0.3909705984455757,0.20252467764081902,2.162688147868956,4.665461240603014,0.39174859345957747
gaussian_noise/s5,9088.0,0.6119424104690552,0.28337278962135315,0.5995004120145384,0.2655017621644406,0.39801003509183464,0.21115655443339737,2.1496128590374464,4.648697954736095,0.39864657646692697
gaussian_noise/s5,9216.0,0.6406326293945312,0.320477157831192,0.6069789969927188,0.27549728864930445,0.4066104832569556,0.2068553627182342,2.119666344859595,4.561651919908368,0.40713128983657654
gaussian_noise/s5,9344.0,0.6231987476348877,0.3444996476173401,0.6099280425640222,0.2880431720980382,0.4065449408466,0.20759756949673708,2.101927177693406,4.45813842358403,0.40697105532083533
gaussian_noise/s5,9472.0,0.6235238313674927,0.32388120889663696,0.6124000041646531,0.29455917878869253,0.4079117697835818,0.20536392049733032,2.085072953527049,4.393054060574656,0.4082604088988653
